module_name,module_index,layer,module_type,module_family,linear_group,n,k,selected_method,quality_cost,latency_cost,prefill_ms,decode_ms,conversion_ms,decode_backend,output_tokens
model.layers.18.mlp.up_proj,132,18,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.09630167868835034,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.18.mlp.down_proj,133,18,down_proj,mlp,mlp.down_proj,4096,11008,sparse_bf16,1.4481088425036928,5.968221653425413,3.4039856523906575,0.08013237503233611,0.0,dense_bf16,32
model.layers.19.self_attn.q_proj,134,19,q_proj,attention,self_attn.q_proj,4096,4096,sparse_bf16,0.3255286924279505,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.19.self_attn.k_proj,135,19,k_proj,attention,self_attn.k_proj,4096,4096,sparse_bf16,0.22752253870704173,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.19.self_attn.v_proj,136,19,v_proj,attention,self_attn.v_proj,4096,4096,sparse_bf16,1.2350003011791448,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.19.self_attn.o_proj,137,19,o_proj,attention,self_attn.o_proj,4096,4096,sparse_bf16,1.3171324693789233,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.19.mlp.gate_proj,138,19,gate_proj,mlp,mlp.gate_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.062479289651666305,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.19.mlp.up_proj,139,19,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.09692951361232262,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.19.mlp.down_proj,140,19,down_proj,mlp,mlp.down_proj,4096,11008,sparse_bf16,1.4609521852515357,5.968221653425413,3.4039856523906575,0.08013237503233611,0.0,dense_bf16,32
model.layers.20.self_attn.q_proj,141,20,q_proj,attention,self_attn.q_proj,4096,4096,sparse_bf16,0.3225769989265001,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.20.self_attn.k_proj,142,20,k_proj,attention,self_attn.k_proj,4096,4096,sparse_bf16,0.2391707015760079,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.20.self_attn.v_proj,143,20,v_proj,attention,self_attn.v_proj,4096,4096,sparse_bf16,1.315530970960604,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.20.self_attn.o_proj,144,20,o_proj,attention,self_attn.o_proj,4096,4096,sparse_bf16,1.0047160167270304,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.20.mlp.gate_proj,145,20,gate_proj,mlp,mlp.gate_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.060701764955135275,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.20.mlp.up_proj,146,20,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.09394860735106968,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.20.mlp.down_proj,147,20,down_proj,mlp,mlp.down_proj,4096,11008,dense_nvfp4_prefill_marlin_decode,0.11562778545209206,6.763785835513664,4.934856405513043,0.03955085119545705,0.5633021917459957,marlin_nvfp4,32
model.layers.21.self_attn.q_proj,148,21,q_proj,attention,self_attn.q_proj,4096,4096,sparse_bf16,0.3510190428039918,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.21.self_attn.k_proj,149,21,k_proj,attention,self_attn.k_proj,4096,4096,sparse_bf16,0.2622152427241169,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.21.self_attn.v_proj,150,21,v_proj,attention,self_attn.v_proj,4096,4096,sparse_bf16,1.3594836890093085,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.21.self_attn.o_proj,151,21,o_proj,attention,self_attn.o_proj,4096,4096,sparse_bf16,1.3245124596119844,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.21.mlp.gate_proj,152,21,gate_proj,mlp,mlp.gate_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.06625356871501217,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.21.mlp.up_proj,153,21,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.09806160029686181,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.21.mlp.down_proj,154,21,down_proj,mlp,mlp.down_proj,4096,11008,dense_nvfp4_prefill_marlin_decode,0.11697018655479423,6.763785835513664,4.934856405513043,0.03955085119545705,0.5633021917459957,marlin_nvfp4,32
model.layers.22.self_attn.q_proj,155,22,q_proj,attention,self_attn.q_proj,4096,4096,sparse_bf16,0.34267789874693516,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.22.self_attn.k_proj,156,22,k_proj,attention,self_attn.k_proj,4096,4096,sparse_bf16,0.2623789054718011,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.22.self_attn.v_proj,157,22,v_proj,attention,self_attn.v_proj,4096,4096,sparse_bf16,1.2964617492632806,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.22.self_attn.o_proj,158,22,o_proj,attention,self_attn.o_proj,4096,4096,sparse_bf16,1.0736540053435004,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.22.mlp.gate_proj,159,22,gate_proj,mlp,mlp.gate_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.06866046335437279,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.22.mlp.up_proj,160,22,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.09957009749383071,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.22.mlp.down_proj,161,22,down_proj,mlp,mlp.down_proj,4096,11008,dense_nvfp4_prefill_marlin_decode,0.11830820865470514,6.763785835513664,4.934856405513043,0.03955085119545705,0.5633021917459957,marlin_nvfp4,32
model.layers.23.self_attn.q_proj,162,23,q_proj,attention,self_attn.q_proj,4096,4096,sparse_bf16,0.4011119518388036,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.23.self_attn.k_proj,163,23,k_proj,attention,self_attn.k_proj,4096,4096,sparse_bf16,0.3096816390827266,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.23.self_attn.v_proj,164,23,v_proj,attention,self_attn.v_proj,4096,4096,sparse_bf16,1.3538850345714963,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.23.self_attn.o_proj,165,23,o_proj,attention,self_attn.o_proj,4096,4096,sparse_bf16,1.3996771488286552,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.23.mlp.gate_proj,166,23,gate_proj,mlp,mlp.gate_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.07523881525935354,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.23.mlp.up_proj,167,23,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.10409841460282396,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.23.mlp.down_proj,168,23,down_proj,mlp,mlp.down_proj,4096,11008,dense_nvfp4_prefill_marlin_decode,0.1198011890934673,6.763785835513664,4.934856405513043,0.03955085119545705,0.5633021917459957,marlin_nvfp4,32
model.layers.24.self_attn.q_proj,169,24,q_proj,attention,self_attn.q_proj,4096,4096,sparse_bf16,0.4543410402123158,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.24.self_attn.k_proj,170,24,k_proj,attention,self_attn.k_proj,4096,4096,sparse_bf16,0.32483953650506453,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.24.self_attn.v_proj,171,24,v_proj,attention,self_attn.v_proj,4096,4096,sparse_bf16,1.6008229285849902,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.24.self_attn.o_proj,172,24,o_proj,attention,self_attn.o_proj,4096,4096,sparse_bf16,1.2373809584615592,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.24.mlp.gate_proj,173,24,gate_proj,mlp,mlp.gate_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.08823779465229982,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.24.mlp.up_proj,174,24,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.12251658827880453,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.24.mlp.down_proj,175,24,down_proj,mlp,mlp.down_proj,4096,11008,dense_nvfp4_prefill_marlin_decode,0.13987440837421317,6.763785835513664,4.934856405513043,0.03955085119545705,0.5633021917459957,marlin_nvfp4,32
model.layers.25.self_attn.q_proj,176,25,q_proj,attention,self_attn.q_proj,4096,4096,sparse_bf16,0.5300119610764538,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.25.self_attn.k_proj,177,25,k_proj,attention,self_attn.k_proj,4096,4096,sparse_bf16,0.4139282855466047,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.25.self_attn.v_proj,178,25,v_proj,attention,self_attn.v_proj,4096,4096,sparse_bf16,1.6456133662975416,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.25.self_attn.o_proj,179,25,o_proj,attention,self_attn.o_proj,4096,4096,sparse_bf16,0.9651960743430298,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.25.mlp.gate_proj,180,25,gate_proj,mlp,mlp.gate_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.08884749628123569,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.25.mlp.up_proj,181,25,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.12405339267900665,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.25.mlp.down_proj,182,25,down_proj,mlp,mlp.down_proj,4096,11008,dense_nvfp4_prefill_marlin_decode,0.13815561446094463,6.763785835513664,4.934856405513043,0.03955085119545705,0.5633021917459957,marlin_nvfp4,32
model.layers.26.self_attn.q_proj,183,26,q_proj,attention,self_attn.q_proj,4096,4096,sparse_bf16,0.47658831491226106,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.26.self_attn.k_proj,184,26,k_proj,attention,self_attn.k_proj,4096,4096,sparse_bf16,0.3615006723394818,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.26.self_attn.v_proj,185,26,v_proj,attention,self_attn.v_proj,4096,4096,sparse_bf16,1.6943449642547213,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.26.self_attn.o_proj,186,26,o_proj,attention,self_attn.o_proj,4096,4096,sparse_bf16,1.1278117789257354,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.26.mlp.gate_proj,187,26,gate_proj,mlp,mlp.gate_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.08375502199881497,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.26.mlp.up_proj,188,26,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.1186584200437767,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.26.mlp.down_proj,189,26,down_proj,mlp,mlp.down_proj,4096,11008,dense_nvfp4_prefill_marlin_decode,0.14235633593716177,6.763785835513664,4.934856405513043,0.03955085119545705,0.5633021917459957,marlin_nvfp4,32
model.layers.27.self_attn.q_proj,190,27,q_proj,attention,self_attn.q_proj,4096,4096,sparse_bf16,0.5203916703472864,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.27.self_attn.k_proj,191,27,k_proj,attention,self_attn.k_proj,4096,4096,sparse_bf16,0.40311574644276305,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.27.self_attn.v_proj,192,27,v_proj,attention,self_attn.v_proj,4096,4096,sparse_bf16,1.6474975742666926,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.27.self_attn.o_proj,193,27,o_proj,attention,self_attn.o_proj,4096,4096,sparse_bf16,1.5060368841721454,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.27.mlp.gate_proj,194,27,gate_proj,mlp,mlp.gate_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.07939504718892723,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.27.mlp.up_proj,195,27,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.10956113729976683,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.27.mlp.down_proj,196,27,down_proj,mlp,mlp.down_proj,4096,11008,dense_nvfp4_prefill_marlin_decode,0.14269148323325398,6.763785835513664,4.934856405513043,0.03955085119545705,0.5633021917459957,marlin_nvfp4,32
model.layers.28.self_attn.q_proj,197,28,q_proj,attention,self_attn.q_proj,4096,4096,sparse_bf16,0.5173423912704043,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.28.self_attn.k_proj,198,28,k_proj,attention,self_attn.k_proj,4096,4096,sparse_bf16,0.4027620330574487,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.28.self_attn.v_proj,199,28,v_proj,attention,self_attn.v_proj,4096,4096,sparse_bf16,1.631913196368672,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.28.self_attn.o_proj,200,28,o_proj,attention,self_attn.o_proj,4096,4096,sparse_bf16,1.3336059582003428,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.28.mlp.gate_proj,201,28,gate_proj,mlp,mlp.gate_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.07657451384646109,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.28.mlp.up_proj,202,28,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.09455087625248071,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.28.mlp.down_proj,203,28,down_proj,mlp,mlp.down_proj,4096,11008,dense_nvfp4_prefill_marlin_decode,0.14301540169554536,6.763785835513664,4.934856405513043,0.03955085119545705,0.5633021917459957,marlin_nvfp4,32
model.layers.29.self_attn.q_proj,204,29,q_proj,attention,self_attn.q_proj,4096,4096,sparse_bf16,0.4788185865819351,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.29.self_attn.k_proj,205,29,k_proj,attention,self_attn.k_proj,4096,4096,sparse_bf16,0.3571775639690786,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.29.self_attn.v_proj,206,29,v_proj,attention,self_attn.v_proj,4096,4096,dense_bf16,0.0,3.634638,2.441358,0.03729,0.0,dense_bf16,32
model.layers.29.self_attn.o_proj,207,29,o_proj,attention,self_attn.o_proj,4096,4096,sparse_bf16,1.1215439206066105,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.29.mlp.gate_proj,208,29,gate_proj,mlp,mlp.gate_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.07190466274535678,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.29.mlp.up_proj,209,29,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.07846056908514107,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.29.mlp.down_proj,210,29,down_proj,mlp,mlp.down_proj,4096,11008,sparse_bf16,1.4835003628881078,5.968221653425413,3.4039856523906575,0.08013237503233611,0.0,dense_bf16,32
model.layers.30.self_attn.q_proj,211,30,q_proj,attention,self_attn.q_proj,4096,4096,sparse_bf16,0.4728464739347834,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.30.self_attn.k_proj,212,30,k_proj,attention,self_attn.k_proj,4096,4096,sparse_bf16,0.3810883292593158,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.30.self_attn.v_proj,213,30,v_proj,attention,self_attn.v_proj,4096,4096,sparse_bf16,1.5156078663806585,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.30.self_attn.o_proj,214,30,o_proj,attention,self_attn.o_proj,4096,4096,sparse_bf16,1.1629486892203595,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.30.mlp.gate_proj,215,30,gate_proj,mlp,mlp.gate_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.05089069666119147,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.30.mlp.up_proj,216,30,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.05061944227195616,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.30.mlp.down_proj,217,30,down_proj,mlp,mlp.down_proj,4096,11008,sparse_bf16,0.0690650561051877,5.968221653425413,3.4039856523906575,0.08013237503233611,0.0,dense_bf16,32
model.layers.31.self_attn.q_proj,218,31,q_proj,attention,self_attn.q_proj,4096,4096,sparse_bf16,0.3794301320653482,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.31.self_attn.k_proj,219,31,k_proj,attention,self_attn.k_proj,4096,4096,sparse_bf16,0.2887772290759871,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.31.self_attn.v_proj,220,31,v_proj,attention,self_attn.v_proj,4096,4096,sparse_bf16,1.4982472824129254,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.31.self_attn.o_proj,221,31,o_proj,attention,self_attn.o_proj,4096,4096,sparse_bf16,0.5695116800941852,2.451275,1.257995,0.03729,0.0,dense_bf16,32
model.layers.31.mlp.gate_proj,222,31,gate_proj,mlp,mlp.gate_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.032622750178384924,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.31.mlp.up_proj,223,31,up_proj,mlp,mlp.up_proj,11008,4096,dense_nvfp4_prefill_marlin_decode,0.030025363548970084,4.843144552219444,3.0619853161530486,0.03806007449227619,0.5632368523135578,marlin_nvfp4,32
model.layers.31.mlp.down_proj,224,31,down_proj,mlp,mlp.down_proj,4096,11008,sparse_bf16,0.08887458782061469,5.968221653425413,3.4039856523906575,0.08013237503233611,0.0,dense_bf16,32
