batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/057_llama31_8b_instruct_b8_o64_canonical_pareto/llama31_8b_instruct/speed/runs/p01/checkpoint,2663.583543151617,2641.5738202631474,2048,ours_max_speed,64,prefill_decode,OK,6343.333980810018,31.21992295223569,674.7186742722988
