method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_ms,decode_total_ms,first_decode_ms,decode_per_token_ms,tokens_per_sec,status
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,128,32,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,328.6409942626953,3747.7964893341064,121.33947639465332,120.89666094626149,8.27152703948126,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,128,128,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,327.87463226318357,15300.604398727417,120.7340877532959,120.47719998997967,8.30032570547101,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,512,32,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,399.70841217041016,3724.866269302368,120.4668182373047,120.15697642910865,8.322446433977884,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,512,128,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,399.98032531738284,15246.087636184693,120.42490577697754,120.04793414318655,8.330005902536024,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,511.0749847412109,3719.3093921661375,120.18671455383301,119.97772232793993,8.334880681153955,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,511.2952545166016,15222.055250167847,120.33786544799804,119.85870275722714,8.343157209247394,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,781.894320678711,3721.150229263306,120.27959861755372,120.03710416978406,8.330757451342464,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,782.8880767822266,15384.481284332276,120.45647773742675,121.13764790812816,8.25507195548661,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,2784.5685180664063,3723.6106830596923,120.26386528015136,120.11647364708685,8.325252728764676,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,2780.1947021484375,15152.97214050293,119.77078437805176,119.3147412638026,8.381194053708914,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,128,32,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,331.19994354248047,3780.869264984131,122.23119354248047,121.96352467690745,16.398345368405703,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,128,128,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,331.6238037109375,15508.479026794434,122.36290054321289,122.11400808499555,16.378137376409192,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,512,32,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,439.2599624633789,3772.5511268615724,121.85909652709961,121.69519764069588,16.434502254599927,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,512,128,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,439.4690460205078,15458.650483703614,121.92259979248047,121.72165735199695,16.43092974174976,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,638.9470275878906,3773.8887977600098,121.92669486999512,121.73834831483903,16.428676975537826,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,639.1940399169922,15475.626552581787,122.05036010742188,121.85532718568336,16.412905748079414,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,1170.7743225097656,3767.898023223877,121.75958480834962,121.54509752335088,16.454797772619056,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,1171.4002868652344,15470.031072998047,122.01312217712402,121.8112682913232,16.418842263564734,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,5008.3380859375,3785.4399715423583,122.68825950622559,122.11096682394704,16.378545285645732,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,2,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,5015.75712890625,15808.548690795898,125.43996467590333,124.47676134484959,16.067256075688,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,128,32,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,347.04280548095704,3811.6131214141847,123.1297607421875,122.95526198110272,32.53215792110442,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,128,128,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,347.3993911743164,15639.490829086304,123.35993614196778,123.14559707941972,32.48187588404235,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,512,32,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,568.1781188964844,3803.5440723419188,122.98122138977051,122.69497007554577,32.60117344286501,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,512,128,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,568.3928283691406,15605.339443969726,123.10646171569825,122.8766885351947,32.552960595567384,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,1092.2097900390625,3810.7995517730715,123.25516624450684,122.92901779913133,32.539103228955156,
dense_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,4,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,400,96,400,18822576482,1091.9521057128907,15597.299186706543,123.1028896331787,122.81337942288617,32.56974133271512,
