policy_id,sample_kind,method,selected_modules,replaced_modules,loss,loss_delta_vs_dense,ppl,loss_tokens,loss_sum,dense_loss,worker_index,gpu
sparse_bf16_strat_c016_b00_00,stratified_raw_bin_diverse,sparse_bf16,16,16,1.9609133698002466,0.003024914959872005,7.105814338288704,65408,128259.42169189453,1.9578884548403745,0,0
sparse_bf16_strat_c016_b00_04,stratified_raw_bin_diverse,sparse_bf16,16,16,1.972863286908592,0.01497483206821748,7.191237614615901,65408,129041.04187011719,1.9578884548403745,0,0
sparse_bf16_strat_c016_b01_03,stratified_raw_bin_diverse,sparse_bf16,16,16,1.962722473181857,0.00483401834148256,7.118681126202701,65408,128377.7515258789,1.9578884548403745,0,0
sparse_bf16_strat_c016_b02_02,stratified_raw_bin_diverse,sparse_bf16,16,16,1.9713023684029476,0.013413913562573043,7.180021434793405,65408,128938.9453125,1.9578884548403745,0,0
sparse_bf16_strat_c016_b03_01,stratified_raw_bin_diverse,sparse_bf16,16,16,1.9812525648426869,0.02336411000231231,7.251820674399192,65408,129589.76776123047,1.9578884548403745,0,0
sparse_bf16_strat_c032_b00_00,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9865336707426844,0.02864521590230984,7.290219612532104,65408,129935.1943359375,1.9578884548403745,0,0
sparse_bf16_strat_c032_b00_04,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9783924386459322,0.020503983805557624,7.231109184969807,65408,129402.69262695312,1.9578884548403745,0,0
sparse_bf16_strat_c032_b01_03,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9832608079257077,0.025372353085333144,7.266398726344364,65408,129721.12292480469,1.9578884548403745,0,0
sparse_bf16_strat_c032_b02_02,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9855502304965502,0.02766177565617567,7.283053641391745,65408,129870.86947631836,1.9578884548403745,0,0
sparse_bf16_strat_c032_b03_01,stratified_raw_bin_diverse,sparse_bf16,32,32,1.9789153834378417,0.02102692859746713,7.234891644780445,65408,129436.89739990234,1.9578884548403745,0,0
sparse_bf16_strat_c064_b00_00,stratified_raw_bin_diverse,sparse_bf16,64,64,2.021950090934619,0.06406163609424431,7.553039695676097,65408,132251.71154785156,1.9578884548403745,0,0
sparse_bf16_strat_c064_b00_04,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0088566725967913,0.0509682177564168,7.454789208233716,65408,131395.29724121094,1.9578884548403745,0,0
sparse_bf16_strat_c064_b01_03,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0093722175478703,0.05148376270749577,7.458633478033176,65408,131429.0180053711,1.9578884548403745,0,0
sparse_bf16_strat_c064_b02_02,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0373379265025635,0.07944947166218896,7.670163458058199,65408,133258.1990966797,1.9578884548403745,0,0
sparse_bf16_strat_c064_b03_01,stratified_raw_bin_diverse,sparse_bf16,64,64,2.0294139828467324,0.07152552800635781,7.609625680711855,65408,132739.90979003906,1.9578884548403745,0,0
sparse_bf16_strat_c112_b00_00,stratified_raw_bin_diverse,sparse_bf16,112,112,2.090990910091512,0.1331024552511375,8.092930558942244,65408,136767.53344726562,1.9578884548403745,0,0
sparse_bf16_strat_c112_b00_04,stratified_raw_bin_diverse,sparse_bf16,112,112,2.0470403159901123,0.08915186114973772,7.744944562427724,65408,133892.81298828125,1.9578884548403745,0,0
sparse_bf16_strat_c112_b01_03,stratified_raw_bin_diverse,sparse_bf16,112,112,2.078333969452143,0.12044551461176867,7.991144327232349,65408,135939.66827392578,1.9578884548403745,0,0
sparse_bf16_strat_c112_b02_02,stratified_raw_bin_diverse,sparse_bf16,112,112,2.111788981114815,0.1539005262744404,8.263010439445823,65408,138127.8936767578,1.9578884548403745,0,0
sparse_bf16_strat_c112_b03_01,stratified_raw_bin_diverse,sparse_bf16,112,112,2.0903864000174863,0.13249794517711178,8.088039779302692,65408,136727.99365234375,1.9578884548403745,0,0
