candidate,prefill_backend,decode_backend,supported,reason,prefill_ms,decode_ms,total_ms,weighted_total_ms,online_conversion_ms,model,scenario,linear_group,n,k,count,used_fallback
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,4.8524096488952635,0.2473984032869339,12.769158554077148,408.6130737304687,0.0,Llama-2-7B,normal_01,mlp.down_proj,4096,11008,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,2.362278389930725,0.2787231981754303,11.281420731544493,361.0054634094238,0.0,Llama-2-7B,normal_01,mlp.gate_proj,11008,4096,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,2.3721343755722044,0.3067168012261391,12.187072014808656,389.986304473877,0.0,Llama-2-7B,normal_01,mlp.up_proj,11008,4096,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.8642399907112122,0.24499520063400268,9.704086410999299,310.53076515197756,0.0,Llama-2-7B,normal_01,self_attn.k_proj,4096,4096,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.8677088022232056,0.24264960139989852,9.63249604701996,308.2398735046387,0.0,Llama-2-7B,normal_01,self_attn.o_proj,4096,4096,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.8625215888023376,0.24017600119113922,9.548153626918793,305.5409160614014,0.0,Llama-2-7B,normal_01,self_attn.q_proj,4096,4096,32,False
sparse_nvfp4,sparse_nvfp4,sparse_nvfp4,True,,1.8624863982200623,0.24068799912929534,9.564502370357513,306.0640758514404,0.0,Llama-2-7B,normal_01,self_attn.v_proj,4096,4096,32,False
sparse_nvfp4,,,,,,,,2389.9804721832274,,Llama-2-7B,normal_01,__TOTAL__,,,,
