candidate,prefill_backend,decode_backend,supported,reason,prefill_ms,prefill_first_ms,prefill_steady_ms,decode_ms,decode_first_ms,decode_steady_ms,total_ms,weighted_total_ms,online_conversion_ms,model,scenario,linear_group,n,k,count,used_fallback
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,6.258188772201538,6.44543981552124,6.258188772201538,0.044407125329598784,0.12863999605178833,0.04407680034637451,17.626412856578828,561.6110033869743,0.0,Llama-2-7B,normal_02,mlp.down_proj,4096,11008,32,False
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,6.498847961425781,6.494944095611572,6.498847961425781,0.04365037464594934,0.1340160071849823,0.04329599961638451,17.673343870788813,562.7307797648014,0.0,Llama-2-7B,normal_02,mlp.gate_proj,11008,4096,32,False
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,6.509948778152466,6.503647804260254,6.509948778152466,0.04201237523375312,0.055776000022888184,0.04195840023458004,17.265116837993265,552.0490922484547,0.0,Llama-2-7B,normal_02,mlp.up_proj,11008,4096,32,False
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,2.39585599899292,2.4026238918304443,2.39585599899292,0.040326687558263075,0.05427199974656105,0.04027200005948543,12.719488013908267,406.59638434760274,0.0,Llama-2-7B,normal_02,self_attn.k_proj,4096,4096,32,False
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,2.394710397720337,2.4045441150665283,2.394710397720337,0.04141093765065307,0.0544000007212162,0.041360000148415565,12.995910436287522,415.4747276607901,0.0,Llama-2-7B,normal_02,self_attn.o_proj,4096,4096,32,False
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,2.393340802192688,2.4072959423065186,2.393340802192688,0.04138249993411591,0.05446400120854378,0.041331199929118156,12.987260785326361,415.19918343089523,0.0,Llama-2-7B,normal_02,self_attn.q_proj,4096,4096,32,False
marlin_nvfp4,marlin_nvfp4,marlin_nvfp4,True,,2.3918976068496702,2.6810879707336426,2.3918976068496702,0.041126625626930036,0.05260799825191498,0.04108160063624382,12.92031376734376,413.38191259279847,0.0,Llama-2-7B,normal_02,self_attn.v_proj,4096,4096,32,False
marlin_nvfp4,,,,,,,,,,,,3327.043083432317,,Llama-2-7B,normal_02,__TOTAL__,,,,
