key,family,policy_name,policy_json,batch_size,predicted_linear_latency_ms,predicted_linear_speedup_vs_dense,predicted_quality_cost,backend_counts,replacement_ratio,count_dense_bf16,count_dense_nvfp4,count_sparse_bf16,count_sparse_nvfp4,parent_point,mutation_rate,suspicious_module_count
reference_024_batch_16_point_000,reference_024,batch_16_point_000,/root/wja/project/my/cospaq/fake/artifacts/debug/025_fakevlm_pareto_search_audit/policies/reference_024/batch_16_point_000.json,16,984.6786566709227,1.0,0.0,"{'dense_bf16': 224, 'dense_nvfp4': 0, 'sparse_bf16': 0, 'sparse_nvfp4': 0}",,224,0,0,0,0,,
reference_024_batch_16_point_005,reference_024,batch_16_point_005,/root/wja/project/my/cospaq/fake/artifacts/debug/025_fakevlm_pareto_search_audit/policies/reference_024/batch_16_point_005.json,16,966.6023980196561,1.0187008212355986,0.00018052569498515928,"{'dense_bf16': 219, 'dense_nvfp4': 0, 'sparse_bf16': 5, 'sparse_nvfp4': 0}",,219,0,5,0,5,,
reference_024_batch_16_point_009,reference_024,batch_16_point_009,/root/wja/project/my/cospaq/fake/artifacts/debug/025_fakevlm_pareto_search_audit/policies/reference_024/batch_16_point_009.json,16,950.3259635531332,1.0361483264009221,0.000698676384857541,"{'dense_bf16': 214, 'dense_nvfp4': 2, 'sparse_bf16': 8, 'sparse_nvfp4': 0}",,214,2,8,0,9,,
reference_024_batch_16_point_013,reference_024,batch_16_point_013,/root/wja/project/my/cospaq/fake/artifacts/debug/025_fakevlm_pareto_search_audit/policies/reference_024/batch_16_point_013.json,16,924.3715335350844,1.0652412162728606,0.002113881699366242,"{'dense_bf16': 206, 'dense_nvfp4': 8, 'sparse_bf16': 10, 'sparse_nvfp4': 0}",,206,8,10,0,13,,
reference_024_batch_16_point_018,reference_024,batch_16_point_018,/root/wja/project/my/cospaq/fake/artifacts/debug/025_fakevlm_pareto_search_audit/policies/reference_024/batch_16_point_018.json,16,849.1382505456268,1.1596211288776619,0.007966843902692675,"{'dense_bf16': 186, 'dense_nvfp4': 25, 'sparse_bf16': 13, 'sparse_nvfp4': 0}",,186,25,13,0,18,,
reference_024_batch_16_point_022,reference_024,batch_16_point_022,/root/wja/project/my/cospaq/fake/artifacts/debug/025_fakevlm_pareto_search_audit/policies/reference_024/batch_16_point_022.json,16,717.6606644493665,1.3720671975611605,0.021978884565889274,"{'dense_bf16': 148, 'dense_nvfp4': 59, 'sparse_bf16': 17, 'sparse_nvfp4': 0}",,148,59,17,0,22,,
reference_024_batch_16_point_026,reference_024,batch_16_point_026,/root/wja/project/my/cospaq/fake/artifacts/debug/025_fakevlm_pareto_search_audit/policies/reference_024/batch_16_point_026.json,16,539.2955781102961,1.8258608018283016,0.05834385832454027,"{'dense_bf16': 59, 'dense_nvfp4': 69, 'sparse_bf16': 96, 'sparse_nvfp4': 0}",,59,69,96,0,26,,
reference_024_batch_16_point_030,reference_024,batch_16_point_030,/root/wja/project/my/cospaq/fake/artifacts/debug/025_fakevlm_pareto_search_audit/policies/reference_024/batch_16_point_030.json,16,434.48503106211,2.266312039022035,0.12290974999584213,"{'dense_bf16': 0, 'dense_nvfp4': 0, 'sparse_bf16': 160, 'sparse_nvfp4': 64}",,0,0,160,64,30,,
