n,seed,accuracy,abs_error
75,14,0.9733333333333334,0.013466666666666627
75,15,0.9866666666666667,0.00013333333333331865
75,16,0.9866666666666667,0.00013333333333331865
75,17,0.9866666666666667,0.00013333333333331865
75,18,0.9866666666666667,0.00013333333333331865
75,19,0.9733333333333334,0.013466666666666627
75,20,0.9866666666666667,0.00013333333333331865
75,21,0.9866666666666667,0.00013333333333331865
75,22,0.9866666666666667,0.00013333333333331865
75,23,1.0,0.01319999999999999
75,24,0.9866666666666667,0.00013333333333331865
75,25,0.9733333333333334,0.013466666666666627
75,26,0.9866666666666667,0.00013333333333331865
75,27,0.9866666666666667,0.00013333333333331865
75,28,0.9733333333333334,0.013466666666666627
75,29,1.0,0.01319999999999999
100,0,0.97,0.016800000000000037
100,1,0.98,0.006800000000000028
100,2,1.0,0.01319999999999999
100,3,0.98,0.006800000000000028
100,4,0.99,0.0031999999999999806
100,5,0.99,0.0031999999999999806
100,6,0.98,0.006800000000000028
100,7,0.99,0.0031999999999999806
100,8,0.99,0.0031999999999999806
100,9,1.0,0.01319999999999999
100,10,1.0,0.01319999999999999
100,11,0.99,0.0031999999999999806
100,12,1.0,0.01319999999999999
100,13,0.96,0.026800000000000046
100,14,0.98,0.006800000000000028
100,15,0.99,0.0031999999999999806
100,16,0.99,0.0031999999999999806
100,17,0.99,0.0031999999999999806
100,18,0.99,0.0031999999999999806
100,19,0.97,0.016800000000000037
100,20,0.99,0.0031999999999999806
100,21,0.99,0.0031999999999999806
100,22,0.99,0.0031999999999999806
100,23,1.0,0.01319999999999999
100,24,0.99,0.0031999999999999806
100,25,0.98,0.006800000000000028
100,26,0.99,0.0031999999999999806
100,27,0.99,0.0031999999999999806
100,28,0.98,0.006800000000000028
100,29,1.0,0.01319999999999999
150,0,0.9733333333333334,0.013466666666666627
150,1,0.9866666666666667,0.00013333333333331865
150,2,1.0,0.01319999999999999
150,3,0.9866666666666667,0.00013333333333331865
150,4,0.9933333333333333,0.00653333333333328
150,5,0.9933333333333333,0.00653333333333328
150,6,0.9866666666666667,0.00013333333333331865
150,7,0.9933333333333333,0.00653333333333328
150,8,0.9866666666666667,0.00013333333333331865
150,9,1.0,0.01319999999999999
150,10,1.0,0.01319999999999999
150,11,0.9866666666666667,0.00013333333333331865
150,12,0.9933333333333333,0.00653333333333328
150,13,0.9733333333333334,0.013466666666666627
150,14,0.9866666666666667,0.00013333333333331865
150,15,0.9933333333333333,0.00653333333333328
150,16,0.9933333333333333,0.00653333333333328
150,17,0.9933333333333333,0.00653333333333328
150,18,0.9866666666666667,0.00013333333333331865
150,19,0.98,0.006800000000000028
150,20,0.9933333333333333,0.00653333333333328
150,21,0.9933333333333333,0.00653333333333328
150,22,0.9933333333333333,0.00653333333333328
150,23,1.0,0.01319999999999999
150,24,0.9933333333333333,0.00653333333333328
150,25,0.9866666666666667,0.00013333333333331865
150,26,0.9933333333333333,0.00653333333333328
150,27,0.9866666666666667,0.00013333333333331865
150,28,0.98,0.006800000000000028
150,29,0.9933333333333333,0.00653333333333328
200,0,0.98,0.006800000000000028
200,1,0.985,0.0018000000000000238
200,2,1.0,0.01319999999999999
200,3,0.98,0.006800000000000028
200,4,0.995,0.008199999999999985
200,5,0.99,0.0031999999999999806
200,6,0.99,0.0031999999999999806
200,7,0.99,0.0031999999999999806
200,8,0.985,0.0018000000000000238
200,9,0.99,0.0031999999999999806
200,10,0.995,0.008199999999999985
200,11,0.99,0.0031999999999999806
200,12,0.99,0.0031999999999999806
200,13,0.975,0.011800000000000033
200,14,0.98,0.006800000000000028
200,15,0.99,0.0031999999999999806
200,16,0.995,0.008199999999999985
200,17,0.99,0.0031999999999999806
200,18,0.99,0.0031999999999999806
200,19,0.985,0.0018000000000000238
200,20,0.995,0.008199999999999985
200,21,0.98,0.006800000000000028
200,22,0.995,0.008199999999999985
200,23,0.995,0.008199999999999985
200,24,0.985,0.0018000000000000238
200,25,0.98,0.006800000000000028
200,26,0.99,0.0031999999999999806
200,27,0.99,0.0031999999999999806
200,28,0.985,0.0018000000000000238
200,29,0.99,0.0031999999999999806
300,0,0.9833333333333333,0.003466666666666729
300,1,0.9866666666666667,0.00013333333333331865
300,2,0.99,0.0031999999999999806
300,3,0.98,0.006800000000000028
300,4,0.9866666666666667,0.00013333333333331865
300,5,0.99,0.0031999999999999806
300,6,0.98,0.006800000000000028
300,7,0.99,0.0031999999999999806
300,8,0.99,0.0031999999999999806
300,9,0.9866666666666667,0.00013333333333331865
300,10,0.9933333333333333,0.00653333333333328
300,11,0.9933333333333333,0.00653333333333328
300,12,0.99,0.0031999999999999806
300,13,0.9766666666666667,0.010133333333333328
300,14,0.9866666666666667,0.00013333333333331865
300,15,0.99,0.0031999999999999806
300,16,0.99,0.0031999999999999806
300,17,0.9833333333333333,0.003466666666666729
300,18,0.99,0.0031999999999999806
300,19,0.9866666666666667,0.00013333333333331865
300,20,0.98,0.006800000000000028
300,21,0.9833333333333333,0.003466666666666729
300,22,0.9933333333333333,0.00653333333333328
300,23,0.99,0.0031999999999999806
300,24,0.9833333333333333,0.003466666666666729
300,25,0.9833333333333333,0.003466666666666729
300,26,0.9766666666666667,0.010133333333333328
300,27,0.99,0.0031999999999999806
300,28,0.9833333333333333,0.003466666666666729
300,29,0.99,0.0031999999999999806
500,0,0.984,0.0028000000000000247
500,1,0.988,0.0011999999999999789
500,2,0.99,0.0031999999999999806
500,3,0.986,0.0008000000000000229
500,4,0.99,0.0031999999999999806
500,5,0.986,0.0008000000000000229
500,6,0.978,0.00880000000000003
500,7,0.988,0.0011999999999999789
500,8,0.988,0.0011999999999999789
500,9,0.986,0.0008000000000000229
500,10,0.988,0.0011999999999999789
500,11,0.99,0.0031999999999999806
500,12,0.99,0.0031999999999999806
500,13,0.978,0.00880000000000003
500,14,0.988,0.0011999999999999789
500,15,0.986,0.0008000000000000229
500,16,0.988,0.0011999999999999789
500,17,0.984,0.0028000000000000247
500,18,0.99,0.0031999999999999806
500,19,0.986,0.0008000000000000229
500,20,0.98,0.006800000000000028
500,21,0.986,0.0008000000000000229
500,22,0.99,0.0031999999999999806
500,23,0.986,0.0008000000000000229
500,24,0.984,0.0028000000000000247
500,25,0.978,0.00880000000000003
500,26,0.98,0.006800000000000028
500,27,0.99,0.0031999999999999806
500,28,0.986,0.0008000000000000229
500,29,0.99,0.0031999999999999806
750,0,0.9826666666666667,0.004133333333333322
750,1,0.9906666666666667,0.003866666666666685
750,2,0.9853333333333333,0.0014666666666667272
750,3,0.9866666666666667,0.00013333333333331865
750,4,0.992,0.005199999999999982
750,5,0.988,0.0011999999999999789
750,6,0.9853333333333333,0.0014666666666667272
750,7,0.988,0.0011999999999999789
750,8,0.9893333333333333,0.0025333333333332764
750,9,0.9866666666666667,0.00013333333333331865
750,10,0.9853333333333333,0.0014666666666667272
750,11,0.9893333333333333,0.0025333333333332764
750,12,0.9893333333333333,0.0025333333333332764
750,13,0.984,0.0028000000000000247
750,14,0.9853333333333333,0.0014666666666667272
750,15,0.984,0.0028000000000000247
750,16,0.988,0.0011999999999999789
750,17,0.9853333333333333,0.0014666666666667272
750,18,0.988,0.0011999999999999789
750,19,0.984,0.0028000000000000247
750,20,0.98,0.006800000000000028
750,21,0.984,0.0028000000000000247
750,22,0.988,0.0011999999999999789
750,23,0.988,0.0011999999999999789
750,24,0.9853333333333333,0.0014666666666667272
750,25,0.9826666666666667,0.004133333333333322
750,26,0.9813333333333333,0.005466666666666731
750,27,0.9893333333333333,0.0025333333333332764
750,28,0.988,0.0011999999999999789
750,29,0.9893333333333333,0.0025333333333332764
1000,0,0.985,0.0018000000000000238
1000,1,0.989,0.0021999999999999797
1000,2,0.985,0.0018000000000000238
1000,3,0.987,0.00019999999999997797
1000,4,0.992,0.005199999999999982
1000,5,0.983,0.0038000000000000256
1000,6,0.985,0.0018000000000000238
1000,7,0.988,0.0011999999999999789
1000,8,0.989,0.0021999999999999797
1000,9,0.984,0.0028000000000000247
1000,10,0.982,0.0048000000000000265
1000,11,0.982,0.0048000000000000265
1000,12,0.988,0.0011999999999999789
1000,13,0.985,0.0018000000000000238
1000,14,0.986,0.0008000000000000229
1000,15,0.984,0.0028000000000000247
1000,16,0.988,0.0011999999999999789
1000,17,0.986,0.0008000000000000229
1000,18,0.988,0.0011999999999999789
1000,19,0.982,0.0048000000000000265
1000,20,0.982,0.0048000000000000265
1000,21,0.985,0.0018000000000000238
1000,22,0.988,0.0011999999999999789
1000,23,0.984,0.0028000000000000247
1000,24,0.988,0.0011999999999999789
1000,25,0.984,0.0028000000000000247
1000,26,0.98,0.006800000000000028
1000,27,0.986,0.0008000000000000229
1000,28,0.99,0.0031999999999999806
1000,29,0.989,0.0021999999999999797
1500,0,0.986,0.0008000000000000229
1500,1,0.9853333333333333,0.0014666666666667272
1500,2,0.9833333333333333,0.003466666666666729
1500,3,0.988,0.0011999999999999789
1500,4,0.9866666666666667,0.00013333333333331865
1500,5,0.99,0.0031999999999999806
1500,6,0.9853333333333333,0.0014666666666667272
1500,7,0.986,0.0008000000000000229
1500,8,0.99,0.0031999999999999806
1500,9,0.9873333333333333,0.0005333333333332746
1500,10,0.9846666666666667,0.0021333333333333204
1500,11,0.986,0.0008000000000000229
1500,12,0.9886666666666667,0.0018666666666666831
1500,13,0.9873333333333333,0.0005333333333332746
1500,14,0.9846666666666667,0.0021333333333333204
1500,15,0.9806666666666667,0.006133333333333324
1500,16,0.986,0.0008000000000000229
1500,17,0.986,0.0008000000000000229
1500,18,0.9886666666666667,0.0018666666666666831
1500,19,0.986,0.0008000000000000229
1500,20,0.984,0.0028000000000000247
1500,21,0.9846666666666667,0.0021333333333333204
1500,22,0.9886666666666667,0.0018666666666666831
1500,23,0.986,0.0008000000000000229
1500,24,0.9866666666666667,0.00013333333333331865
1500,25,0.9873333333333333,0.0005333333333332746
1500,26,0.9833333333333333,0.003466666666666729
1500,27,0.9906666666666667,0.003866666666666685
1500,28,0.99,0.0031999999999999806
1500,29,0.9873333333333333,0.0005333333333332746
2000,0,0.9865,0.00029999999999996696
2000,1,0.987,0.00019999999999997797
2000,2,0.9835,0.0032999999999999696
2000,3,0.986,0.0008000000000000229
2000,4,0.9855,0.0012999999999999678
2000,5,0.9885,0.0017000000000000348
2000,6,0.986,0.0008000000000000229
2000,7,0.9845,0.0022999999999999687
2000,8,0.988,0.0011999999999999789
2000,9,0.984,0.0028000000000000247
2000,10,0.987,0.00019999999999997797
2000,11,0.985,0.0018000000000000238
2000,12,0.987,0.00019999999999997797
2000,13,0.988,0.0011999999999999789
2000,14,0.9865,0.00029999999999996696
2000,15,0.9805,0.006299999999999972
2000,16,0.988,0.0011999999999999789
2000,17,0.9875,0.0007000000000000339
2000,18,0.9865,0.00029999999999996696
2000,19,0.9875,0.0007000000000000339
2000,20,0.9855,0.0012999999999999678
2000,21,0.9845,0.0022999999999999687
2000,22,0.9875,0.0007000000000000339
2000,23,0.9865,0.00029999999999996696
2000,24,0.987,0.00019999999999997797
2000,25,0.9885,0.0017000000000000348
2000,26,0.9835,0.0032999999999999696
2000,27,0.9905,0.0037000000000000366
2000,28,0.9865,0.00029999999999996696
2000,29,0.987,0.00019999999999997797
3000,0,0.9846666666666667,0.0021333333333333204
3000,1,0.988,0.0011999999999999789
3000,2,0.9846666666666667,0.0021333333333333204
3000,3,0.9863333333333333,0.0004666666666667263
3000,4,0.9863333333333333,0.0004666666666667263
3000,5,0.9873333333333333,0.0005333333333332746
3000,6,0.9856666666666667,0.0011333333333333195
3000,7,0.9863333333333333,0.0004666666666667263
3000,8,0.9863333333333333,0.0004666666666667263
3000,9,0.9856666666666667,0.0011333333333333195
3000,10,0.9856666666666667,0.0011333333333333195
3000,11,0.986,0.0008000000000000229
3000,12,0.987,0.00019999999999997797
3000,13,0.988,0.0011999999999999789
3000,14,0.9883333333333333,0.0015333333333332755
3000,15,0.984,0.0028000000000000247
3000,16,0.987,0.00019999999999997797
3000,17,0.986,0.0008000000000000229
3000,18,0.9853333333333333,0.0014666666666667272
3000,19,0.9866666666666667,0.00013333333333331865
3000,20,0.9876666666666667,0.0008666666666666822
3000,21,0.9853333333333333,0.0014666666666667272
3000,22,0.984,0.0028000000000000247
3000,23,0.988,0.0011999999999999789
3000,24,0.987,0.00019999999999997797
3000,25,0.987,0.00019999999999997797
3000,26,0.984,0.0028000000000000247
3000,27,0.9896666666666667,0.002866666666666684
3000,28,0.985,0.0018000000000000238
3000,29,0.9856666666666667,0.0011333333333333195
4000,0,0.98625,0.0005500000000000504
4000,1,0.9885,0.0017000000000000348
4000,2,0.9855,0.0012999999999999678
4000,3,0.986,0.0008000000000000229
4000,4,0.98625,0.0005500000000000504
4000,5,0.98725,0.00044999999999995044
4000,6,0.98675,4.999999999999449e-05
4000,7,0.9865,0.00029999999999996696
4000,8,0.98625,0.0005500000000000504
4000,9,0.9855,0.0012999999999999678
4000,10,0.98625,0.0005500000000000504
4000,11,0.9865,0.00029999999999996696
4000,12,0.987,0.00019999999999997797
4000,13,0.9885,0.0017000000000000348
4000,14,0.9875,0.0007000000000000339
4000,15,0.98525,0.0015500000000000513
4000,16,0.98625,0.0005500000000000504
4000,17,0.98525,0.0015500000000000513
4000,18,0.9855,0.0012999999999999678
4000,19,0.98725,0.00044999999999995044
4000,20,0.98825,0.0014499999999999513
4000,21,0.986,0.0008000000000000229
4000,22,0.986,0.0008000000000000229
4000,23,0.98775,0.0009500000000000064
4000,24,0.9885,0.0017000000000000348
4000,25,0.98525,0.0015500000000000513
4000,26,0.98575,0.0010499999999999954
4000,27,0.98725,0.00044999999999995044
4000,28,0.98575,0.0010499999999999954
4000,29,0.98625,0.0005500000000000504
