module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.2.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.49113953200290883,0.004445627348818013
model.language_model.layers.2.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.49113953200290883,0.007085390263713789
model.language_model.layers.7.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.49113953200290883,0.00413702391405039
model.language_model.layers.9.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.49113953200290883,0.004119469895534217
model.language_model.layers.11.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.49113953200290883,0.0047442483007290575
model.language_model.layers.12.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.49113953200290883,0.003035498553202002
model.language_model.layers.13.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.49113953200290883,0.0038904443059028233
model.language_model.layers.15.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.49113953200290883,0.0035527468796885888
model.language_model.layers.20.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.49113953200290883,0.0040699282780755465
model.language_model.layers.23.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.49113953200290883,0.0031204879703557588
model.language_model.layers.24.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.49113953200290883,0.003910176738022992
model.language_model.layers.28.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.49113953200290883,0.0035756935734163223
model.language_model.layers.29.mlp.up_proj,dense_nvfp4,sparse_nvfp4,-0.49113953200290883,0.004133125779576943
