module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.8.mlp.gate_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,7.743375686579324e-05
model.language_model.layers.19.mlp.up_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.00013807912982179496
model.language_model.layers.20.mlp.gate_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.00010584239014905015
model.language_model.layers.20.mlp.up_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.00013151819580632925
model.language_model.layers.21.mlp.gate_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.00010768672033224027
model.language_model.layers.21.mlp.up_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.00013373957500711068
model.language_model.layers.22.mlp.gate_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.0001139130659794589
model.language_model.layers.22.mlp.up_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.00013498553489031562
model.language_model.layers.23.mlp.gate_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.00011452084512884402
model.language_model.layers.23.mlp.up_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.00013744633993311632
