module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.14.mlp.gate_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.00010055293551542737
model.language_model.layers.31.mlp.up_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,3.376579346230488e-05
