module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.1.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,9.408926892735554e-09
model.language_model.layers.6.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.00032809591281607737
model.language_model.layers.7.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.000333674328755943
model.language_model.layers.8.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.00035643715291728433
model.language_model.layers.9.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.0003637900164576182
model.language_model.layers.11.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.0003390444674997054
model.language_model.layers.12.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.00036265732660675077
model.language_model.layers.13.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.0003502825913855539
model.language_model.layers.14.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.00036306406427089174
model.language_model.layers.15.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.00032246166008866755
model.language_model.layers.16.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,7.082528098555362e-05
model.language_model.layers.17.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.0003977748312909712
model.language_model.layers.24.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.0003989854468955686
model.language_model.layers.25.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.00042323042499159056
model.language_model.layers.26.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.0004678162829672981
model.language_model.layers.27.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.00046485115633887214
model.language_model.layers.28.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.0004148141208840963
model.language_model.layers.29.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,0.00039605621681539717
model.language_model.layers.30.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,1.9662254152678252e-05
model.language_model.layers.31.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,4.771202261144071e-05
