method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_ms,decode_total_ms,first_decode_ms,decode_per_token_ms,tokens_per_sec,status
sparse_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,128,32,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_nvfp4/model.pt,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,,496,0,496,19553554890,331.88769989013673,4449.5243515014645,143.6758575439453,143.53304359682144,6.967036822607621,
sparse_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,128,128,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_nvfp4/model.pt,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,,496,0,496,19553554890,331.35621490478513,18184.14536972046,143.25873641967775,143.1822470056729,6.984106067006895,
sparse_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,512,32,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_nvfp4/model.pt,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,,496,0,496,19553554890,397.6385131835938,4421.98148651123,143.18375625610352,142.64456408100745,7.010431883209393,
sparse_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,512,128,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_nvfp4/model.pt,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,,496,0,496,19553554890,397.7285415649414,18135.1222946167,143.14706497192384,142.79623854028898,7.002985584370675,
sparse_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_nvfp4/model.pt,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,,496,0,496,19553554890,502.65501556396487,4413.4121765136715,142.7611198425293,142.3681347262475,7.024043701372148,
sparse_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_nvfp4/model.pt,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,,496,0,496,19553554890,503.2279586791992,18120.348751831054,142.9789131164551,142.67991143174058,7.008695127193217,
sparse_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_nvfp4/model.pt,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,,496,0,496,19553554890,765.5393981933594,4414.240719604492,142.69330978393555,142.39486192272557,7.02272530411018,
sparse_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_nvfp4/model.pt,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,,496,0,496,19553554890,765.676025390625,18076.009407043457,143.33115158081054,142.33078273262564,7.025887027394082,
sparse_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_nvfp4/model.pt,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,,496,0,496,19553554890,2772.014501953125,4479.486595916748,148.6994384765625,144.49956761021767,6.9204359330504275,
sparse_nvfp4,27B,/home/agent/wja/data/models/Qwen/Qwen3.5-27B,1,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_27b/sparse_nvfp4/model.pt,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,,496,0,496,19553554890,2755.5048095703123,18049.19189224243,142.5299270629883,142.1196211987593,7.036326100260744,
