method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_hybrid_linear_attn_block_pct,prefill_full_attn_block_pct,prefill_mlp_block_pct,prefill_norm_pct,prefill_lm_head_pct,prefill_vision_pct,prefill_all_linear_pct,prefill_other_pct,decode_hybrid_linear_attn_block_pct,decode_full_attn_block_pct,decode_mlp_block_pct,decode_norm_pct,decode_lm_head_pct,decode_vision_pct,decode_all_linear_pct,decode_other_pct,prefill_total_ms,decode_total_ms,status
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,256,1,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,83.98748990083224,3.8548707411437286,4.615450613994685,4.381735201415466,0.9254182294985236,,9.216644187751347,2.235035313115347,47.64042095022371,12.597308009594647,13.302585453375618,15.18465742832982,1.8262082342339228,,20.86386828059817,9.448819924242287,128.90206604003907,35.70974998474121,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,1024,1,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,83.18862111003091,2.549158050290744,7.991912091795939,2.438586467794383,2.354132405084099,,13.951619633025315,1.477589875003929,46.07510157553346,12.119442915480406,15.670696020228139,14.118244140201742,1.5269515536512381,,21.859267027211057,10.48956379490501,183.98068237304688,42.854326248168945,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,4096,1,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,80.83090681487877,2.288251454033837,10.52152018939876,1.3025881464132665,4.475909886820065,,19.70325604820672,0.5808235084552962,44.563963953317476,11.739929944439574,17.582447674544603,13.515183024887557,1.3275067352621248,,23.322254287219337,11.270968667548658,383.4539428710938,49.54948806762695,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,8192,1,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,74.77866852160507,3.4958611654792655,13.424971588322206,2.101985583613657,5.809132601783484,,24.711041807405778,0.3893805391963099,32.867857141286926,8.940298771177181,14.239392746453001,10.037742553344787,1.0080923338386014,,18.661529910275476,32.9066164538995,591.9970581054688,65.07340431213379,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,256,1,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,66.06438323039202,4.098808398572269,10.773072688545938,13.336852811447411,3.0646282857739418,,19.769168815869598,2.662254585268414,43.45399030321204,11.305011046955078,19.332651196522633,12.37788056847303,1.2680817042197752,,25.810486540086472,12.262385180617443,142.68802642822266,50.77552947998047,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,1024,1,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,59.944871228149914,3.776846905021021,22.35284863763962,3.1010310168878052,9.402878452664542,,41.39180368970979,1.4215237596370969,42.498092984497845,11.181208609858457,20.35094335414086,12.158934791616112,1.160304588719727,,26.174245749869392,12.650515671167,183.21534881591796,55.84712905883789,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,4096,1,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,54.039278908187256,5.014597876939623,22.99978713659589,6.395836062564438,10.669501436462589,,42.389000181559815,0.8809985792502033,41.58518189801783,11.03856909353909,21.45866243238933,11.877102617408566,1.0863458799870453,,26.735808437055926,12.954138078658147,645.4577453613281,60.65751419067383,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,8192,1,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,55.299685215850126,5.734390122542708,20.605858016826645,7.532154067270362,9.938431191226863,,38.26520269965033,0.8894813862832933,41.250309532778246,11.047587393493147,21.474277709550215,11.926111814331218,0.9879602833084115,,27.078960318149996,13.313753266538768,1386.68173828125,66.46744995117187,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,256,1,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,53.241133059725044,3.996854394684316,25.733817770572898,3.8605689847442473,10.611383186645972,,46.92911540899665,2.556242603627524,30.33255293580506,8.128343394239703,42.41751254481942,8.473033571927937,0.6805894322550963,,20.48862068827542,9.96796812095279,162.76663970947266,96.4632080078125,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,1024,1,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,51.526439604244835,4.388149617743594,24.764792285320702,6.865650490303914,11.472090172862522,,45.62598320892336,0.9828778295244263,40.446037433039685,10.741955083963292,22.666649004402007,11.213282353597279,0.8719277690494416,,27.84911407673877,14.0601483559483,601.6225158691407,76.29586181640624,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,4096,1,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOM
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,8192,1,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOM
