method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_hybrid_linear_attn_block_pct,prefill_full_attn_block_pct,prefill_mlp_block_pct,prefill_norm_pct,prefill_lm_head_pct,prefill_vision_pct,prefill_all_linear_pct,prefill_other_pct,decode_hybrid_linear_attn_block_pct,decode_full_attn_block_pct,decode_mlp_block_pct,decode_norm_pct,decode_lm_head_pct,decode_vision_pct,decode_all_linear_pct,decode_other_pct,prefill_total_ms,decode_total_ms,status
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,73.46719451237337,3.5615328570201905,13.866025176045802,2.150380680028961,5.85272465449939,,25.16389421612372,1.1021421200322834,39.84612326885018,10.408138891483757,23.85842446568232,11.221239330182891,0.7708877305592385,,28.33111679070311,13.89518631324161,583.6129821777344,85.50225601196288,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,8192,256,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,73.67584438844797,3.465936349095643,13.539617055473384,2.139217033081817,5.6921569233150695,,24.571916120787527,1.4872282505861136,38.71761100328419,10.26255098379025,24.570345114405555,11.150813185926944,0.7172732226108409,,29.068294968098275,14.581406489982214,599.9648559570312,92.26141128540038,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,256,32,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,63.37905181880686,5.874542254019925,13.219957585245597,6.17448134688499,2.506965899742545,,21.172610466498945,8.845001095300091,38.8372663349831,10.411095360430776,24.713131421368228,10.68373462403828,0.6875146787465157,,28.59844190181828,14.667257580433102,173.7984878540039,94.40752639770508,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,256,128,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,61.70857960042435,5.775168919583696,13.836636565466224,5.880384019229969,2.328573445753526,,21.11675718016548,10.47065744954223,38.58080727826767,11.166018442298812,24.289833622583057,10.364627965265889,0.6369820301674932,,28.983001742999704,14.961730661417079,187.27043609619142,102.05022735595703,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,256,256,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,59.72605476213866,5.500831828768764,15.965686927172163,5.740981902969439,2.1089965221650737,,20.651751564158864,10.957448056785907,38.83348762832034,10.806614050221668,25.111815914530418,10.200016921195726,0.5921988091271077,,30.19338064726931,14.455866676604742,206.59880523681642,110.19056243896485,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,61.748099488313414,4.351729986198343,18.614035216186828,3.669598392746424,7.088294662944044,,33.47821225857568,4.528242253610941,38.43723102279536,10.343018101308228,25.719373324122824,10.390203620109714,0.5856257179002803,,29.550095391419006,14.524548213763595,241.1649627685547,112.16993637084961,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,60.65999446998532,4.806273723693962,18.061459592281846,3.6429620049721554,6.788342762230923,,33.209328032390765,6.0409674468357935,38.52894740244736,10.378825126424331,25.37030758381446,10.401845626155092,0.5486569555192129,,30.16925000204007,14.771417305639545,252.17220458984374,120.04645004272462,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,1024,256,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,59.69471411554742,4.818402599702381,18.031396376085834,3.6373099842478536,6.174086131956873,,32.9617797905401,7.644090792459636,38.535351685986214,10.169062079146917,25.746867209680058,10.379302750163465,0.5069475042803394,,29.75021575008375,14.662468770743004,277.50169372558594,130.2446487426758,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,4096,32,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,53.701891645618566,5.012004891725733,22.942974514786837,6.409799042290977,10.528937608412297,,42.08041033405355,1.404392297165586,38.24459962872325,10.312044960559836,25.478869036551302,10.517458451888434,0.4857037168529947,,30.0759058526481,14.961324205424177,649.0196350097656,138.44159851074218,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,4096,128,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,53.391411526809044,4.98780349707795,22.83410409619192,6.378074688569819,10.46261195015024,,41.84117215349693,1.945994241201035,39.000269138223125,10.752682030080004,25.102253717389946,9.877920088026023,0.45639065127396045,,31.44932469846833,14.810484375006936,653.1495788574218,147.5458786010742,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,4096,256,False,4096,0,4096,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,53.816293568389874,4.939045640123839,22.59140611410471,6.3089172867061,10.334240515645524,,41.48310152590525,2.0100968750299586,37.7755103010428,10.039030543002816,26.31063397985842,10.141866237731287,0.42019280156788863,,30.559343967736105,15.312766136796782,660.8581665039062,160.90289916992188,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,56.83692487270857,5.683248130182867,20.432040999696387,6.149764269094297,9.811169920858388,,37.834263829147226,1.0868518074594817,37.71815271690805,10.087695457278157,26.609287567452913,10.048748628189577,0.4198490694483497,,30.869887416617058,15.116266560722948,1395.9028198242188,160.3989730834961,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,56.54720080359585,5.693545994583636,20.455658736323713,6.158866726565248,9.812228636666866,,37.86348553552926,1.3324991022646913,37.45910686441348,10.087537674562128,26.56415467201963,10.089735577185017,0.38909068101146627,,30.830096946068156,15.410374530808284,1393.6716186523438,175.8775604248047,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,8192,256,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,56.5590931770009,5.644398159323537,20.272896533520917,6.106705574775606,9.72407838930466,,37.6082473990746,1.6928281660743778,37.19641344681488,10.091048333315843,26.64512627670825,10.063477065962681,0.3570530938124268,,30.946263615758387,15.646881783385922,1406.60693359375,190.62173309326172,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,256,32,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,53.18139679847663,6.547216723064406,17.80859132576784,6.576425706282211,6.147962811578172,,33.79915794779965,9.738406634830739,37.56643304446108,10.190265115253426,26.217782812710727,10.394378923760113,0.38959581615407657,,30.80475803836354,15.241544287660574,278.7086242675781,173.9640869140625,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,16,256,128,False,256,0,256,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,51.950431894072665,6.758324068113127,17.431083755635395,6.373542354795187,5.903188217548505,,33.14246685417311,11.583429709835116,37.42190835028135,9.9559950193378,26.647397722349027,10.326874554265009,0.35271752578646526,,31.07534001649792,15.295106827980348,290.37054443359375,197.82855987548828,
