timestamp,model,head,method,task,runtime_dtype,device,num_samples,batch_size,num_workers,resize_size,hidden_size,num_register_tokens,top1,top5,elapsed_sec,images_per_sec,backbone_path,head_path,dataset_root,csv,zip,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,nvfp4_scale_rule,int4_group_size,int4_scale_precision,sparsegpt_block_size,sparsegpt_percdamp,hessian_algo,calib_samples,activation_quant,activation_quant_format,activation_quant_modules,activation_group_size,activation_scale_rule,quant_eval_mode
2026-05-19T11:47:22,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,int4_semi_structured_sparse,imagenet_accuracy,float32,NVIDIA GeForce RTX 5090,50000,1,4,256,4096,4,0.841900,0.975160,5572.711,8.972,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/dinov3_vit7b16/int4_semi_structured_sparse/model.pt,int4_semi_structured_sparse,0.5,16,static_6,64,fp16,128,0.01,sparsegpt_full_hessian,16,True,int4,280,64,signed_symmetric,wa_fake
2026-05-19T11:48:30,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,int4_unstructured_sparse,imagenet_accuracy,float32,NVIDIA GeForce RTX 5090,50000,1,4,256,4096,4,0.877000,0.984140,5639.982,8.865,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/dinov3_vit7b16/int4_unstructured_sparse/model.pt,int4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_full_hessian,16,True,int4,280,32,signed_symmetric,wa_fake
2026-05-19T11:50:02,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,int4,imagenet_accuracy,float32,NVIDIA GeForce RTX 5090,50000,1,4,256,4096,4,0.881440,0.984440,5732.250,8.723,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/dinov3_vit7b16/int4/model.pt,int4,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_diag,16,True,int4,280,32,signed_symmetric,wa_fake
2026-05-19T12:58:23,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_unstructured_sparse,imagenet_accuracy,float32,NVIDIA GeForce RTX 5090,50000,1,4,256,4096,4,0.876780,0.984200,9830.629,5.086,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/dinov3_vit7b16/nvfp4_unstructured_sparse/model.pt,nvfp4_unstructured_sparse,0.5,16,,,,,,sparsegpt_diag,16,True,nvfp4,280,16,four_over_six_mse,wa_fake
