timestamp,model,model_variant,method,task,dtype_arg,runtime_dtype,device,num_samples,batch_size,num_workers,top1,top5,elapsed_sec,images_per_sec,model_path,dataset_root,csv,zip,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,nvfp4_scale_rule,int4_group_size,int4_scale_precision,sparsegpt_block_size,sparsegpt_percdamp,hessian_algo,calib_samples,activation_quant,activation_quant_format,activation_quant_modules,activation_group_size,activation_scale_rule,quant_eval_mode
2026-05-19T09:55:38,timm/maxvit_tiny_tf_224.in1k,tiny,int4,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.001000,0.005000,107.505,465.093,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/int4/model.pt,int4,0.5,16,static_6,32,fp16,128,0.01,obc_diag,128,True,int4,110,32,signed_symmetric,wa_fake
2026-05-19T09:55:38,timm/maxvit_tiny_tf_224.in1k,tiny,int4_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.001000,0.005000,104.818,477.017,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/int4_semi_structured_sparse/model.pt,int4_semi_structured_sparse,0.5,16,static_6,64,fp16,128,0.01,sparsegpt_full_hessian,128,True,int4,110,64,signed_symmetric,wa_fake
2026-05-19T09:55:39,timm/maxvit_tiny_tf_224.in1k,tiny,int4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.001000,0.005000,105.320,474.742,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/int4_unstructured_sparse/model.pt,int4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_full_hessian,128,True,int4,110,32,signed_symmetric,wa_fake
2026-05-19T14:36:04,timm/maxvit_tiny_tf_224.in1k,tiny,int4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.785560,0.947940,68.614,728.713,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/int4_unstructured_sparse/model.pt,int4_unstructured_sparse,0.5,16,static_6,32,fp16,128,0.01,sparsegpt_full_hessian,128,True,int4,110,32,signed_symmetric,wa_fake
2026-05-19T14:36:04,timm/maxvit_tiny_tf_224.in1k,tiny,int4,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.828080,0.962820,69.058,724.027,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/int4/model.pt,int4,0.5,16,static_6,32,fp16,128,0.01,obc_diag,128,True,int4,110,32,signed_symmetric,wa_fake
2026-05-19T14:36:27,timm/maxvit_tiny_tf_224.in1k,tiny,int4_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.445400,0.713960,93.176,536.617,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/int4_semi_structured_sparse/model.pt,int4_semi_structured_sparse,0.5,16,static_6,64,fp16,128,0.01,sparsegpt_full_hessian,128,True,int4,110,64,signed_symmetric,wa_fake
2026-05-19T14:40:18,timm/maxvit_tiny_tf_224.in1k,tiny,nvfp4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.743780,0.938740,318.090,157.188,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/nvfp4_unstructured_sparse_seed1/model.pt,nvfp4_unstructured_sparse,0.5,16,static_6,,,,,obc_diag,128,True,nvfp4,110,16,four_over_six_mse,wa_fake
