timestamp,model,model_variant,method,task,dtype_arg,runtime_dtype,device,num_samples,batch_size,num_workers,top1,top5,elapsed_sec,images_per_sec,model_path,dataset_root,csv,zip,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,nvfp4_scale_rule,calib_samples,activation_quant,activation_quant_modules,activation_group_size,activation_scale_rule,int4_group_size,int4_scale_precision,sparsegpt_block_size,sparsegpt_percdamp,hessian_algo
2026-05-18T11:45:22,timm/maxvit_tiny_tf_224.in1k,tiny,nvfp4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.747780,0.940840,63.811,783.566,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/nvfp4_unstructured_sparse_seed1/model.pt,nvfp4_unstructured_sparse,0.5,16,static_6,128,False,0,,,,,,,
2026-05-18T11:45:31,timm/maxvit_tiny_tf_224.in1k,tiny,nvfp4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.747740,0.939880,61.931,807.355,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/nvfp4_unstructured_sparse_seed3/model.pt,nvfp4_unstructured_sparse,0.5,16,static_6,128,False,0,,,,,,,
2026-05-18T11:45:36,timm/maxvit_tiny_tf_224.in1k,tiny,nvfp4_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.338820,0.612080,66.759,748.960,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/nvfp4_semi_structured_sparse_seed3/model.pt,nvfp4_semi_structured_sparse,0.5,32,static_6,128,False,0,,,,,,,
2026-05-18T11:46:02,timm/maxvit_tiny_tf_224.in1k,tiny,nvfp4_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.319960,0.583880,87.682,570.245,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/nvfp4_semi_structured_sparse_seed1/model.pt,nvfp4_semi_structured_sparse,0.5,32,static_6,128,False,0,,,,,,,
2026-05-18T11:46:06,timm/maxvit_tiny_tf_224.in1k,tiny,nvfp4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.748340,0.939740,88.613,564.249,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/nvfp4_unstructured_sparse_seed2/model.pt,nvfp4_unstructured_sparse,0.5,16,static_6,128,False,0,,,,,,,
2026-05-18T11:46:06,timm/maxvit_tiny_tf_224.in1k,tiny,nvfp4_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.312680,0.572660,88.434,565.394,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/nvfp4_semi_structured_sparse_seed2/model.pt,nvfp4_semi_structured_sparse,0.5,32,static_6,128,False,0,,,,,,,
2026-05-18T23:34:16,timm/maxvit_tiny_tf_224.in1k,tiny,int4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.792500,0.951380,71.445,699.841,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/int4_unstructured_sparse/model.pt,int4_unstructured_sparse,0.5,16,static_6,128,False,0,,,32,fp16,128,0.01,sparsegpt_full_hessian
2026-05-18T23:34:37,timm/maxvit_tiny_tf_224.in1k,tiny,int4_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.468960,0.735660,88.607,564.289,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/int4_semi_structured_sparse/model.pt,int4_semi_structured_sparse,0.5,16,static_6,128,False,0,,,64,fp16,128,0.01,sparsegpt_full_hessian
2026-05-19T01:06:31,timm/maxvit_tiny_tf_224.in1k,tiny,int4,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.832380,0.965140,89.589,558.104,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit_tiny/int4/model.pt,int4,0.5,16,static_6,128,False,0,,,32,fp16,128,0.01,obc_diag
