method,rows,latency_sum_ms,quality_sum,latency_mean_ms,quality_mean,latency_gain_sum_vs_dense,latency_gain_mean_vs_dense
dense_bf16,224,905.1911178588867,0.0,4.041031776155744,0.0,0.0,0.0
dense_nvfp4,224,598.6068492889405,0.32132498665007053,2.6723520057541985,0.0014344865475449577,306.5842685699463,1.368679770401546
sparse_bf16,224,477.0136070251465,0.5301336364409146,2.129525031362261,0.0023666680198255116,428.17751083374026,1.9115067447934833
sparse_nvfp4,224,538.8999702453614,1.235226965210043,2.4058034385953633,0.005514406094687691,366.29114761352537,1.6352283375603813
