phase,method,layer_bucket,fused_type,blocks,input_tokens,output_tokens,output_rel_mse,output_mse,output_count,backend
prefill,sparse_bf16,0,down_proj,16,2048,64,0.014550028226073925,8.060408775989458e-05,1073741824,canonical_phase_wrapper
prefill,sparse_bf16,0,gate_up_proj,16,2048,64,0.03759156257210421,0.0022350617440939197,7516192768,canonical_phase_wrapper
prefill,sparse_bf16,0,o_proj,16,2048,64,0.04328711421062544,2.416101894109346e-05,1073741824,canonical_phase_wrapper
prefill,sparse_bf16,0,qkv_proj,16,2048,64,0.003985101395633581,0.00774268279043729,1610612736,canonical_phase_wrapper
prefill,sparse_bf16,1,down_proj,16,2048,64,0.07190706515186542,0.0002776801130721651,1073741824,canonical_phase_wrapper
prefill,sparse_bf16,1,gate_up_proj,16,2048,64,0.029331154592524687,0.004453207330828134,7516192768,canonical_phase_wrapper
prefill,sparse_bf16,1,o_proj,16,2048,64,0.07045337500797767,0.00014727433261896294,1073741824,canonical_phase_wrapper
prefill,sparse_bf16,1,qkv_proj,16,2048,64,0.008977095856358518,0.01632213510886989,1610612736,canonical_phase_wrapper
prefill,sparse_bf16,2,down_proj,16,2048,64,0.07669980503604887,0.0006583832953310775,1073741824,canonical_phase_wrapper
prefill,sparse_bf16,2,gate_up_proj,16,2048,64,0.04054531119223627,0.00795558857706575,7516192768,canonical_phase_wrapper
prefill,sparse_bf16,2,o_proj,16,2048,64,0.06902181432414389,0.00013454772374643653,1073741824,canonical_phase_wrapper
prefill,sparse_bf16,2,qkv_proj,16,2048,64,0.010111451322177768,0.018529247171500174,1610612736,canonical_phase_wrapper
prefill,sparse_bf16,3,down_proj,16,2048,64,0.015536632833418112,0.0021969051963424135,1073741824,canonical_phase_wrapper
prefill,sparse_bf16,3,gate_up_proj,16,2048,64,0.03187374545492755,0.014552691026308042,7516192768,canonical_phase_wrapper
prefill,sparse_bf16,3,o_proj,16,2048,64,0.033466625631957084,0.0006370302455707133,1073741824,canonical_phase_wrapper
prefill,sparse_bf16,3,qkv_proj,16,2048,64,0.010369930725657447,0.020546008884897066,1610612736,canonical_phase_wrapper
