module_index,module_name,layer,layer_bucket,module_type,module_family,in_features,out_features,numel,weight_mean,weight_std,weight_abs_mean,weight_abs_max,weight_outlier_ratio_6x,weight_row_norm_mean,weight_row_norm_max,weight_col_norm_mean,weight_col_norm_max,activation_mean,activation_std,activation_abs_mean,activation_abs_max,activation_outlier_ratio_6x_weight_mean,method,local_rel_mse,local_rmse_over_rms,local_max_abs_error
4,model.layers.0.self_attn.o_proj,0,layers_00_07,o_proj,attention,4096,4096,16777216,-1.5904067822702928e-06,0.007180104032158852,0.004932840820401907,0.451171875,0.004933774471282959,0.45231494307518005,3.1075775623321533,0.4033185839653015,1.2295564413070679,-9.624840728861273e-05,0.00853436720455838,0.0024771270909695886,0.69921875,0.011793553829193115,sparse_nvfp4,0.003911015236191364,0.06253811027038923,0.0703125
5,model.layers.0.mlp.gate_proj,0,layers_00_07,gate_proj,mlp,4096,11008,45088768,-1.513830284238793e-05,0.016400780528783798,0.012972692027688026,0.890625,0.00019971714937128127,1.0422314405441284,5.189163684844971,1.7197272777557373,1.9885376691818237,-3.3504266411910066e-05,0.04260678044938477,0.02856140141375363,2.90625,0.046907708048820496,dense_nvfp4,0.002143371179242877,0.04629655688323784,0.10546875
5,model.layers.0.mlp.gate_proj,0,layers_00_07,gate_proj,mlp,4096,11008,45088768,-1.513830284238793e-05,0.016400780528783798,0.012972692027688026,0.890625,0.00019971714937128127,1.0422314405441284,5.189163684844971,1.7197272777557373,1.9885376691818237,-3.3504266411910066e-05,0.04260678044938477,0.02856140141375363,2.90625,0.046907708048820496,sparse_bf16,0.015960642189782305,0.1263354352103253,0.34375
5,model.layers.0.mlp.gate_proj,0,layers_00_07,gate_proj,mlp,4096,11008,45088768,-1.513830284238793e-05,0.016400780528783798,0.012972692027688026,0.890625,0.00019971714937128127,1.0422314405441284,5.189163684844971,1.7197272777557373,1.9885376691818237,-3.3504266411910066e-05,0.04260678044938477,0.02856140141375363,2.90625,0.046907708048820496,sparse_nvfp4,0.030026756684374423,0.1732823034368323,0.5
6,model.layers.0.mlp.up_proj,0,layers_00_07,up_proj,mlp,4096,11008,45088768,-3.2061507226899266e-07,0.01612473651766777,0.012813741341233253,0.341796875,2.557177867856808e-05,1.0297051668167114,1.63874089717865,1.690166711807251,1.8084276914596558,-3.3504266411910066e-05,0.04260678044938477,0.02856140141375363,2.90625,0.04907715320587158,dense_nvfp4,0.0029220977396417565,0.054056431066449036,0.0390625
6,model.layers.0.mlp.up_proj,0,layers_00_07,up_proj,mlp,4096,11008,45088768,-3.2061507226899266e-07,0.01612473651766777,0.012813741341233253,0.341796875,2.557177867856808e-05,1.0297051668167114,1.63874089717865,1.690166711807251,1.8084276914596558,-3.3504266411910066e-05,0.04260678044938477,0.02856140141375363,2.90625,0.04907715320587158,sparse_bf16,0.022314031513501493,0.14937881882483037,0.140625
6,model.layers.0.mlp.up_proj,0,layers_00_07,up_proj,mlp,4096,11008,45088768,-3.2061507226899266e-07,0.01612473651766777,0.012813741341233253,0.341796875,2.557177867856808e-05,1.0297051668167114,1.63874089717865,1.690166711807251,1.8084276914596558,-3.3504266411910066e-05,0.04260678044938477,0.02856140141375363,2.90625,0.04907715320587158,sparse_nvfp4,0.04155843140476799,0.20385885167136597,0.21484375
7,model.layers.0.mlp.down_proj,0,layers_00_07,down_proj,mlp,11008,4096,45088768,-1.9985723156423774e-06,0.016809994354844093,0.01332381833344698,0.52734375,0.0001343571930192411,1.7578797340393066,6.554708003997803,1.0752086639404297,1.4369772672653198,-4.2273167287285736e-06,0.004420899515836847,0.0014112399035501619,3.0625,0.0003670370855996775,dense_nvfp4,0.0018457730678414137,0.04296246114739487,0.0546875
7,model.layers.0.mlp.down_proj,0,layers_00_07,down_proj,mlp,11008,4096,45088768,-1.9985723156423774e-06,0.016809994354844093,0.01332381833344698,0.52734375,0.0001343571930192411,1.7578797340393066,6.554708003997803,1.0752086639404297,1.4369772672653198,-4.2273167287285736e-06,0.004420899515836847,0.0014112399035501619,3.0625,0.0003670370855996775,sparse_bf16,0.008953903459896457,0.09462506781977204,0.04296875
7,model.layers.0.mlp.down_proj,0,layers_00_07,down_proj,mlp,11008,4096,45088768,-1.9985723156423774e-06,0.016809994354844093,0.01332381833344698,0.52734375,0.0001343571930192411,1.7578797340393066,6.554708003997803,1.0752086639404297,1.4369772672653198,-4.2273167287285736e-06,0.004420899515836847,0.0014112399035501619,3.0625,0.0003670370855996775,sparse_nvfp4,0.018361629002581363,0.13550508847486636,0.078125
8,model.layers.1.self_attn.q_proj,1,layers_00_07,q_proj,attention,4096,4096,16777216,-4.032527613162529e-06,0.026456724852323532,0.017509445548057556,0.47265625,0.006599247455596924,1.4396253824234009,4.37037467956543,1.6661643981933594,4.918698787689209,0.0014011805833433755,0.15138829061892625,0.04519098124001175,9.375,0.07743850350379944,dense_nvfp4,0.00036172438939332407,0.019019053325371484,0.203125
8,model.layers.1.self_attn.q_proj,1,layers_00_07,q_proj,attention,4096,4096,16777216,-4.032527613162529e-06,0.026456724852323532,0.017509445548057556,0.47265625,0.006599247455596924,1.4396253824234009,4.37037467956543,1.6661643981933594,4.918698787689209,0.0014011805833433755,0.15138829061892625,0.04519098124001175,9.375,0.07743850350379944,sparse_bf16,0.00033899758528728495,0.018411887064809108,0.390625
8,model.layers.1.self_attn.q_proj,1,layers_00_07,q_proj,attention,4096,4096,16777216,-4.032527613162529e-06,0.026456724852323532,0.017509445548057556,0.47265625,0.006599247455596924,1.4396253824234009,4.37037467956543,1.6661643981933594,4.918698787689209,0.0014011805833433755,0.15138829061892625,0.04519098124001175,9.375,0.07743850350379944,sparse_nvfp4,0.0012293998253284503,0.03506279831001014,0.625
9,model.layers.1.self_attn.k_proj,1,layers_00_07,k_proj,attention,4096,4096,16777216,-2.339013917662669e-06,0.026408636942505836,0.017670709639787674,0.57421875,0.006669104099273682,1.4542551040649414,4.771492958068848,1.656357765197754,5.356703281402588,0.0014011805833433755,0.15138829061892625,0.04519098124001175,9.375,0.07637713849544525,dense_nvfp4,0.00034186556931607227,0.018489607062241,0.271484375
9,model.layers.1.self_attn.k_proj,1,layers_00_07,k_proj,attention,4096,4096,16777216,-2.339013917662669e-06,0.026408636942505836,0.017670709639787674,0.57421875,0.006669104099273682,1.4542551040649414,4.771492958068848,1.656357765197754,5.356703281402588,0.0014011805833433755,0.15138829061892625,0.04519098124001175,9.375,0.07637713849544525,sparse_bf16,0.0002953731775395653,0.017186424222029588,0.484375
9,model.layers.1.self_attn.k_proj,1,layers_00_07,k_proj,attention,4096,4096,16777216,-2.339013917662669e-06,0.026408636942505836,0.017670709639787674,0.57421875,0.006669104099273682,1.4542551040649414,4.771492958068848,1.656357765197754,5.356703281402588,0.0014011805833433755,0.15138829061892625,0.04519098124001175,9.375,0.07637713849544525,sparse_nvfp4,0.0011302277887394877,0.033618860610370005,0.7421875
10,model.layers.1.self_attn.v_proj,1,layers_00_07,v_proj,attention,4096,4096,16777216,1.5309313994293916e-06,0.01004513818770647,0.007418008521199226,0.1279296875,0.0008510947227478027,0.6054952144622803,1.7997655868530273,0.6337789297103882,0.7756046652793884,0.0014011805833433755,0.15138829061892625,0.04519098124001175,9.375,0.2632524073123932,dense_nvfp4,0.004858753681660309,0.06970476082492723,0.05078125
10,model.layers.1.self_attn.v_proj,1,layers_00_07,v_proj,attention,4096,4096,16777216,1.5309313994293916e-06,0.01004513818770647,0.007418008521199226,0.1279296875,0.0008510947227478027,0.6054952144622803,1.7997655868530273,0.6337789297103882,0.7756046652793884,0.0014011805833433755,0.15138829061892625,0.04519098124001175,9.375,0.2632524073123932,sparse_bf16,0.01215556298157995,0.11025226973436851,0.1640625
10,model.layers.1.self_attn.v_proj,1,layers_00_07,v_proj,attention,4096,4096,16777216,1.5309313994293916e-06,0.01004513818770647,0.007418008521199226,0.1279296875,0.0008510947227478027,0.6054952144622803,1.7997655868530273,0.6337789297103882,0.7756046652793884,0.0014011805833433755,0.15138829061892625,0.04519098124001175,9.375,0.2632524073123932,sparse_nvfp4,0.02771057913405698,0.16646494866504774,0.2421875
11,model.layers.1.self_attn.o_proj,1,layers_00_07,o_proj,attention,4096,4096,16777216,8.839830911711033e-08,0.008248118683695793,0.005762292072176933,0.58984375,0.001968681812286377,0.5225557684898376,3.074347734451294,0.4684734046459198,1.0463354587554932,-5.489282727921818e-06,0.01759854642919289,0.007191363096353598,2.09375,0.03474247455596924,dense_nvfp4,0.0026165297058220196,0.05115202543225458,0.09375
11,model.layers.1.self_attn.o_proj,1,layers_00_07,o_proj,attention,4096,4096,16777216,8.839830911711033e-08,0.008248118683695793,0.005762292072176933,0.58984375,0.001968681812286377,0.5225557684898376,3.074347734451294,0.4684734046459198,1.0463354587554932,-5.489282727921818e-06,0.01759854642919289,0.007191363096353598,2.09375,0.03474247455596924,sparse_bf16,0.01864451923061437,0.13654493484056585,0.1083984375
11,model.layers.1.self_attn.o_proj,1,layers_00_07,o_proj,attention,4096,4096,16777216,8.839830911711033e-08,0.008248118683695793,0.005762292072176933,0.58984375,0.001968681812286377,0.5225557684898376,3.074347734451294,0.4684734046459198,1.0463354587554932,-5.489282727921818e-06,0.01759854642919289,0.007191363096353598,2.09375,0.03474247455596924,sparse_nvfp4,0.035410491541114364,0.18817675611274196,0.148223876953125
12,model.layers.1.mlp.gate_proj,1,layers_00_07,gate_proj,mlp,4096,11008,45088768,-3.189399649272673e-05,0.018217120319604874,0.014407467097043991,1.09375,0.0002469794708304107,1.157204508781433,9.14868450164795,1.9106453657150269,2.5000147819519043,0.00026096142494225205,0.07065551126123008,0.05381109670270234,2.8125,0.19488707184791565,dense_nvfp4,0.0022304681327323535,0.04722783218328313,0.25
12,model.layers.1.mlp.gate_proj,1,layers_00_07,gate_proj,mlp,4096,11008,45088768,-3.189399649272673e-05,0.018217120319604874,0.014407467097043991,1.09375,0.0002469794708304107,1.157204508781433,9.14868450164795,1.9106453657150269,2.5000147819519043,0.00026096142494225205,0.07065551126123008,0.05381109670270234,2.8125,0.19488707184791565,sparse_bf16,0.019603974386628885,0.14001419351847472,2.0
12,model.layers.1.mlp.gate_proj,1,layers_00_07,gate_proj,mlp,4096,11008,45088768,-3.189399649272673e-05,0.018217120319604874,0.014407467097043991,1.09375,0.0002469794708304107,1.157204508781433,9.14868450164795,1.9106453657150269,2.5000147819519043,0.00026096142494225205,0.07065551126123008,0.05381109670270234,2.8125,0.19488707184791565,sparse_nvfp4,0.037717768843697104,0.19421063009963463,3.25
13,model.layers.1.mlp.up_proj,1,layers_00_07,up_proj,mlp,4096,11008,45088768,2.9008729143242817e-06,0.01715322770178318,0.013632573187351227,0.40625,5.646638965117745e-05,1.0958995819091797,6.630151748657227,1.7981634140014648,1.8594547510147095,0.00026096142494225205,0.07065551126123008,0.05381109670270234,2.8125,0.2186656892299652,dense_nvfp4,0.003983735928562256,0.06311684346164861,0.25
13,model.layers.1.mlp.up_proj,1,layers_00_07,up_proj,mlp,4096,11008,45088768,2.9008729143242817e-06,0.01715322770178318,0.013632573187351227,0.40625,5.646638965117745e-05,1.0958995819091797,6.630151748657227,1.7981634140014648,1.8594547510147095,0.00026096142494225205,0.07065551126123008,0.05381109670270234,2.8125,0.2186656892299652,sparse_bf16,0.03472032912660631,0.1863339183471606,1.5
13,model.layers.1.mlp.up_proj,1,layers_00_07,up_proj,mlp,4096,11008,45088768,2.9008729143242817e-06,0.01715322770178318,0.013632573187351227,0.40625,5.646638965117745e-05,1.0958995819091797,6.630151748657227,1.7981634140014648,1.8594547510147095,0.00026096142494225205,0.07065551126123008,0.05381109670270234,2.8125,0.2186656892299652,sparse_nvfp4,0.06562933108250169,0.2561822224169774,2.75
14,model.layers.1.mlp.down_proj,1,layers_00_07,down_proj,mlp,11008,4096,45088768,1.2587092896865215e-06,0.017402512952685356,0.01383957453072071,1.5625,5.183109169593081e-05,1.8237709999084473,5.466677665710449,1.113409399986267,1.8208850622177124,0.00030424086130657343,0.6934475657154645,0.004281433288354513,1672.0,0.001079526058463163,dense_nvfp4,0.0004745687430867092,0.021784598758910142,6.25
14,model.layers.1.mlp.down_proj,1,layers_00_07,down_proj,mlp,11008,4096,45088768,1.2587092896865215e-06,0.017402512952685356,0.01383957453072071,1.5625,5.183109169593081e-05,1.8237709999084473,5.466677665710449,1.113409399986267,1.8208850622177124,0.00030424086130657343,0.6934475657154645,0.004281433288354513,1672.0,0.001079526058463163,sparse_bf16,6.739255733401834e-06,0.002596007652801092,8.0
14,model.layers.1.mlp.down_proj,1,layers_00_07,down_proj,mlp,11008,4096,45088768,1.2587092896865215e-06,0.017402512952685356,0.01383957453072071,1.5625,5.183109169593081e-05,1.8237709999084473,5.466677665710449,1.113409399986267,1.8208850622177124,0.00030424086130657343,0.6934475657154645,0.004281433288354513,1672.0,0.001079526058463163,sparse_nvfp4,0.000585841947478492,0.0242041721089256,8.0
15,model.layers.2.self_attn.q_proj,2,layers_00_07,q_proj,attention,4096,4096,16777216,7.377476322290022e-06,0.026620423421263695,0.01950262300670147,1.1015625,0.0009596347808837891,1.5793501138687134,3.2349860668182373,1.6977962255477905,8.80687141418457,0.0008755133762861078,0.21664933783321652,0.1127833288628608,7.3125,0.3473477065563202,dense_nvfp4,0.00041261718770243584,0.020312980768524246,0.2265625
15,model.layers.2.self_attn.q_proj,2,layers_00_07,q_proj,attention,4096,4096,16777216,7.377476322290022e-06,0.026620423421263695,0.01950262300670147,1.1015625,0.0009596347808837891,1.5793501138687134,3.2349860668182373,1.6977962255477905,8.80687141418457,0.0008755133762861078,0.21664933783321652,0.1127833288628608,7.3125,0.3473477065563202,sparse_bf16,0.0020911057235829663,0.04572860946478655,0.7734375
15,model.layers.2.self_attn.q_proj,2,layers_00_07,q_proj,attention,4096,4096,16777216,7.377476322290022e-06,0.026620423421263695,0.01950262300670147,1.1015625,0.0009596347808837891,1.5793501138687134,3.2349860668182373,1.6977962255477905,8.80687141418457,0.0008755133762861078,0.21664933783321652,0.1127833288628608,7.3125,0.3473477065563202,sparse_nvfp4,0.004358067868430286,0.06601566381117656,1.21875
16,model.layers.2.self_attn.k_proj,2,layers_00_07,k_proj,attention,4096,4096,16777216,6.946958137632464e-07,0.027999762445688248,0.020044244825839996,0.373046875,0.0015523433685302734,1.6223021745681763,4.233816623687744,1.7872180938720703,5.622692584991455,0.0008755133762861078,0.21664933783321652,0.1127833288628608,7.3125,0.3345543444156647,dense_nvfp4,0.00035156263777340953,0.018750003673957228,0.2547607421875
16,model.layers.2.self_attn.k_proj,2,layers_00_07,k_proj,attention,4096,4096,16777216,6.946958137632464e-07,0.027999762445688248,0.020044244825839996,0.373046875,0.0015523433685302734,1.6223021745681763,4.233816623687744,1.7872180938720703,5.622692584991455,0.0008755133762861078,0.21664933783321652,0.1127833288628608,7.3125,0.3345543444156647,sparse_bf16,0.0017013857245787383,0.041247857211966034,1.0625
16,model.layers.2.self_attn.k_proj,2,layers_00_07,k_proj,attention,4096,4096,16777216,6.946958137632464e-07,0.027999762445688248,0.020044244825839996,0.373046875,0.0015523433685302734,1.6223021745681763,4.233816623687744,1.7872180938720703,5.622692584991455,0.0008755133762861078,0.21664933783321652,0.1127833288628608,7.3125,0.3345543444156647,sparse_nvfp4,0.0036027586477076125,0.06002298432856877,1.53125
17,model.layers.2.self_attn.v_proj,2,layers_00_07,v_proj,attention,4096,4096,16777216,-6.428516599044087e-07,0.014338220469653606,0.011337974108755589,0.1474609375,1.5914440155029297e-05,0.9128499627113342,1.47398042678833,0.9150398373603821,0.9969237446784973,0.0008755133762861078,0.21664933783321652,0.1127833288628608,7.3125,0.5745765566825867,dense_nvfp4,0.0050973136553070075,0.07139547363318635,0.0986328125
17,model.layers.2.self_attn.v_proj,2,layers_00_07,v_proj,attention,4096,4096,16777216,-6.428516599044087e-07,0.014338220469653606,0.011337974108755589,0.1474609375,1.5914440155029297e-05,0.9128499627113342,1.47398042678833,0.9150398373603821,0.9969237446784973,0.0008755133762861078,0.21664933783321652,0.1127833288628608,7.3125,0.5745765566825867,sparse_bf16,0.03128233362648118,0.17686812495891163,0.3037109375
17,model.layers.2.self_attn.v_proj,2,layers_00_07,v_proj,attention,4096,4096,16777216,-6.428516599044087e-07,0.014338220469653606,0.011337974108755589,0.1474609375,1.5914440155029297e-05,0.9128499627113342,1.47398042678833,0.9150398373603821,0.9969237446784973,0.0008755133762861078,0.21664933783321652,0.1127833288628608,7.3125,0.5745765566825867,sparse_nvfp4,0.06084832259161505,0.24667452765053602,0.4375
18,model.layers.2.self_attn.o_proj,2,layers_00_07,o_proj,attention,4096,4096,16777216,-2.7795756523119053e-06,0.013906832784414291,0.010964076034724712,0.60546875,0.00021153688430786133,0.886016845703125,5.133947849273682,0.8857702612876892,1.2039011716842651,1.4968625819733461e-05,0.016920313992326342,0.00792327280214522,1.03125,0.011577188968658447,dense_nvfp4,0.004442391988621034,0.06665127147040058,0.04296875
18,model.layers.2.self_attn.o_proj,2,layers_00_07,o_proj,attention,4096,4096,16777216,-2.7795756523119053e-06,0.013906832784414291,0.010964076034724712,0.60546875,0.00021153688430786133,0.886016845703125,5.133947849273682,0.8857702612876892,1.2039011716842651,1.4968625819733461e-05,0.016920313992326342,0.00792327280214522,1.03125,0.011577188968658447,sparse_bf16,0.04312209114302503,0.20765859275027612,0.1796875
18,model.layers.2.self_attn.o_proj,2,layers_00_07,o_proj,attention,4096,4096,16777216,-2.7795756523119053e-06,0.013906832784414291,0.010964076034724712,0.60546875,0.00021153688430786133,0.886016845703125,5.133947849273682,0.8857702612876892,1.2039011716842651,1.4968625819733461e-05,0.016920313992326342,0.00792327280214522,1.03125,0.011577188968658447,sparse_nvfp4,0.08194594922312666,0.28626202895795777,0.3271484375
19,model.layers.2.mlp.gate_proj,2,layers_00_07,gate_proj,mlp,4096,11008,45088768,1.3669155123352539e-05,0.018728937953710556,0.014912698417901993,0.52734375,4.315930709708482e-05,1.1969369649887085,3.1794066429138184,1.9645808935165405,2.1679630279541016,0.00019579543098302565,0.09972460576091087,0.07783727743662894,5.6875,0.35022781789302826,dense_nvfp4,0.003711081477086826,0.0609186463825882,0.140625
19,model.layers.2.mlp.gate_proj,2,layers_00_07,gate_proj,mlp,4096,11008,45088768,1.3669155123352539e-05,0.018728937953710556,0.014912698417901993,0.52734375,4.315930709708482e-05,1.1969369649887085,3.1794066429138184,1.9645808935165405,2.1679630279541016,0.00019579543098302565,0.09972460576091087,0.07783727743662894,5.6875,0.35022781789302826,sparse_bf16,0.040052506402390574,0.2001312229573151,0.4296875
19,model.layers.2.mlp.gate_proj,2,layers_00_07,gate_proj,mlp,4096,11008,45088768,1.3669155123352539e-05,0.018728937953710556,0.014912698417901993,0.52734375,4.315930709708482e-05,1.1969369649887085,3.1794066429138184,1.9645808935165405,2.1679630279541016,0.00019579543098302565,0.09972460576091087,0.07783727743662894,5.6875,0.35022781789302826,sparse_nvfp4,0.07585815210296679,0.275423586685975,0.6328125
20,model.layers.2.mlp.up_proj,2,layers_00_07,up_proj,mlp,4096,11008,45088768,3.0004512154846452e-06,0.017461497336626053,0.013908869586884975,0.455078125,1.4194222785590682e-05,1.1172420978546143,1.4406827688217163,1.8309515714645386,1.8817720413208008,0.00019579543098302565,0.09972460576091087,0.07783727743662894,5.6875,0.3839597553014755,dense_nvfp4,0.005084211683564807,0.07130365827616987,0.0693359375
20,model.layers.2.mlp.up_proj,2,layers_00_07,up_proj,mlp,4096,11008,45088768,3.0004512154846452e-06,0.017461497336626053,0.013908869586884975,0.455078125,1.4194222785590682e-05,1.1172420978546143,1.4406827688217163,1.8309515714645386,1.8817720413208008,0.00019579543098302565,0.09972460576091087,0.07783727743662894,5.6875,0.3839597553014755,sparse_bf16,0.05399336978038854,0.23236473437333072,0.259765625
20,model.layers.2.mlp.up_proj,2,layers_00_07,up_proj,mlp,4096,11008,45088768,3.0004512154846452e-06,0.017461497336626053,0.013908869586884975,0.455078125,1.4194222785590682e-05,1.1172420978546143,1.4406827688217163,1.8309515714645386,1.8817720413208008,0.00019579543098302565,0.09972460576091087,0.07783727743662894,5.6875,0.3839597553014755,sparse_nvfp4,0.09984239061661557,0.3159784654317689,0.390625
21,model.layers.2.mlp.down_proj,2,layers_00_07,down_proj,mlp,11008,4096,45088768,-7.526145395786443e-07,0.01757071353495121,0.013997687958180904,0.8984375,2.182361640734598e-05,1.8423326015472412,4.6411967277526855,1.1242766380310059,1.3839272260665894,-4.508531198320439e-06,0.013513539221670685,0.0066312110744589986,4.59375,0.0023225130036819814,dense_nvfp4,0.005621537705281044,0.0749769144822661,0.03125
21,model.layers.2.mlp.down_proj,2,layers_00_07,down_proj,mlp,11008,4096,45088768,-7.526145395786443e-07,0.01757071353495121,0.013997687958180904,0.8984375,2.182361640734598e-05,1.8423326015472412,4.6411967277526855,1.1242766380310059,1.3839272260665894,-4.508531198320439e-06,0.013513539221670685,0.0066312110744589986,4.59375,0.0023225130036819814,sparse_bf16,0.06543753334770322,0.255807610026956,0.09375
21,model.layers.2.mlp.down_proj,2,layers_00_07,down_proj,mlp,11008,4096,45088768,-7.526145395786443e-07,0.01757071353495121,0.013997687958180904,0.8984375,2.182361640734598e-05,1.8423326015472412,4.6411967277526855,1.1242766380310059,1.3839272260665894,-4.508531198320439e-06,0.013513539221670685,0.0066312110744589986,4.59375,0.0023225130036819814,sparse_nvfp4,0.11802034471365819,0.3435408923456685,0.1298828125
22,model.layers.3.self_attn.q_proj,3,layers_00_07,q_proj,attention,4096,4096,16777216,-8.3645090853679e-06,0.025188589468598366,0.018894201144576073,0.78125,0.0005590319633483887,1.5279687643051147,3.4315645694732666,1.6068905591964722,9.041772842407227,0.0008828319655549421,0.3060303976531357,0.19164756499230862,8.6875,0.6019090265035629,dense_nvfp4,0.0008610774992654313,0.029344122056477195,0.37890625
22,model.layers.3.self_attn.q_proj,3,layers_00_07,q_proj,attention,4096,4096,16777216,-8.3645090853679e-06,0.025188589468598366,0.018894201144576073,0.78125,0.0005590319633483887,1.5279687643051147,3.4315645694732666,1.6068905591964722,9.041772842407227,0.0008828319655549421,0.3060303976531357,0.19164756499230862,8.6875,0.6019090265035629,sparse_bf16,0.007018026403042709,0.08377366175023454,1.4375
22,model.layers.3.self_attn.q_proj,3,layers_00_07,q_proj,attention,4096,4096,16777216,-8.3645090853679e-06,0.025188589468598366,0.018894201144576073,0.78125,0.0005590319633483887,1.5279687643051147,3.4315645694732666,1.6068905591964722,9.041772842407227,0.0008828319655549421,0.3060303976531357,0.19164756499230862,8.6875,0.6019090265035629,sparse_nvfp4,0.01366021175708414,0.11687690857087271,2.078125
