batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/056_llama2_prefill_decode_b8_o64_canonical_pareto/llama2_7b_chat/speed/runs/b8o64005/checkpoint,2547.87888340652,1938.7222286313772,2048,ours_max_speed,64,prefill_decode,OK,6631.398419303986,16.971463958422344,869.5199992507696
