method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_ms,decode_total_ms,first_decode_ms,decode_per_token_ms,tokens_per_sec,status
dense_nvfp4,9B,/home/agent/wja/data/models/Qwen/Qwen3.5-9B,1,128,32,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_9b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,248,0,248,7963738155,159.93573455810548,1784.2262704849243,57.50648307800293,57.55568614467498,17.374477953166046,
dense_nvfp4,9B,/home/agent/wja/data/models/Qwen/Qwen3.5-9B,1,128,128,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_9b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,248,0,248,7963738155,159.32655487060546,7312.221649360657,57.460988426208495,57.57654842016265,17.368182488164077,
dense_nvfp4,9B,/home/agent/wja/data/models/Qwen/Qwen3.5-9B,1,512,32,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_9b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,248,0,248,7963738155,189.9137870788574,1786.472773551941,57.518628692626955,57.62815398554648,17.3526294153168,
dense_nvfp4,9B,/home/agent/wja/data/models/Qwen/Qwen3.5-9B,1,512,128,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_9b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,248,0,248,7963738155,190.83563919067382,7333.675776100159,57.74623832702637,57.745478551969754,17.317373153294078,
dense_nvfp4,9B,/home/agent/wja/data/models/Qwen/Qwen3.5-9B,1,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_9b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,248,0,248,7963738155,236.41574325561524,1786.3965063095093,58.04196643829346,57.625693751919655,17.353370257111873,
dense_nvfp4,9B,/home/agent/wja/data/models/Qwen/Qwen3.5-9B,1,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_9b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,248,0,248,7963738155,236.00523071289064,7319.498585700989,57.63243217468262,57.63384713150385,17.35091530014104,
dense_nvfp4,9B,/home/agent/wja/data/models/Qwen/Qwen3.5-9B,1,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_9b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,248,0,248,7963738155,349.0302429199219,1789.8133819580078,57.95610866546631,57.73591554703251,17.320241491370922,
dense_nvfp4,9B,/home/agent/wja/data/models/Qwen/Qwen3.5-9B,1,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_9b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,248,0,248,7963738155,348.5201873779297,7314.433661651611,58.01071186065674,57.593965839776466,17.36293004690717,
dense_nvfp4,9B,/home/agent/wja/data/models/Qwen/Qwen3.5-9B,1,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_9b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,248,0,248,7963738155,1190.765673828125,1784.7840848922729,57.743694114685056,57.573680157815254,17.369047753398764,
dense_nvfp4,9B,/home/agent/wja/data/models/Qwen/Qwen3.5-9B,1,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_9b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,248,0,248,7963738155,1191.332208251953,7313.5181680679325,57.69303035736084,57.58675722888135,17.36510350852804,
dense_nvfp4,9B,/home/agent/wja/data/models/Qwen/Qwen3.5-9B,2,128,32,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_9b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,248,0,248,7963738155,160.60233154296876,1805.1968330383302,58.39650917053223,58.23215590446226,34.345285159650814,
dense_nvfp4,9B,/home/agent/wja/data/models/Qwen/Qwen3.5-9B,2,128,128,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_9b/dense_nvfp4/model.pt,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,,248,0,248,7963738155,161.04229202270508,7418.76923236847,58.26017589569092,58.41550576668086,34.23748495798805,
