name,n,k,count,selected_prefill_backend,selected_decode_backend,selected_total_ms,selected_prefill_ms,selected_decode_ms,selected_conversion_ms,reason
layers.10.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.10.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.10.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.10.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.10.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.10.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.10.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.11.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.11.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.11.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.11.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.11.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.11.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.11.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.12.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.12.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.12.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.12.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.12.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.12.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.12.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.13.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.13.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.13.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.13.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.13.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.13.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.13.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.14.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.14.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.14.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.14.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.14.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.14.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.14.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.15.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.15.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.15.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.15.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.15.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.15.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.15.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.16.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.16.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.16.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.16.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.16.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.16.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.16.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.17.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.17.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.17.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.17.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.17.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.17.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.17.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.18.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.18.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.18.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.18.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.18.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.18.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.18.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.19.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.19.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.19.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.19.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.19.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.19.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.19.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.20.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.20.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.20.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.20.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.20.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.20.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.20.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.21.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.21.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.21.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.21.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.21.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.21.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.21.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.22.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.22.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.22.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.22.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.22.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.22.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.22.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.23.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.23.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.23.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.23.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.23.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.23.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.23.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.24.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.24.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.24.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.24.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.24.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.24.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.24.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.25.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.25.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.25.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.25.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.25.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.25.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.25.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.26.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.26.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.26.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.26.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.26.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.26.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.26.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.27.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.27.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.27.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.27.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.27.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.27.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.27.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.28.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.28.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.28.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.28.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.28.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.28.mlp.up_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
layers.28.mlp.down_proj,4096,14336,1,dense_nvfp4,marlin_nvfp4,17.022933289828373,6.33261076343214,0.03920826583956087,0.6530064714686507,
layers.29.self_attn.q_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.29.self_attn.k_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.29.self_attn.v_proj,1024,4096,1,dense_bf16,dense_bf16,7.023576,0.765144,0.024447,0.0,
layers.29.self_attn.o_proj,4096,4096,1,dense_nvfp4,marlin_nvfp4,11.542374,1.969835,0.035496,0.485563,
layers.29.mlp.gate_proj,14336,4096,1,dense_nvfp4,marlin_nvfp4,13.934464835121283,3.520869864050379,0.038116023621595364,0.65589292394249,
