timestamp,model,head,method,task,speed_scope,runtime_dtype,device,batch_size,input_c,input_h,input_w,warmup,iters,hidden_size,num_register_tokens,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_min_ms,latency_max_ms,images_per_sec,backbone_path,head_path,cutlass_nvfp4_module_count,torch_version,cuda_version,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,replaced_linear_count,skipped_linear_count,checkpoint_format,runtime_checkpoint_path,source_checkpoint_path,packed_checkpoint_file_size_bytes,runtime_checkpoint_loader_mode,storage_checkpoint_path,storage_checkpoint_format,storage_checkpoint_file_size_bytes
2026-05-15T17:52:22,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,1,3,256,256,10,50,4096,4,35.626485,35.521568,35.808551,35.225822,38.079327,28.069,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,280,0,,,,,,,,
2026-05-16T19:39:18,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,1,3,256,256,5,20,4096,4,38.093417,38.078880,38.190473,37.916702,38.295807,26.251,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,280,0,,,,,,,,
2026-05-16T19:40:08,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,2,3,256,256,5,20,4096,4,40.877395,40.886896,40.929391,40.785984,41.009281,48.927,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,280,0,,,,,,,,
2026-05-16T19:40:49,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,4,3,256,256,5,20,4096,4,56.138104,56.089199,56.156376,56.011040,57.023327,71.253,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,280,0,,,,,,,,
2026-05-16T19:41:28,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,8,3,256,256,5,20,4096,4,97.863605,97.759201,97.853453,97.632515,99.986336,81.746,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,280,0,,,,,,,,
2026-05-16T19:42:08,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,16,3,256,256,5,20,4096,4,204.862092,204.663124,205.638242,204.533310,206.703354,78.101,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,280,0,,,,,,,,
2026-05-16T19:42:55,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,32,3,256,256,5,20,4096,4,476.796582,476.583801,477.182016,476.205475,478.989532,67.115,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,280,0,,,,,,,,
2026-05-16T19:43:51,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,64,3,256,256,5,20,4096,4,964.857870,965.050385,965.444287,964.006592,965.846619,66.331,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,280,0,,,,,,,,
2026-05-16T19:45:11,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,128,3,256,256,5,20,4096,4,1921.438428,1921.170105,1923.194995,1919.265259,1923.845581,66.617,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,cutlass_nvfp4_sm120,16,cutlass_sm120,cutlass_sm120,cutlass_sm120,280,0,,,,,,,,
