timestamp,model,head,method,task,speed_scope,runtime_dtype,device,batch_size,input_c,input_h,input_w,warmup,iters,hidden_size,num_register_tokens,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_min_ms,latency_max_ms,images_per_sec,backbone_path,head_path,cutlass_sparse_nvfp4_module_count,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,calib_samples,checkpoint_format,runtime_checkpoint_path,source_checkpoint_path,packed_checkpoint_file_size_bytes,runtime_checkpoint_loader_mode,storage_checkpoint_path,storage_checkpoint_format,storage_checkpoint_file_size_bytes,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,sparse_pattern,sparse_prune_on_convert,token_pad_multiple,replaced_linear_count,skipped_linear_count
2026-05-16T18:31:36,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,sparse_nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,1,3,256,256,10,50,4096,4,55.153100,55.005360,55.355174,54.737282,58.308704,18.131,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,16,cutlass_storage_packed_v1,,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,,storage_loadtime_pack,artifacts/checkpoints/dinov3_vit7b16/cutlass_sparse_nvfp4_storage/model.pt,cutlass_storage_packed_v1,2753525152,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,280,0
2026-05-16T19:37:43,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,sparse_nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,1,3,256,256,5,20,4096,4,39.217811,39.112528,39.309679,38.927647,41.057312,25.499,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,16,cutlass_storage_packed_v1,,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,,storage_loadtime_pack,artifacts/checkpoints/dinov3_vit7b16/cutlass_sparse_nvfp4_storage/model.pt,cutlass_storage_packed_v1,2753525152,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,280,0
2026-05-16T19:38:20,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,sparse_nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,2,3,256,256,5,20,4096,4,40.410232,40.319263,40.477550,40.201057,41.855072,49.492,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,16,cutlass_storage_packed_v1,,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,,storage_loadtime_pack,artifacts/checkpoints/dinov3_vit7b16/cutlass_sparse_nvfp4_storage/model.pt,cutlass_storage_packed_v1,2753525152,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,280,0
2026-05-16T19:38:53,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,sparse_nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,4,3,256,256,5,20,4096,4,54.152373,53.964334,54.465104,53.734402,56.327618,73.866,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,16,cutlass_storage_packed_v1,,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,,storage_loadtime_pack,artifacts/checkpoints/dinov3_vit7b16/cutlass_sparse_nvfp4_storage/model.pt,cutlass_storage_packed_v1,2753525152,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,280,0
2026-05-16T19:39:27,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,sparse_nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,8,3,256,256,5,20,4096,4,91.547110,91.434639,92.206776,91.271774,92.428032,87.387,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,16,cutlass_storage_packed_v1,,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,,storage_loadtime_pack,artifacts/checkpoints/dinov3_vit7b16/cutlass_sparse_nvfp4_storage/model.pt,cutlass_storage_packed_v1,2753525152,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,280,0
2026-05-16T19:40:01,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,sparse_nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,16,3,256,256,5,20,4096,4,190.818977,190.534096,191.731935,190.369858,192.755707,83.849,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,16,cutlass_storage_packed_v1,,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,,storage_loadtime_pack,artifacts/checkpoints/dinov3_vit7b16/cutlass_sparse_nvfp4_storage/model.pt,cutlass_storage_packed_v1,2753525152,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,280,0
2026-05-16T19:40:48,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,sparse_nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,32,3,256,256,5,20,4096,4,433.215964,432.867691,434.624188,432.736603,435.017242,73.866,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,16,cutlass_storage_packed_v1,,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,,storage_loadtime_pack,artifacts/checkpoints/dinov3_vit7b16/cutlass_sparse_nvfp4_storage/model.pt,cutlass_storage_packed_v1,2753525152,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,280,0
2026-05-16T19:41:45,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,sparse_nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,64,3,256,256,5,20,4096,4,878.449564,878.558441,878.725671,877.839844,878.866333,72.856,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,16,cutlass_storage_packed_v1,,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,,storage_loadtime_pack,artifacts/checkpoints/dinov3_vit7b16/cutlass_sparse_nvfp4_storage/model.pt,cutlass_storage_packed_v1,2753525152,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,280,0
2026-05-16T19:43:02,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,sparse_nvfp4_cutlass,forward_speed,random_input_classifier_forward_only,bfloat16,NVIDIA GeForce RTX 5090,128,3,256,256,5,20,4096,4,1747.916956,1747.917786,1748.383948,1747.205688,1748.884766,73.230,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,280,2.9.0+cu128,12.8,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,16,cutlass_storage_packed_v1,,artifacts/checkpoints/dinov3_vit7b16/nvfp4_semi_structured_sparse/model.pt,,storage_loadtime_pack,artifacts/checkpoints/dinov3_vit7b16/cutlass_sparse_nvfp4_storage/model.pt,cutlass_storage_packed_v1,2753525152,cutlass_sparse_nvfp4_sm120,32,cutlass_sparse_sm120,cutlass_sparse_sm120,cutlass_sparse_sm120,pairwise_4to8,False,32,280,0
