policy_id,scenario,sample_count,dense_prefill_nll,dense_decode_nll,prefill_nll,decode_nll,delta_prefill_nll,delta_decode_nll,target_delta_nll,prefill_tokens,decode_tokens
point_006,prefill_decode,100,1.983379703760147,1.90317200756073,2.0045198404788973,1.9233821210861206,0.021140136718750258,0.020210113525390705,1.6379492187500067,8000,8000
