source,eval_scope,label,policy_index_or_point,key,policy_json,true_ce_nll,true_bal_acc,true_auc,true_ap,num_samples,count_dense_default,count_dense_bf16,count_dense_nvfp4,count_sparse_bf16,count_sparse_nvfp4,sparse_ratio,predicted_quality_cost,predicted_linear_latency_ms,sum_selected_local_rel_mse,sum_sparse_bf16_local_rel_mse,sum_sparse_bf16_quality_cost,method_diversity,non_sparse_count,type_counts,layer_bucket_counts,true_nll_delta_vs_bf16,true_nll_delta_vs_dense,true_nll_delta_vs_bf16_clipped,quality_residual_vs_bf16
genimage_partial,GenImage-partial,random_mixed,153,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_153_random.json,0.0651818402875,0.99348958375,0.9999864362499999,0.99998657625,1536,0,100,49,41,34,0.18303571428571427,0.08842415114609074,40.278430400000005,5.374244824209647,1.7575055131149,0.008913957567715883,4,183,"{""down_proj:dense_bf16"": 15, ""down_proj:dense_nvfp4"": 8, ""down_proj:sparse_bf16"": 5, ""down_proj:sparse_nvfp4"": 4, ""gate_proj:dense_bf16"": 13, ""gate_proj:dense_nvfp4"": 7, ""gate_proj:sparse_bf16"": 9, ""gate_proj:sparse_nvfp4"": 3, ""k_proj:dense_bf16"": 15, ""k_proj:dense_nvfp4"": 7, ""k_proj:sparse_bf16"": 5, ""k_proj:sparse_nvfp4"": 5, ""o_proj:dense_bf16"": 16, ""o_proj:dense_nvfp4"": 5, ""o_proj:sparse_bf16"": 5, ""o_proj:sparse_nvfp4"": 6, ""q_proj:dense_bf16"": 14, ""q_proj:dense_nvfp4"": 5, ""q_proj:sparse_bf16"": 4, ""q_proj:sparse_nvfp4"": 9, ""up_proj:dense_bf16"": 15, ""up_proj:dense_nvfp4"": 8, ""up_proj:sparse_bf16"": 6, ""up_proj:sparse_nvfp4"": 3, ""v_proj:dense_bf16"": 12, ""v_proj:dense_nvfp4"": 9, ""v_proj:sparse_bf16"": 7, ""v_proj:sparse_nvfp4"": 4}","{""layers_00_07:dense_bf16"": 26, ""layers_00_07:dense_nvfp4"": 17, ""layers_00_07:sparse_bf16"": 8, ""layers_00_07:sparse_nvfp4"": 5, ""layers_08_15:dense_bf16"": 27, ""layers_08_15:dense_nvfp4"": 5, ""layers_08_15:sparse_bf16"": 15, ""layers_08_15:sparse_nvfp4"": 9, ""layers_16_23:dense_bf16"": 20, ""layers_16_23:dense_nvfp4"": 18, ""layers_16_23:sparse_bf16"": 9, ""layers_16_23:sparse_nvfp4"": 9, ""layers_24_31:dense_bf16"": 27, ""layers_24_31:dense_nvfp4"": 9, ""layers_24_31:sparse_bf16"": 9, ""layers_24_31:sparse_nvfp4"": 11}",0.0040845987624999955,,0.0040845987624999955,-0.08433955238359075
genimage_partial,GenImage-partial,random_mixed,105,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_105_random.json,0.065028041375,0.99348958375,0.99981689375,0.99980258375,1536,0,93,52,46,33,0.20535714285714285,0.07452857140339508,39.63161759999999,4.82207804730841,2.0274021114853,0.009875259783095367,4,178,"{""down_proj:dense_bf16"": 9, ""down_proj:dense_nvfp4"": 8, ""down_proj:sparse_bf16"": 9, ""down_proj:sparse_nvfp4"": 6, ""gate_proj:dense_bf16"": 13, ""gate_proj:dense_nvfp4"": 4, ""gate_proj:sparse_bf16"": 9, ""gate_proj:sparse_nvfp4"": 6, ""k_proj:dense_bf16"": 14, ""k_proj:dense_nvfp4"": 12, ""k_proj:sparse_bf16"": 3, ""k_proj:sparse_nvfp4"": 3, ""o_proj:dense_bf16"": 16, ""o_proj:dense_nvfp4"": 7, ""o_proj:sparse_bf16"": 6, ""o_proj:sparse_nvfp4"": 3, ""q_proj:dense_bf16"": 10, ""q_proj:dense_nvfp4"": 8, ""q_proj:sparse_bf16"": 5, ""q_proj:sparse_nvfp4"": 9, ""up_proj:dense_bf16"": 13, ""up_proj:dense_nvfp4"": 8, ""up_proj:sparse_bf16"": 7, ""up_proj:sparse_nvfp4"": 4, ""v_proj:dense_bf16"": 18, ""v_proj:dense_nvfp4"": 5, ""v_proj:sparse_bf16"": 7, ""v_proj:sparse_nvfp4"": 2}","{""layers_00_07:dense_bf16"": 22, ""layers_00_07:dense_nvfp4"": 13, ""layers_00_07:sparse_bf16"": 11, ""layers_00_07:sparse_nvfp4"": 10, ""layers_08_15:dense_bf16"": 24, ""layers_08_15:dense_nvfp4"": 11, ""layers_08_15:sparse_bf16"": 12, ""layers_08_15:sparse_nvfp4"": 9, ""layers_16_23:dense_bf16"": 21, ""layers_16_23:dense_nvfp4"": 14, ""layers_16_23:sparse_bf16"": 13, ""layers_16_23:sparse_nvfp4"": 8, ""layers_24_31:dense_bf16"": 26, ""layers_24_31:dense_nvfp4"": 14, ""layers_24_31:sparse_bf16"": 10, ""layers_24_31:sparse_nvfp4"": 6}",0.003930799849999993,,0.003930799849999993,-0.07059777155339508
genimage_partial,GenImage-partial,sparse_bf16_lowerr_ratio_1,31,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_031_sparse_bf16_lowerr_r1.json,0.11334800785,0.9720052075,0.9983995225,0.9985126025,1536,0,0,0,224,0,1.0,0.04816624059094303,28.548273599999998,9.796186026634452,9.796186026634452,0.04816624059094303,1,0,"{""down_proj:sparse_bf16"": 32, ""gate_proj:sparse_bf16"": 32, ""k_proj:sparse_bf16"": 32, ""o_proj:sparse_bf16"": 32, ""q_proj:sparse_bf16"": 32, ""up_proj:sparse_bf16"": 32, ""v_proj:sparse_bf16"": 32}","{""layers_00_07:sparse_bf16"": 56, ""layers_08_15:sparse_bf16"": 56, ""layers_16_23:sparse_bf16"": 56, ""layers_24_31:sparse_bf16"": 56}",0.052250766324999996,,0.052250766324999996,0.0040845257340569666
genimage_partial,GenImage-partial,random_mixed,154,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_154_random.json,0.0646480183375,0.9934895850000001,1.0,1.0,1536,0,95,42,41,46,0.18303571428571427,0.09758542444927347,40.793332800000016,5.447506589795223,1.7169086017756998,0.008569650202576945,4,183,"{""down_proj:dense_bf16"": 19, ""down_proj:dense_nvfp4"": 5, ""down_proj:sparse_bf16"": 3, ""down_proj:sparse_nvfp4"": 5, ""gate_proj:dense_bf16"": 13, ""gate_proj:dense_nvfp4"": 5, ""gate_proj:sparse_bf16"": 7, ""gate_proj:sparse_nvfp4"": 7, ""k_proj:dense_bf16"": 11, ""k_proj:dense_nvfp4"": 6, ""k_proj:sparse_bf16"": 7, ""k_proj:sparse_nvfp4"": 8, ""o_proj:dense_bf16"": 13, ""o_proj:dense_nvfp4"": 8, ""o_proj:sparse_bf16"": 5, ""o_proj:sparse_nvfp4"": 6, ""q_proj:dense_bf16"": 12, ""q_proj:dense_nvfp4"": 7, ""q_proj:sparse_bf16"": 7, ""q_proj:sparse_nvfp4"": 6, ""up_proj:dense_bf16"": 12, ""up_proj:dense_nvfp4"": 9, ""up_proj:sparse_bf16"": 5, ""up_proj:sparse_nvfp4"": 6, ""v_proj:dense_bf16"": 15, ""v_proj:dense_nvfp4"": 2, ""v_proj:sparse_bf16"": 7, ""v_proj:sparse_nvfp4"": 8}","{""layers_00_07:dense_bf16"": 19, ""layers_00_07:dense_nvfp4"": 10, ""layers_00_07:sparse_bf16"": 9, ""layers_00_07:sparse_nvfp4"": 18, ""layers_08_15:dense_bf16"": 22, ""layers_08_15:dense_nvfp4"": 10, ""layers_08_15:sparse_bf16"": 13, ""layers_08_15:sparse_nvfp4"": 11, ""layers_16_23:dense_bf16"": 29, ""layers_16_23:dense_nvfp4"": 10, ""layers_16_23:sparse_bf16"": 7, ""layers_16_23:sparse_nvfp4"": 10, ""layers_24_31:dense_bf16"": 25, ""layers_24_31:dense_nvfp4"": 12, ""layers_24_31:sparse_bf16"": 12, ""layers_24_31:sparse_nvfp4"": 7}",0.0035507768124999964,,0.0035507768124999964,-0.09403464763677347
genimage_partial,GenImage-partial,random_mixed,178,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_178_random.json,0.0739663428875,0.98893229375,0.99989149375,0.9998910425,1536,0,92,38,50,44,0.22321428571428573,0.10161710003695727,39.0295392,6.028431129779896,2.02424846809944,0.009770793834944835,4,174,"{""down_proj:dense_bf16"": 16, ""down_proj:dense_nvfp4"": 3, ""down_proj:sparse_bf16"": 7, ""down_proj:sparse_nvfp4"": 6, ""gate_proj:dense_bf16"": 6, ""gate_proj:dense_nvfp4"": 6, ""gate_proj:sparse_bf16"": 13, ""gate_proj:sparse_nvfp4"": 7, ""k_proj:dense_bf16"": 15, ""k_proj:dense_nvfp4"": 8, ""k_proj:sparse_bf16"": 2, ""k_proj:sparse_nvfp4"": 7, ""o_proj:dense_bf16"": 9, ""o_proj:dense_nvfp4"": 4, ""o_proj:sparse_bf16"": 12, ""o_proj:sparse_nvfp4"": 7, ""q_proj:dense_bf16"": 16, ""q_proj:dense_nvfp4"": 6, ""q_proj:sparse_bf16"": 8, ""q_proj:sparse_nvfp4"": 2, ""up_proj:dense_bf16"": 15, ""up_proj:dense_nvfp4"": 8, ""up_proj:sparse_bf16"": 3, ""up_proj:sparse_nvfp4"": 6, ""v_proj:dense_bf16"": 15, ""v_proj:dense_nvfp4"": 3, ""v_proj:sparse_bf16"": 5, ""v_proj:sparse_nvfp4"": 9}","{""layers_00_07:dense_bf16"": 12, ""layers_00_07:dense_nvfp4"": 12, ""layers_00_07:sparse_bf16"": 15, ""layers_00_07:sparse_nvfp4"": 17, ""layers_08_15:dense_bf16"": 23, ""layers_08_15:dense_nvfp4"": 7, ""layers_08_15:sparse_bf16"": 16, ""layers_08_15:sparse_nvfp4"": 10, ""layers_16_23:dense_bf16"": 30, ""layers_16_23:dense_nvfp4"": 5, ""layers_16_23:sparse_bf16"": 11, ""layers_16_23:sparse_nvfp4"": 10, ""layers_24_31:dense_bf16"": 27, ""layers_24_31:dense_nvfp4"": 14, ""layers_24_31:sparse_bf16"": 8, ""layers_24_31:sparse_nvfp4"": 7}",0.01286910136249999,,0.01286910136249999,-0.08874799867445729
genimage_partial,GenImage-partial,random_mixed,131,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_131_random.json,0.057134123375000005,0.99869791625,0.9999864362499999,0.99998657625,1536,0,104,38,47,35,0.20982142857142858,0.08584976532584498,40.190433600000006,5.265872916069924,2.05557313897748,0.009819348220888832,4,177,"{""down_proj:dense_bf16"": 18, ""down_proj:dense_nvfp4"": 4, ""down_proj:sparse_bf16"": 5, ""down_proj:sparse_nvfp4"": 5, ""gate_proj:dense_bf16"": 14, ""gate_proj:dense_nvfp4"": 6, ""gate_proj:sparse_bf16"": 6, ""gate_proj:sparse_nvfp4"": 6, ""k_proj:dense_bf16"": 14, ""k_proj:dense_nvfp4"": 5, ""k_proj:sparse_bf16"": 7, ""k_proj:sparse_nvfp4"": 6, ""o_proj:dense_bf16"": 13, ""o_proj:dense_nvfp4"": 5, ""o_proj:sparse_bf16"": 10, ""o_proj:sparse_nvfp4"": 4, ""q_proj:dense_bf16"": 11, ""q_proj:dense_nvfp4"": 8, ""q_proj:sparse_bf16"": 6, ""q_proj:sparse_nvfp4"": 7, ""up_proj:dense_bf16"": 15, ""up_proj:dense_nvfp4"": 6, ""up_proj:sparse_bf16"": 7, ""up_proj:sparse_nvfp4"": 4, ""v_proj:dense_bf16"": 19, ""v_proj:dense_nvfp4"": 4, ""v_proj:sparse_bf16"": 6, ""v_proj:sparse_nvfp4"": 3}","{""layers_00_07:dense_bf16"": 26, ""layers_00_07:dense_nvfp4"": 8, ""layers_00_07:sparse_bf16"": 15, ""layers_00_07:sparse_nvfp4"": 7, ""layers_08_15:dense_bf16"": 27, ""layers_08_15:dense_nvfp4"": 11, ""layers_08_15:sparse_bf16"": 8, ""layers_08_15:sparse_nvfp4"": 10, ""layers_16_23:dense_bf16"": 27, ""layers_16_23:dense_nvfp4"": 11, ""layers_16_23:sparse_bf16"": 12, ""layers_16_23:sparse_nvfp4"": 6, ""layers_24_31:dense_bf16"": 24, ""layers_24_31:dense_nvfp4"": 8, ""layers_24_31:sparse_bf16"": 12, ""layers_24_31:sparse_nvfp4"": 12}",-0.00396311815,,0.0,-0.08584976532584498
genimage_partial,GenImage-partial,random_mixed,106,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_106_random.json,0.0574589213375,0.9967447925,1.0,1.0,1536,0,107,39,46,32,0.20535714285714285,0.07589657148659312,39.716880000000025,4.902169647559595,2.07181159990898,0.009996029648339901,4,178,"{""down_proj:dense_bf16"": 18, ""down_proj:dense_nvfp4"": 4, ""down_proj:sparse_bf16"": 6, ""down_proj:sparse_nvfp4"": 4, ""gate_proj:dense_bf16"": 13, ""gate_proj:dense_nvfp4"": 5, ""gate_proj:sparse_bf16"": 7, ""gate_proj:sparse_nvfp4"": 7, ""k_proj:dense_bf16"": 13, ""k_proj:dense_nvfp4"": 8, ""k_proj:sparse_bf16"": 5, ""k_proj:sparse_nvfp4"": 6, ""o_proj:dense_bf16"": 12, ""o_proj:dense_nvfp4"": 7, ""o_proj:sparse_bf16"": 9, ""o_proj:sparse_nvfp4"": 4, ""q_proj:dense_bf16"": 19, ""q_proj:dense_nvfp4"": 2, ""q_proj:sparse_bf16"": 7, ""q_proj:sparse_nvfp4"": 4, ""up_proj:dense_bf16"": 17, ""up_proj:dense_nvfp4"": 6, ""up_proj:sparse_bf16"": 7, ""up_proj:sparse_nvfp4"": 2, ""v_proj:dense_bf16"": 15, ""v_proj:dense_nvfp4"": 7, ""v_proj:sparse_bf16"": 5, ""v_proj:sparse_nvfp4"": 5}","{""layers_00_07:dense_bf16"": 32, ""layers_00_07:dense_nvfp4"": 8, ""layers_00_07:sparse_bf16"": 6, ""layers_00_07:sparse_nvfp4"": 10, ""layers_08_15:dense_bf16"": 28, ""layers_08_15:dense_nvfp4"": 9, ""layers_08_15:sparse_bf16"": 11, ""layers_08_15:sparse_nvfp4"": 8, ""layers_16_23:dense_bf16"": 26, ""layers_16_23:dense_nvfp4"": 8, ""layers_16_23:sparse_bf16"": 15, ""layers_16_23:sparse_nvfp4"": 7, ""layers_24_31:dense_bf16"": 21, ""layers_24_31:dense_nvfp4"": 14, ""layers_24_31:sparse_bf16"": 14, ""layers_24_31:sparse_nvfp4"": 7}",-0.003638320187500002,,0.0,-0.07589657148659312
genimage_partial,GenImage-partial,sparse_bf16_speed_ratio_0,32,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_032_sparse_bf16_speed_r0.json,0.061097241525000005,0.99609375,1.0,1.0,1536,0,224,0,0,0,0.0,0.0004309870659984226,36.127967999999996,0.0013949650538199996,0.0,0.0,1,224,"{""down_proj:dense_bf16"": 32, ""gate_proj:dense_bf16"": 32, ""k_proj:dense_bf16"": 32, ""o_proj:dense_bf16"": 32, ""q_proj:dense_bf16"": 32, ""up_proj:dense_bf16"": 32, ""v_proj:dense_bf16"": 32}","{""layers_00_07:dense_bf16"": 56, ""layers_08_15:dense_bf16"": 56, ""layers_16_23:dense_bf16"": 56, ""layers_24_31:dense_bf16"": 56}",0.0,,0.0,-0.0004309870659984226
genimage_partial,GenImage-partial,random_mixed,155,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_155_random.json,0.058686604249999996,0.9967447925,0.99997287375,0.99997342625,1536,0,94,44,44,42,0.19642857142857142,0.10526957953760312,39.5771152,5.911165910166553,1.7858697230827003,0.008949855141198485,4,180,"{""down_proj:dense_bf16"": 16, ""down_proj:dense_nvfp4"": 7, ""down_proj:sparse_bf16"": 3, ""down_proj:sparse_nvfp4"": 6, ""gate_proj:dense_bf16"": 14, ""gate_proj:dense_nvfp4"": 8, ""gate_proj:sparse_bf16"": 5, ""gate_proj:sparse_nvfp4"": 5, ""k_proj:dense_bf16"": 16, ""k_proj:dense_nvfp4"": 3, ""k_proj:sparse_bf16"": 7, ""k_proj:sparse_nvfp4"": 6, ""o_proj:dense_bf16"": 14, ""o_proj:dense_nvfp4"": 8, ""o_proj:sparse_bf16"": 6, ""o_proj:sparse_nvfp4"": 4, ""q_proj:dense_bf16"": 12, ""q_proj:dense_nvfp4"": 1, ""q_proj:sparse_bf16"": 11, ""q_proj:sparse_nvfp4"": 8, ""up_proj:dense_bf16"": 10, ""up_proj:dense_nvfp4"": 11, ""up_proj:sparse_bf16"": 5, ""up_proj:sparse_nvfp4"": 6, ""v_proj:dense_bf16"": 12, ""v_proj:dense_nvfp4"": 6, ""v_proj:sparse_bf16"": 7, ""v_proj:sparse_nvfp4"": 7}","{""layers_00_07:dense_bf16"": 20, ""layers_00_07:dense_nvfp4"": 15, ""layers_00_07:sparse_bf16"": 13, ""layers_00_07:sparse_nvfp4"": 8, ""layers_08_15:dense_bf16"": 26, ""layers_08_15:dense_nvfp4"": 13, ""layers_08_15:sparse_bf16"": 8, ""layers_08_15:sparse_nvfp4"": 9, ""layers_16_23:dense_bf16"": 24, ""layers_16_23:dense_nvfp4"": 7, ""layers_16_23:sparse_bf16"": 11, ""layers_16_23:sparse_nvfp4"": 14, ""layers_24_31:dense_bf16"": 24, ""layers_24_31:dense_nvfp4"": 9, ""layers_24_31:sparse_bf16"": 12, ""layers_24_31:sparse_nvfp4"": 11}",-0.002410637275000009,,0.0,-0.10526957953760312
genimage_partial,GenImage-partial,random_mixed,132,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_132_random.json,0.05737753915,0.99739583375,1.0,1.0,1536,0,95,58,39,32,0.17410714285714285,0.08698788344705422,40.57364480000002,5.302791534284534,1.7504358995588098,0.008535116560420613,4,185,"{""down_proj:dense_bf16"": 14, ""down_proj:dense_nvfp4"": 13, ""down_proj:sparse_bf16"": 4, ""down_proj:sparse_nvfp4"": 1, ""gate_proj:dense_bf16"": 12, ""gate_proj:dense_nvfp4"": 10, ""gate_proj:sparse_bf16"": 7, ""gate_proj:sparse_nvfp4"": 3, ""k_proj:dense_bf16"": 14, ""k_proj:dense_nvfp4"": 6, ""k_proj:sparse_bf16"": 7, ""k_proj:sparse_nvfp4"": 5, ""o_proj:dense_bf16"": 9, ""o_proj:dense_nvfp4"": 9, ""o_proj:sparse_bf16"": 6, ""o_proj:sparse_nvfp4"": 8, ""q_proj:dense_bf16"": 16, ""q_proj:dense_nvfp4"": 10, ""q_proj:sparse_bf16"": 2, ""q_proj:sparse_nvfp4"": 4, ""up_proj:dense_bf16"": 13, ""up_proj:dense_nvfp4"": 7, ""up_proj:sparse_bf16"": 5, ""up_proj:sparse_nvfp4"": 7, ""v_proj:dense_bf16"": 17, ""v_proj:dense_nvfp4"": 3, ""v_proj:sparse_bf16"": 8, ""v_proj:sparse_nvfp4"": 4}","{""layers_00_07:dense_bf16"": 26, ""layers_00_07:dense_nvfp4"": 14, ""layers_00_07:sparse_bf16"": 10, ""layers_00_07:sparse_nvfp4"": 6, ""layers_08_15:dense_bf16"": 22, ""layers_08_15:dense_nvfp4"": 12, ""layers_08_15:sparse_bf16"": 14, ""layers_08_15:sparse_nvfp4"": 8, ""layers_16_23:dense_bf16"": 29, ""layers_16_23:dense_nvfp4"": 14, ""layers_16_23:sparse_bf16"": 9, ""layers_16_23:sparse_nvfp4"": 4, ""layers_24_31:dense_bf16"": 18, ""layers_24_31:dense_nvfp4"": 18, ""layers_24_31:sparse_bf16"": 6, ""layers_24_31:sparse_nvfp4"": 14}",-0.0037197023750000086,,0.0,-0.08698788344705422
genimage_partial,GenImage-partial,random_mixed,179,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_179_random.json,0.0644084854625,0.99414062625,0.99991862,0.999918305,1536,0,93,45,48,38,0.21428571428571427,0.09262847198027511,39.53990399999998,5.826692572964774,2.2366374338739003,0.01086583372284493,4,176,"{""down_proj:dense_bf16"": 7, ""down_proj:dense_nvfp4"": 10, ""down_proj:sparse_bf16"": 10, ""down_proj:sparse_nvfp4"": 5, ""gate_proj:dense_bf16"": 16, ""gate_proj:dense_nvfp4"": 5, ""gate_proj:sparse_bf16"": 7, ""gate_proj:sparse_nvfp4"": 4, ""k_proj:dense_bf16"": 15, ""k_proj:dense_nvfp4"": 7, ""k_proj:sparse_bf16"": 6, ""k_proj:sparse_nvfp4"": 4, ""o_proj:dense_bf16"": 13, ""o_proj:dense_nvfp4"": 8, ""o_proj:sparse_bf16"": 7, ""o_proj:sparse_nvfp4"": 4, ""q_proj:dense_bf16"": 17, ""q_proj:dense_nvfp4"": 3, ""q_proj:sparse_bf16"": 5, ""q_proj:sparse_nvfp4"": 7, ""up_proj:dense_bf16"": 12, ""up_proj:dense_nvfp4"": 8, ""up_proj:sparse_bf16"": 9, ""up_proj:sparse_nvfp4"": 3, ""v_proj:dense_bf16"": 13, ""v_proj:dense_nvfp4"": 4, ""v_proj:sparse_bf16"": 4, ""v_proj:sparse_nvfp4"": 11}","{""layers_00_07:dense_bf16"": 22, ""layers_00_07:dense_nvfp4"": 10, ""layers_00_07:sparse_bf16"": 13, ""layers_00_07:sparse_nvfp4"": 11, ""layers_08_15:dense_bf16"": 25, ""layers_08_15:dense_nvfp4"": 10, ""layers_08_15:sparse_bf16"": 9, ""layers_08_15:sparse_nvfp4"": 12, ""layers_16_23:dense_bf16"": 27, ""layers_16_23:dense_nvfp4"": 11, ""layers_16_23:sparse_bf16"": 8, ""layers_16_23:sparse_nvfp4"": 10, ""layers_24_31:dense_bf16"": 19, ""layers_24_31:dense_nvfp4"": 14, ""layers_24_31:sparse_bf16"": 18, ""layers_24_31:sparse_nvfp4"": 5}",0.0033112439374999927,,0.0033112439374999927,-0.08931722804277512
genimage_partial,GenImage-partial,random_mixed,107,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_107_random.json,0.072686251025,0.98958333375,0.999979655,0.9999731525,1536,0,99,41,36,48,0.16071428571428573,0.10837103438416387,40.55765760000003,5.676514803473435,1.39302403062481,0.006935757606099666,4,188,"{""down_proj:dense_bf16"": 18, ""down_proj:dense_nvfp4"": 6, ""down_proj:sparse_bf16"": 3, ""down_proj:sparse_nvfp4"": 5, ""gate_proj:dense_bf16"": 15, ""gate_proj:dense_nvfp4"": 6, ""gate_proj:sparse_bf16"": 6, ""gate_proj:sparse_nvfp4"": 5, ""k_proj:dense_bf16"": 13, ""k_proj:dense_nvfp4"": 7, ""k_proj:sparse_bf16"": 5, ""k_proj:sparse_nvfp4"": 7, ""o_proj:dense_bf16"": 15, ""o_proj:dense_nvfp4"": 6, ""o_proj:sparse_bf16"": 8, ""o_proj:sparse_nvfp4"": 3, ""q_proj:dense_bf16"": 8, ""q_proj:dense_nvfp4"": 5, ""q_proj:sparse_bf16"": 6, ""q_proj:sparse_nvfp4"": 13, ""up_proj:dense_bf16"": 11, ""up_proj:dense_nvfp4"": 8, ""up_proj:sparse_bf16"": 2, ""up_proj:sparse_nvfp4"": 11, ""v_proj:dense_bf16"": 19, ""v_proj:dense_nvfp4"": 3, ""v_proj:sparse_bf16"": 6, ""v_proj:sparse_nvfp4"": 4}","{""layers_00_07:dense_bf16"": 27, ""layers_00_07:dense_nvfp4"": 6, ""layers_00_07:sparse_bf16"": 14, ""layers_00_07:sparse_nvfp4"": 9, ""layers_08_15:dense_bf16"": 23, ""layers_08_15:dense_nvfp4"": 8, ""layers_08_15:sparse_bf16"": 12, ""layers_08_15:sparse_nvfp4"": 13, ""layers_16_23:dense_bf16"": 28, ""layers_16_23:dense_nvfp4"": 12, ""layers_16_23:sparse_bf16"": 4, ""layers_16_23:sparse_nvfp4"": 12, ""layers_24_31:dense_bf16"": 21, ""layers_24_31:dense_nvfp4"": 15, ""layers_24_31:sparse_bf16"": 6, ""layers_24_31:sparse_nvfp4"": 14}",0.01158900949999999,,0.01158900949999999,-0.09678202488416388
genimage_partial,GenImage-partial,sparse_bf16_speed_ratio_0.02,33,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_033_sparse_bf16_speed_r0.02.json,0.0614924341125,0.99674479125,1.0,1.0,1536,0,220,0,4,0,0.017857142857142856,0.0007543036707074753,35.965929599999996,0.05303222701529999,0.05165835587881,0.00032983697010192096,2,220,"{""down_proj:dense_bf16"": 31, ""down_proj:sparse_bf16"": 1, ""gate_proj:dense_bf16"": 31, ""gate_proj:sparse_bf16"": 1, ""k_proj:dense_bf16"": 31, ""k_proj:sparse_bf16"": 1, ""o_proj:dense_bf16"": 32, ""q_proj:dense_bf16"": 31, ""q_proj:sparse_bf16"": 1, ""up_proj:dense_bf16"": 32, ""v_proj:dense_bf16"": 32}","{""layers_00_07:dense_bf16"": 55, ""layers_00_07:sparse_bf16"": 1, ""layers_08_15:dense_bf16"": 55, ""layers_08_15:sparse_bf16"": 1, ""layers_16_23:dense_bf16"": 55, ""layers_16_23:sparse_bf16"": 1, ""layers_24_31:dense_bf16"": 55, ""layers_24_31:sparse_bf16"": 1}",0.00039519258749999564,,0.00039519258749999564,-0.0003591110832074797
genimage_partial,GenImage-partial,random_mixed,156,,artifacts/debug/030_mirror_global_pareto/policies/stratified_keyfix_genimage/policy_156_random.json,0.0646731593875,0.99609375,1.0,1.0,1536,0,102,37,48,37,0.21428571428571427,0.09177951429001265,39.81558400000003,5.998679539029115,2.25348113204259,0.010885441595084276,4,176,"{""down_proj:dense_bf16"": 14, ""down_proj:dense_nvfp4"": 5, ""down_proj:sparse_bf16"": 8, ""down_proj:sparse_nvfp4"": 5, ""gate_proj:dense_bf16"": 18, ""gate_proj:dense_nvfp4"": 3, ""gate_proj:sparse_bf16"": 7, ""gate_proj:sparse_nvfp4"": 4, ""k_proj:dense_bf16"": 18, ""k_proj:dense_nvfp4"": 4, ""k_proj:sparse_bf16"": 6, ""k_proj:sparse_nvfp4"": 4, ""o_proj:dense_bf16"": 15, ""o_proj:dense_nvfp4"": 2, ""o_proj:sparse_bf16"": 7, ""o_proj:sparse_nvfp4"": 8, ""q_proj:dense_bf16"": 10, ""q_proj:dense_nvfp4"": 11, ""q_proj:sparse_bf16"": 8, ""q_proj:sparse_nvfp4"": 3, ""up_proj:dense_bf16"": 13, ""up_proj:dense_nvfp4"": 7, ""up_proj:sparse_bf16"": 6, ""up_proj:sparse_nvfp4"": 6, ""v_proj:dense_bf16"": 14, ""v_proj:dense_nvfp4"": 5, ""v_proj:sparse_bf16"": 6, ""v_proj:sparse_nvfp4"": 7}","{""layers_00_07:dense_bf16"": 28, ""layers_00_07:dense_nvfp4"": 6, ""layers_00_07:sparse_bf16"": 11, ""layers_00_07:sparse_nvfp4"": 11, ""layers_08_15:dense_bf16"": 23, ""layers_08_15:dense_nvfp4"": 9, ""layers_08_15:sparse_bf16"": 13, ""layers_08_15:sparse_nvfp4"": 11, ""layers_16_23:dense_bf16"": 28, ""layers_16_23:dense_nvfp4"": 10, ""layers_16_23:sparse_bf16"": 15, ""layers_16_23:sparse_nvfp4"": 3, ""layers_24_31:dense_bf16"": 23, ""layers_24_31:dense_nvfp4"": 12, ""layers_24_31:sparse_bf16"": 9, ""layers_24_31:sparse_nvfp4"": 12}",0.003575917862499993,,0.003575917862499993,-0.08820359642751266
