m,n,k,latency_ms,latency_mean_ms,latency_std_ms,latency_min_ms,latency_max_ms,samples,tflops,latency_q25_ms,latency_q75_ms,latency_iqr_ms,dense_flops,effective_work,bytes_activation,bytes_weight,bytes_scale,bytes_output,bytes_total,arithmetic_intensity
8,4096,4096,0.022033,0.022033,0.0,0.022033,0.022033,1,12.183447,0.022033,0.022033,0.0,268435456.0,268435456.0,65536.0,8388608.0,1048576.0,65536.0,9568256.0,28.054794520547944
8,4096,11008,0.025788,0.025788,0.0,0.025788,0.025788,1,27.975038,0.025788,0.025788,0.0,721420288.0,721420288.0,176128.0,22544384.0,2818048.0,65536.0,25604096.0,28.17597184450488
8,12288,4096,0.025229,0.025229,0.0,0.025229,0.025229,1,31.920122,0.025229,0.025229,0.0,805306368.0,805306368.0,65536.0,25165824.0,3145728.0,196608.0,28573696.0,28.18348623853211
8,22016,4096,0.029236,0.029236,0.0,0.029236,0.029236,1,49.351504,0.029236,0.029236,0.0,1442840576.0,1442840576.0,65536.0,45088768.0,5636096.0,352256.0,51142656.0,28.21207752683005
16384,4096,4096,1.553496,1.553496,0.0,1.553496,1.553496,1,353.882994,1.553496,1.553496,0.0,549755813888.0,549755813888.0,134217728.0,8388608.0,1048576.0,134217728.0,277872640.0,1978.445283018868
16384,4096,11008,3.954878,3.954878,0.0,3.954878,3.954878,1,373.581408,3.954878,3.954878,0.0,1477468749824.0,1477468749824.0,360710144.0,22544384.0,2818048.0,134217728.0,520290304.0,2839.700717974556
16384,12288,4096,4.713326,4.713326,0.0,4.713326,4.713326,1,349.915814,4.713326,4.713326,0.0,1649267441664.0,1649267441664.0,134217728.0,25165824.0,3145728.0,402653184.0,565182464.0,2918.1150278293135
16384,22016,4096,8.206206,8.206206,0.0,8.206206,8.206206,1,360.085687,8.206206,8.206206,0.0,2954937499648.0,2954937499648.0,134217728.0,45088768.0,5636096.0,721420288.0,906362880.0,3260.2146059291395
