m,n,k,latency_ms,latency_mean_ms,latency_std_ms,latency_min_ms,latency_max_ms,samples,tflops,latency_q25_ms,latency_q75_ms,latency_iqr_ms,dense_flops,effective_sparse_flops,bytes_activation_bf16,bytes_output_bf16,bytes_weight_sparse_bf16,bytes_sparse_bf16,arithmetic_intensity_sparse
16384,4096,4096,1.016486,1.016486,0.0,1.016486,1.016486,1,540.839748,1.016486,1.016486,0.0,549755813888.0,274877906944.0,134217728.0,134217728.0,18874365.640704293,287309821.6407043,956.7299348636573
16384,4096,14336,3.307493,3.307493,0.0,3.307493,3.307493,1,581.75345,3.307493,3.307493,0.0,1924145348608.0,962072674304.0,469762048.0,134217728.0,66060279.74246503,670040055.742465,1435.8435231725607
16384,6144,4096,1.453115,1.453115,0.0,1.453115,1.453115,1,567.493697,1.453115,1.453115,0.0,824633720832.0,412316860416.0,134217728.0,201326592.0,28311548.46105644,363855868.4610565,1133.1873309063594
16384,28672,4096,6.957516,6.957516,0.0,6.957516,6.957516,1,553.112736,6.957516,6.957516,0.0,3848290697216.0,1924145348608.0,134217728.0,939524096.0,132120559.48493005,1205862383.48493,1595.6591522883728
