timestamp,model,head,method,task,runtime_dtype,device,num_samples,batch_size,num_workers,resize_size,hidden_size,num_register_tokens,top1,top5,elapsed_sec,images_per_sec,backbone_path,head_path,dataset_root,csv,zip,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,nvfp4_scale_rule,calib_samples,seed,calib_shuffle,no_checkpoint_eval,activation_quant,activation_quant_modules,activation_group_size,activation_scale_rule
2026-05-18T15:09:17,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_4over6_semi_structured_sparse,imagenet_accuracy,float32,NVIDIA GeForce RTX 5090,50000,1,4,256,4096,4,0.849920,0.978740,5323.777,9.392,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,,nvfp4_4over6_semi_structured_sparse,0.5,32,four_over_six_mse,16,1,True,True,False,0,,
2026-05-18T15:11:53,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_4over6_semi_structured_sparse,imagenet_accuracy,float32,NVIDIA GeForce RTX 5090,50000,1,4,256,4096,4,0.850260,0.978480,5342.619,9.359,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,,nvfp4_4over6_semi_structured_sparse,0.5,32,four_over_six_mse,16,3,True,True,False,0,,
2026-05-18T15:13:40,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_4over6_semi_structured_sparse,imagenet_accuracy,float32,NVIDIA GeForce RTX 5090,50000,1,4,256,4096,4,0.851960,0.978440,5334.978,9.372,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,,nvfp4_4over6_semi_structured_sparse,0.5,32,four_over_six_mse,16,2,True,True,False,0,,
2026-05-18T17:53:45,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_4over6_semi_structured_sparse,imagenet_accuracy,float32,NVIDIA GeForce RTX 5090,50000,1,4,256,4096,4,0.847240,0.977980,9712.009,5.148,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,,nvfp4_4over6_semi_structured_sparse,0.5,32,four_over_six_mse,16,3,True,True,True,280,32,four_over_six_mse
2026-05-18T17:55:29,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_4over6_semi_structured_sparse,imagenet_accuracy,float32,NVIDIA GeForce RTX 5090,50000,1,4,256,4096,4,0.848940,0.977640,9708.764,5.150,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,,nvfp4_4over6_semi_structured_sparse,0.5,32,four_over_six_mse,16,2,True,True,True,280,32,four_over_six_mse
2026-05-18T18:19:18,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,nvfp4_4over6_semi_structured_sparse,imagenet_accuracy,float32,NVIDIA GeForce RTX 5090,50000,1,4,256,4096,4,0.846800,0.978020,11401.361,4.385,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,,nvfp4_4over6_semi_structured_sparse,0.5,32,four_over_six_mse,16,1,True,True,True,280,32,four_over_six_mse
