method,module,group,prefill_ms,decode_first_ms,decode_steady_ms,decode_steps_traced,projected_total_ms,prefill_backend,decode_backend
dense_nvfp4_prefill_marlin_decode,model.layers.0.mlp.down_proj,mlp.down_proj,5.097599983215332,0.8998079895973206,0.0471308387575611,32,18.015771855990735,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.0.mlp.gate_proj,mlp.gate_proj,2.7944960594177246,1.1293120384216309,0.02390709693633741,32,10.020117816605396,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.0.mlp.up_proj,mlp.up_proj,2.8336639404296875,0.9765120148658752,0.024753548385154818,32,10.122330793510042,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.0.self_attn.k_proj,self_attn.k_proj,1.9511359930038452,1.4741439819335938,0.0593362579182271,32,18.55602574408535,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.0.self_attn.o_proj,self_attn.o_proj,1.950719952583313,1.3112319707870483,0.015984516140193708,32,7.3380035391197564,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.0.self_attn.q_proj,self_attn.q_proj,1.9661120176315308,152.73532104492188,0.12415483882350306,32,186.3609169625467,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.0.self_attn.v_proj,self_attn.v_proj,1.9525120258331299,1.5634560585021973,0.0521868389220007,32,16.823612009445505,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.1.mlp.down_proj,mlp.down_proj,5.102719783782959,0.8349760174751282,0.025587612943303202,32,12.462537101800404,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.1.mlp.gate_proj,mlp.gate_proj,2.7975680828094482,0.9329599738121033,0.022589935650748592,32,9.490961647562443,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.1.mlp.up_proj,mlp.up_proj,2.826335906982422,0.8799359798431396,0.041141677767999714,32,14.197399717665489,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.1.self_attn.k_proj,self_attn.k_proj,1.9502400159835815,0.9815679788589478,0.050308128999125575,32,15.760380889619551,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.1.self_attn.o_proj,self_attn.o_proj,1.955839991569519,0.7693759799003601,0.01679070975871817,32,7.0068469599430125,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.1.self_attn.q_proj,self_attn.q_proj,1.9445760250091553,1.41593599319458,0.05600825793320133,32,17.642617791170075,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.1.self_attn.v_proj,self_attn.v_proj,1.9516160488128662,1.3513599634170532,0.048614193595224814,32,15.699595379012248,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.10.mlp.down_proj,mlp.down_proj,5.106175899505615,0.7791680097579956,0.023520000158779083,32,11.882943949752278,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.10.mlp.gate_proj,mlp.gate_proj,2.7996480464935303,0.8386240005493164,0.02239277430119053,32,9.348429493846432,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.10.mlp.up_proj,mlp.up_proj,2.8245439529418945,0.8683199882507324,0.022524903378178997,32,9.436714302628271,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.10.self_attn.k_proj,self_attn.k_proj,1.9529600143432617,0.7881919741630554,0.04976103226504018,32,15.430215216091563,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.10.self_attn.o_proj,self_attn.o_proj,1.9537919759750366,0.699072003364563,0.01683612894867697,32,6.946076861252227,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.10.self_attn.q_proj,self_attn.q_proj,1.9537919759750366,1.2741440534591675,0.055865806076795824,32,17.47371657901714,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.10.self_attn.v_proj,self_attn.v_proj,1.9552960395812988,1.178655982017517,0.04756129052369825,32,15.26208110514187,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.11.mlp.down_proj,mlp.down_proj,5.108767986297607,0.756447970867157,0.02359741956235901,32,11.882557945566312,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.11.mlp.gate_proj,mlp.gate_proj,2.786303997039795,0.8575360178947449,0.022589935650748592,32,9.404273605875431,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.11.mlp.up_proj,mlp.up_proj,2.818432092666626,0.7808640003204346,0.021362580419067415,32,9.046754099849252,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.11.self_attn.k_proj,self_attn.k_proj,1.9673279523849487,0.8022080063819885,0.05027819376799368,32,15.590475369605326,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.11.self_attn.o_proj,self_attn.o_proj,1.9609919786453247,0.7032639980316162,0.016689548449170206,32,6.920090831215344,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.11.self_attn.q_proj,self_attn.q_proj,1.9691519737243652,1.2738239765167236,0.055772902864602306,32,17.46506618071468,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.11.self_attn.v_proj,self_attn.v_proj,1.9537279605865479,1.1535999774932861,0.048657548403547655,32,15.515002780984487,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.12.mlp.down_proj,mlp.down_proj,5.093728065490723,0.7656639814376831,0.025327484033280803,32,12.31790047541501,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.12.mlp.gate_proj,mlp.gate_proj,2.793503999710083,0.8122559785842896,0.02403922595324055,32,9.735762596370712,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,model.layers.12.mlp.up_proj,mlp.up_proj,2.8196160793304443,0.7922559976577759,0.0237140646504779,32,9.658958562860086,dense_nvfp4,marlin_nvfp4
