method,group,prefill_sum_ms,decode_first_sum_ms,decode_steady_sum_ms,decode_steps_traced,projected_total_ms,prefill_backend,decode_backend
dense_nvfp4_prefill_marlin_decode,mlp.down_proj,166.70054388046265,25.245920062065125,0.7922859398588058,32,393.97937860652326,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,mlp.gate_proj,89.52073669433594,27.177887976169586,0.72850581096305,32,302.4676064660833,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,mlp.up_proj,90.36505579948425,27.758880019187927,0.76683870895255,32,313.66780660157247,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,self_attn.k_proj,62.79852771759033,26.820415794849396,1.6128856765647088,32,500.9047910364405,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,self_attn.o_proj,62.65068805217743,25.157663881778717,0.5299809029205672,32,222.9534821787008,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,self_attn.q_proj,62.81561601161957,192.3414008617401,1.8455886440652032,32,725.7821211099865,dense_nvfp4,marlin_nvfp4
dense_nvfp4_prefill_marlin_decode,self_attn.v_proj,62.6391681432724,38.67350387573242,1.5449094195519724,32,495.2645740047578,dense_nvfp4,marlin_nvfp4
