batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/056_llama2_prefill_decode_b8_o64_canonical_pareto/llama2_7b_chat/speed/runs/b8o64002/checkpoint,2412.2872713953257,2418.840691447258,2048,ours_max_speed,64,prefill_decode,OK,7004.1409248190175,19.994796357221073,1159.1685209423304
