model,scenario,linear_group,n,k,count,prefill_backend,decode_backend,prefill_ms,decode_ms,conversion_ms,weighted_total_ms
Llama-2-7B,normal_02,mlp.down_proj,4096,11008,32,marlin_nvfp4,marlin_nvfp4,6.260950374603271,0.04221506304747891,0.0,545.6368293754756
Llama-2-7B,normal_02,mlp.gate_proj,11008,4096,32,marlin_nvfp4,marlin_nvfp4,6.524281644821167,0.04544468760286691,0.0,580.4196661848575
Llama-2-7B,normal_02,mlp.up_proj,11008,4096,32,marlin_nvfp4,marlin_nvfp4,6.518454456329346,0.04324962494865758,0.0,562.4293292950839
Llama-2-7B,normal_02,self_attn.k_proj,4096,4096,32,marlin_nvfp4,marlin_nvfp4,2.395843195915222,0.04143256216775626,0.0,415.6779876172543
Llama-2-7B,normal_02,self_attn.o_proj,4096,4096,32,marlin_nvfp4,marlin_nvfp4,2.3964191913604735,0.04140106240083696,0.0,415.54657813496885
Llama-2-7B,normal_02,self_attn.q_proj,4096,4096,32,marlin_nvfp4,marlin_nvfp4,2.397107172012329,0.04158268784522079,0.0,417.2198260053992
Llama-2-7B,normal_02,self_attn.v_proj,4096,4096,32,marlin_nvfp4,marlin_nvfp4,2.3970816135406494,0.041214874414436053,0.0,414.2154579710215
Llama-2-7B,normal_02,__TOTAL__,,,,,,,,,3351.145674584061
