candidate,prefill_backend,decode_backend,supported,reason,prefill_ms,prefill_first_ms,prefill_steady_ms,decode_ms,decode_first_ms,decode_steady_ms,total_ms,weighted_total_ms,online_conversion_ms,model,scenario,linear_group,n,k,count,used_fallback
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,5.154559993743897,5.707615852355957,5.154559993743897,0.24097256272216327,0.2759999930858612,0.24083520025014876,66.8435360506177,2138.456100900471,0.0,Llama-2-7B,normal_02,mlp.down_proj,4096,11008,32,False
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,2.8008831977844237,2.832767963409424,2.8008831977844237,0.20196650055004284,0.23503999412059784,0.20183680057525635,54.50430733859539,1743.1404206007721,0.0,Llama-2-7B,normal_02,mlp.gate_proj,11008,4096,32,False
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,2.8072319984436036,3.075648069381714,2.8072319984436036,0.20039062210707925,0.24777600169181824,0.20020479708909988,54.107231257855894,1730.2251089796423,0.0,Llama-2-7B,normal_02,mlp.up_proj,11008,4096,32,False
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,1.999996793270111,2.2401599884033203,1.999996793270111,0.1931807494838722,0.21846400201320648,0.19308159947395326,51.4542686611414,1645.989905872941,0.0,Llama-2-7B,normal_02,self_attn.k_proj,4096,4096,32,False
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,1.9979519963264465,2.253216028213501,1.9979519963264465,0.19331681242329068,0.21331200003623962,0.19323839992284775,51.487055976688865,1647.2187736824155,0.0,Llama-2-7B,normal_02,self_attn.o_proj,4096,4096,32,False
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,1.9968384146690368,2.2834880352020264,1.9968384146690368,0.19175100227585062,0.20659199357032776,0.19169280230998992,51.085094997286795,1634.54781460464,0.0,Llama-2-7B,normal_02,self_attn.q_proj,4096,4096,32,False
dense_nvfp4,dense_nvfp4,dense_nvfp4,True,,1.999622404575348,2.25216007232666,1.999622404575348,0.19312105802237056,0.21216000616550446,0.1930463954806328,51.43861325830221,1645.695640002191,0.0,Llama-2-7B,normal_02,self_attn.v_proj,4096,4096,32,False
dense_nvfp4,,,,,,,,,,,,12185.273764643074,,Llama-2-7B,normal_02,__TOTAL__,,,,
