model,scenario,linear_group,n,k,count,prefill_backend,decode_backend,prefill_ms,decode_ms,conversion_ms,weighted_total_ms
Llama-3.1-8B,prefill_only,mlp.down_proj,4096,14336,32,sparse_nvfp4,sparse_nvfp4,6.292758417129517,0.0,0.0,201.36826934814454
Llama-3.1-8B,prefill_only,mlp.gate_proj,14336,4096,32,sparse_nvfp4,sparse_nvfp4,2.6227295875549315,0.0,0.0,83.9273468017578
Llama-3.1-8B,prefill_only,mlp.up_proj,14336,4096,32,sparse_nvfp4,sparse_nvfp4,2.6263168096542358,0.0,0.0,84.04213790893554
Llama-3.1-8B,prefill_only,self_attn.k_proj,1024,4096,32,marlin_nvfp4,marlin_nvfp4,0.6376192033290863,0.0,0.0,20.40381450653076
Llama-3.1-8B,prefill_only,self_attn.o_proj,4096,4096,32,sparse_nvfp4,sparse_nvfp4,1.8718719959259034,0.0,0.0,59.89990386962891
Llama-3.1-8B,prefill_only,self_attn.q_proj,4096,4096,32,sparse_nvfp4,sparse_nvfp4,1.8687103867530823,0.0,0.0,59.798732376098634
Llama-3.1-8B,prefill_only,self_attn.v_proj,1024,4096,32,marlin_nvfp4,marlin_nvfp4,0.6386943995952606,0.0,0.0,20.43822078704834
Llama-3.1-8B,prefill_only,__TOTAL__,,,,,,,,,529.8784255981445
