module_name,layer,module_type,module_family,from_method,to_method,latency_delta_ms,quality_delta
model.layers.0.self_attn.q_proj,0,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0009627564973363668
model.layers.0.self_attn.k_proj,0,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0016254939320529253
model.layers.0.self_attn.o_proj,0,o_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.013165609509184273
model.layers.1.self_attn.q_proj,1,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.006619225576817108
model.layers.1.self_attn.k_proj,1,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0062558273276660924
model.layers.1.self_attn.o_proj,1,o_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.04788010114641858
model.layers.2.self_attn.q_proj,2,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.007550517251145344
model.layers.2.self_attn.k_proj,2,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.006433274813749645
model.layers.2.mlp.down_proj,2,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.10898226746956509
model.layers.3.self_attn.q_proj,3,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.01575693089514591
model.layers.3.self_attn.k_proj,3,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.012303362613948092
model.layers.3.self_attn.o_proj,3,o_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0614235638215933
model.layers.4.self_attn.q_proj,4,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.015987069405924738
model.layers.4.self_attn.k_proj,4,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.011752599801097632
model.layers.5.self_attn.q_proj,5,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.0176650498488286
model.layers.5.self_attn.k_proj,5,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.012686193828973711
model.layers.5.mlp.down_proj,5,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.12105174900057407
model.layers.6.self_attn.q_proj,6,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.021413619856025714
model.layers.6.self_attn.k_proj,6,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.01715173259903991
model.layers.6.mlp.down_proj,6,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.12298200363300942
model.layers.7.self_attn.q_proj,7,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.02258771974484287
model.layers.7.self_attn.k_proj,7,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.018087766014616046
model.layers.7.mlp.down_proj,7,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.12540010338982205
model.layers.8.self_attn.q_proj,8,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.02177172519526389
model.layers.8.self_attn.k_proj,8,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.016050535647243198
model.layers.8.mlp.down_proj,8,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.1150896015401307
model.layers.9.self_attn.q_proj,9,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.023240792066315522
model.layers.9.self_attn.k_proj,9,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.016500123271664544
model.layers.9.mlp.down_proj,9,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.11731821370821845
model.layers.10.self_attn.q_proj,10,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.024197216886999853
model.layers.10.self_attn.k_proj,10,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.017070009193987306
model.layers.10.mlp.down_proj,10,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.11631088652746635
model.layers.11.self_attn.q_proj,11,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.026106232844385725
model.layers.11.self_attn.k_proj,11,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.018689266897710683
model.layers.11.self_attn.v_proj,11,v_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.08970825620185448
model.layers.11.mlp.down_proj,11,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.11840065207800277
model.layers.12.self_attn.q_proj,12,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.02685602348789937
model.layers.12.self_attn.k_proj,12,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.01974322932114753
model.layers.12.mlp.down_proj,12,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.11940182170413777
model.layers.13.self_attn.q_proj,13,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.027157745355911353
model.layers.13.self_attn.k_proj,13,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.01999126390178958
model.layers.13.mlp.down_proj,13,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.11973424836187925
model.layers.14.self_attn.q_proj,14,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.02793944014454674
model.layers.14.self_attn.k_proj,14,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.019515140969185777
model.layers.14.mlp.down_proj,14,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.12219174628750502
model.layers.15.self_attn.q_proj,15,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.02522376330125518
model.layers.15.self_attn.k_proj,15,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.019225630469744712
model.layers.15.mlp.down_proj,15,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.12085525656770864
model.layers.16.self_attn.q_proj,16,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.026388716078108648
model.layers.16.self_attn.k_proj,16,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.018512925381337194
model.layers.16.mlp.down_proj,16,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-11.873802880311064,0.12148935635709922
model.layers.17.self_attn.q_proj,17,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.02734379929743407
model.layers.17.self_attn.k_proj,17,k_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.020140156852537013
