method,model_key,model_path,batch,input_seq,output_seq,max_model_len,total_prompt_tokens,total_tokens,status,iters,mean_ms,median_ms,min_ms,max_ms,std_ms,input_tokens_per_s_median,total_tokens_per_s_median,error
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,1,128,1,129,128,129,OK,1,135.44900342822075,135.44900342822075,135.44900342822075,135.44900342822075,0.0,945.0051071644226,952.3879595641447,
marlin_nvfp4,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/llama2_7b_018/uniform_marlin_nvfp4,2,128,1,129,256,258,OK,1,21.375445649027824,21.375445649027824,21.375445649027824,21.375445649027824,0.0,11976.358491110248,12069.923791822048,
