method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_ms,decode_total_ms,first_decode_ms,decode_per_token_ms,tokens_per_sec,status
marlin_nvfp4,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,128,32,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_2b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,2809375999,105.97000274658203,830.3123072624206,26.96675682067871,26.78426797620712,37.335349276236165,
marlin_nvfp4,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,128,128,False,128,0,128,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_2b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,2809375999,95.46463165283203,3112.91743850708,24.684947109222414,24.511160933126614,40.797741189341586,
marlin_nvfp4,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,512,32,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_2b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,2809375999,115.87156753540039,759.4380910873413,24.622993373870848,24.498002938301333,40.8196538517249,
marlin_nvfp4,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,512,128,False,512,0,512,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_2b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,2809375999,116.0349552154541,3100.527066707611,24.670623874664308,24.41359895045363,40.96077772185321,
marlin_nvfp4,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_2b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,2809375999,142.73039169311522,755.0937889099121,24.4680287361145,24.357864158384263,41.0545027058864,
marlin_nvfp4,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_2b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,2809375999,142.98298034667968,3098.2878637313843,24.51153917312622,24.395967430955782,40.990381005801424,
marlin_nvfp4,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_2b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,2809375999,198.4986785888672,758.9794351577759,24.647060871124268,24.483207585734707,40.844321419006235,
marlin_nvfp4,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_2b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,2809375999,198.2159294128418,3091.023833942413,24.53170862197876,24.338770346003255,41.08671004261368,
marlin_nvfp4,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_2b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,2809375999,546.8789733886719,758.2567621231079,24.61325454711914,24.45989555235832,40.88324898442112,
marlin_nvfp4,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,artifacts/checkpoints/qwen3_5_2b/marlin_nvfp4/model.pt,marlin_nvfp4_sm120,16,marlin_sm120,marlin_sm120,marlin_sm120,bfloat16,150,36,150,2809375999,547.2851379394531,3099.113740348816,24.599820804595947,24.40247039644737,40.97945756121416,
