candidate,prefill_backend,decode_backend,supported,reason,prefill_ms,prefill_first_ms,prefill_steady_ms,decode_ms,decode_first_ms,decode_steady_ms,total_ms,weighted_total_ms,online_conversion_ms,timing_mode,model,scenario,linear_group,n,k,count,used_fallback
dense_bf16,dense_bf16,dense_bf16,True,,6.446054363250733,7.723775863647461,6.446054363250733,0.18411349531379528,23.712223052978516,0.09184639900922775,53.579109163582324,982.2998169615864,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,mlp.down_proj,4096,11008,32,False
dense_bf16,dense_bf16,dense_bf16,True,,6.153510522842407,6.506080150604248,6.153510522842407,0.07997106228140183,0.14521600306034088,0.07971519976854324,26.626102466881274,850.004754038155,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,mlp.gate_proj,11008,4096,32,False
dense_bf16,dense_bf16,dense_bf16,True,,6.167558383941651,6.585696220397949,6.167558383941651,0.07823006245598663,0.1173119992017746,0.07807679995894432,26.194454372674226,837.0062487490475,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,mlp.up_proj,11008,4096,32,False
dense_bf16,dense_bf16,dense_bf16,True,,2.4356351613998415,2.4700160026550293,2.4356351613998415,0.04709249987354269,0.24489599466323853,0.04631679989397526,14.49131512902677,457.56612909100954,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,self_attn.k_proj,4096,4096,32,False
dense_bf16,dense_bf16,dense_bf16,True,,2.438800001144409,2.4534718990325928,2.438800001144409,0.04587324956810335,0.0682239979505539,0.04578559957444668,14.182351890578866,453.1396701488644,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,self_attn.o_proj,4096,4096,32,False
dense_bf16,dense_bf16,dense_bf16,True,,2.437500810623169,2.4439361095428467,2.437500810623169,0.046923874579078984,0.06300800293684006,0.04686079956591129,14.450012702867388,461.8998431872576,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,self_attn.q_proj,4096,4096,32,False
dense_bf16,dense_bf16,dense_bf16,True,,2.4348959922790527,2.4418559074401855,2.4348959922790527,0.045716562191955745,0.0615679994225502,0.045654399693012236,14.138335913419724,451.93342763781544,0.0,warm_e2e_aligned,Llama-2-7B,normal_02,self_attn.v_proj,4096,4096,32,False
dense_bf16,,,,,,,,,,,,4493.849889813736,,warm_e2e_aligned,Llama-2-7B,normal_02,__TOTAL__,,,,
