module_name,layer,module_type,module_family,from_method,to_method,latency_delta_ms,quality_delta
model.layers.1.mlp.down_proj,1,down_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-17.170130373851087,0.009509967814532954
model.layers.13.mlp.gate_proj,13,gate_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-19.989338218922114,0.03489474438432588
model.layers.14.mlp.gate_proj,14,gate_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-19.989338218922114,0.03337283132046517
