module_name,layer,module_type,module_family,from_method,to_method,latency_delta_ms,quality_delta
model.layers.0.self_attn.q_proj,0,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.002699579873413988
model.layers.12.mlp.gate_proj,12,gate_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-19.989338218922114,0.03704267680998628
model.layers.16.mlp.gate_proj,16,gate_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-19.989338218922114,0.03820488380242808
model.layers.17.mlp.gate_proj,17,gate_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-19.989338218922114,0.03866217156311137
model.layers.30.mlp.gate_proj,30,gate_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-19.989338218922114,0.04368461113154023
