module_name,layer,module_type,module_family,from_method,to_method,latency_delta_ms,quality_delta
model.layers.1.self_attn.q_proj,1,q_proj,attention,dense_bf16,marlin_nvfp4,-0.502279999999999,0.004107401556205491
model.layers.15.mlp.gate_proj,15,gate_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-19.989338218922114,0.03215455018429386
model.layers.31.mlp.gate_proj,31,gate_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-19.989338218922114,0.021624402382906912
model.layers.31.mlp.up_proj,31,up_proj,mlp,dense_bf16,dense_nvfp4_prefill_marlin_decode,-19.989338218922114,0.026697692633647865
