batch,checkpoint,e2e_mean_ms,e2e_median_ms,input_seq,method,output_seq,scenario,status,total_tokens_per_s,tpot_ms,ttft_median_ms
8,/root/wja/project/my/cospaq/fake/artifacts/debug/057_llama31_8b_instruct_b8_o64_canonical_pareto/llama31_8b_instruct/speed/runs/p37/checkpoint,2632.040710747242,2620.4467080533504,2048,ours_max_speed,64,prefill_decode,OK,6419.3535954856825,23.819740772956894,1119.8030393570662
