module_index,module_name,layer,module_type,prefill_method,decode_method,prefill_runtime,decode_runtime,quality_cost,latency_ms
69,model.layers.17.self_attn.o_proj,17,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0010260541388949008,2.0052765
70,model.layers.17.mlp.gate_up_proj,17,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0006971338423454107,4.8661182278672515
71,model.layers.17.mlp.down_proj,17,down_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0010227600225140565,4.971002412827959
72,model.layers.18.self_attn.qkv_proj,18,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0005469053692893166,3.3303209416187576
73,model.layers.18.self_attn.o_proj,18,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.000987346425593808,2.0052765
74,model.layers.18.mlp.gate_up_proj,18,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0007475974196897934,4.8661182278672515
75,model.layers.18.mlp.down_proj,18,down_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.001010413833469201,4.971002412827959
76,model.layers.19.self_attn.qkv_proj,19,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0005463712155633661,3.3303209416187576
77,model.layers.19.self_attn.o_proj,19,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0010003908385494255,2.0052765
78,model.layers.19.mlp.gate_up_proj,19,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.000782081455719059,4.8661182278672515
79,model.layers.19.mlp.down_proj,19,down_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0009914761088968224,4.971002412827959
80,model.layers.20.self_attn.qkv_proj,20,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0005706744965760165,3.3303209416187576
81,model.layers.20.self_attn.o_proj,20,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0007827102868961865,2.0052765
82,model.layers.20.mlp.gate_up_proj,20,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0007587359407023045,4.8661182278672515
83,model.layers.20.mlp.down_proj,20,down_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0009647965922164475,4.971002412827959
84,model.layers.21.self_attn.qkv_proj,21,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.000604205380423397,3.3303209416187576
85,model.layers.21.self_attn.o_proj,21,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0009170411664646823,2.0052765
86,model.layers.21.mlp.gate_up_proj,21,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0008061527591090074,4.8661182278672515
87,model.layers.21.mlp.down_proj,21,down_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0009759975678661219,4.971002412827959
88,model.layers.22.self_attn.qkv_proj,22,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0005795275747082446,3.3303209416187576
89,model.layers.22.self_attn.o_proj,22,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0007876831091676279,2.0052765
90,model.layers.22.mlp.gate_up_proj,22,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0008253622085519973,4.8661182278672515
91,model.layers.22.mlp.down_proj,22,down_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0009871620051789785,4.971002412827959
92,model.layers.23.self_attn.qkv_proj,23,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0006159808983536104,3.3303209416187576
93,model.layers.23.self_attn.o_proj,23,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0009502055566839929,2.0052765
94,model.layers.23.mlp.gate_up_proj,23,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0008798530502921086,4.8661182278672515
95,model.layers.23.mlp.down_proj,23,down_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.000999619412660508,4.971002412827959
96,model.layers.24.self_attn.qkv_proj,24,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0006562867855712127,3.3303209416187576
97,model.layers.24.self_attn.o_proj,24,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0008097710064130782,2.0052765
98,model.layers.24.mlp.gate_up_proj,24,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.000961182716480447,4.8661182278672515
99,model.layers.24.mlp.down_proj,24,down_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0010866357702190128,4.971002412827959
100,model.layers.25.self_attn.qkv_proj,25,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.000689642614059102,3.3303209416187576
101,model.layers.25.self_attn.o_proj,25,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0008690142433342629,2.0052765
102,model.layers.25.mlp.gate_up_proj,25,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0009709722376630408,4.8661182278672515
103,model.layers.25.mlp.down_proj,25,down_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0010732830563845023,4.971002412827959
104,model.layers.26.self_attn.qkv_proj,26,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0006773509099729123,3.3303209416187576
105,model.layers.26.self_attn.o_proj,26,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0007332067526396839,2.0052765
106,model.layers.26.mlp.gate_up_proj,26,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0009231423772489527,4.8661182278672515
107,model.layers.26.mlp.down_proj,26,down_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.001105917004723163,4.971002412827959
108,model.layers.27.self_attn.qkv_proj,27,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.000665118634269515,3.3303209416187576
109,model.layers.27.self_attn.o_proj,27,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0010002627839061768,2.0052765
110,model.layers.27.mlp.gate_up_proj,27,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0008617681690728849,4.8661182278672515
111,model.layers.27.mlp.down_proj,27,down_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0011085206478374317,4.971002412827959
112,model.layers.28.self_attn.qkv_proj,28,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0006593428544153191,3.3303209416187576
113,model.layers.28.self_attn.o_proj,28,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.000875986518164343,2.0052765
114,model.layers.28.mlp.gate_up_proj,28,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0007804476710116465,4.8661182278672515
115,model.layers.28.mlp.down_proj,28,down_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0011110370580360615,4.971002412827959
116,model.layers.29.self_attn.qkv_proj,29,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0006651315564848329,3.3303209416187576
117,model.layers.29.self_attn.o_proj,29,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.00078487545358372,2.0052765
118,model.layers.29.mlp.gate_up_proj,29,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0006857672897948533,4.8661182278672515
119,model.layers.29.mlp.down_proj,29,down_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0010630453912944472,4.971002412827959
120,model.layers.30.self_attn.qkv_proj,30,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.00061464439967041,3.3303209416187576
121,model.layers.30.self_attn.o_proj,30,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0008188952283609545,2.0052765
122,model.layers.30.mlp.gate_up_proj,30,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.000462954979787851,4.8661182278672515
123,model.layers.30.mlp.down_proj,30,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.001267246516535707,3.4039856523906575
124,model.layers.31.self_attn.qkv_proj,31,qkv_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0005796828281596239,3.3303209416187576
125,model.layers.31.self_attn.o_proj,31,o_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.00039788066726036196,2.0052765
126,model.layers.31.mlp.gate_up_proj,31,gate_up_proj,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_nvfp4,0.0002857178261128728,4.8661182278672515
127,model.layers.31.mlp.down_proj,31,down_proj,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,0.0010752464157420371,3.4039856523906575
