module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.4.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.000584759769772107
model.language_model.layers.5.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0005163117722072907
model.language_model.layers.6.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0004786946886910974
model.language_model.layers.7.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006178500850751587
model.language_model.layers.8.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006083121188405938
model.language_model.layers.9.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0005559486008428155
model.language_model.layers.10.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.00055907766693943
model.language_model.layers.11.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0005470068359020276
model.language_model.layers.12.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0005748763853915984
model.language_model.layers.13.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0005710332446933997
model.language_model.layers.13.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006117697868160049
model.language_model.layers.14.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0005641571917591072
model.language_model.layers.15.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0005330934235824421
model.language_model.layers.17.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0005843244297079205
model.language_model.layers.18.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0005385140081099927
model.language_model.layers.19.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.00061489998603848
model.language_model.layers.21.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0005313201549577869
model.language_model.layers.22.self_attn.o_proj,dense_nvfp4,dense_bf16,0.028598500000000027,-0.00016920402799959293
model.language_model.layers.23.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.00062170460582057
model.language_model.layers.24.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.000411713474517479
model.language_model.layers.25.self_attn.q_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0004248849182036885
model.language_model.layers.25.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0005037850751520967
model.language_model.layers.26.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0004026098273979857
model.language_model.layers.27.self_attn.q_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.00043287043214860745
model.language_model.layers.27.self_attn.k_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0004171221917318864
model.language_model.layers.27.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.00048577753066700785
model.language_model.layers.28.self_attn.q_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0004106068281795046
model.language_model.layers.28.self_attn.k_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0004120935329230527
model.language_model.layers.28.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.00044823945451698656
model.language_model.layers.30.self_attn.q_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.000398460823135019
model.language_model.layers.30.self_attn.k_proj,dense_nvfp4,sparse_bf16,-0.06134299999999998,0.0003159075286721197
model.language_model.layers.30.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0004911975524121174
model.language_model.layers.31.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0004429152391801326
