module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.2.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006838275750535051
model.language_model.layers.3.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006082263078547889
model.language_model.layers.4.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006962706150342663
model.language_model.layers.5.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006588511188543426
model.language_model.layers.5.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.028218367868604544,0.0002756252772538337
model.language_model.layers.6.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006337952805719852
model.language_model.layers.6.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.028218367868604544,0.00029410396537143073
model.language_model.layers.7.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006162202718996061
model.language_model.layers.7.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.028218367868604544,0.0002732066057924827
model.language_model.layers.8.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006357671024234757
model.language_model.layers.8.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.028218367868604544,0.00028158777673985177
model.language_model.layers.9.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006942920981679293
model.language_model.layers.10.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0007228524422106144
model.language_model.layers.12.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0008173708676414469
model.language_model.layers.12.mlp.gate_proj,dense_nvfp4,sparse_nvfp4,-0.028218367868604544,0.0002961041687299066
model.language_model.layers.14.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0007641276029550993
model.language_model.layers.15.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.000715061975460401
model.language_model.layers.16.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006672180498629155
model.language_model.layers.16.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0007615969802567288
model.language_model.layers.17.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0007951505329027882
model.language_model.layers.18.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006481907450991142
model.language_model.layers.19.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0007051813273636567
model.language_model.layers.20.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006533832430469876
model.language_model.layers.20.self_attn.o_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.000668935443148649
model.language_model.layers.21.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006900140009021558
model.language_model.layers.22.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006474278837693565
model.language_model.layers.22.self_attn.o_proj,dense_bf16,dense_nvfp4,-0.028598500000000027,0.00016920402799959293
model.language_model.layers.23.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006700529875183834
model.language_model.layers.24.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006886557048263326
model.language_model.layers.25.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006740644334132693
model.language_model.layers.26.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0006944449573956906
model.language_model.layers.28.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0007130921752671149
model.language_model.layers.29.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0007199162405976915
model.language_model.layers.30.self_attn.v_proj,dense_bf16,sparse_bf16,-0.08994150000000001,0.0007435449104263993
