module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.28.mlp.gate_proj,dense_bf16,dense_nvfp4,-0.2752288306205331,0.00028767873325339055
model.language_model.layers.29.mlp.gate_proj,dense_bf16,dense_nvfp4,-0.2752288306205331,0.0002475040223254452
