module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.1.self_attn.q_proj,sparse_bf16,dense_bf16,1.1833630000000002,-3.2799144955608066e-05
model.language_model.layers.1.mlp.gate_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.00017624605096688966
model.language_model.layers.30.mlp.gate_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.00019402131602430973
