module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.1.self_attn.q_proj,dense_bf16,sparse_bf16,-1.1833630000000002,3.2799144955608066e-05
model.language_model.layers.30.mlp.up_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.0001909178121788867
