module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.1.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,1.5439388048835752e-08
model.language_model.layers.2.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,6.656703852960456e-05
model.language_model.layers.30.mlp.down_proj,sparse_bf16,dense_bf16,3.61525173025332,-3.339554079109865e-05
