module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.0.self_attn.v_proj,dense_bf16,sparse_bf16,-1.1833630000000002,6.550829082769846e-06
model.language_model.layers.1.self_attn.q_proj,dense_bf16,sparse_bf16,-1.1833630000000002,3.2799144955608066e-05
model.language_model.layers.29.mlp.up_proj,dense_bf16,dense_nvfp4,-3.9312840030081295,0.0002794874057214014
