module_name,from_method,to_method,latency_delta_ms,quality_delta
model.language_model.layers.1.self_attn.k_proj,dense_bf16,sparse_bf16,-1.1833630000000002,4.5748279315950716e-05
model.language_model.layers.31.mlp.down_proj,dense_bf16,sparse_bf16,-3.61525173025332,8.136602941099769e-05
