kind,item_id,label,num_samples,nll_samples,conditional_nll,conditional_ppl,nll_tokens,rouge1,rouge2,rougeL,results_jsonl
uniform,dense_nvfp4,dense_nvfp4,2,2,1.6168624659904531,5.03726091946375,87,0.309364867442304,0.08660714285714285,0.1852946786191112,fake/artifacts/debug/012_llama2_dialogsum_pareto/quality/uniform/dense_nvfp4/results.jsonl
uniform,marlin_nvfp4,marlin_nvfp4,2,2,1.608626878351353,4.995946473582497,87,0.309364867442304,0.08660714285714285,0.1852946786191112,fake/artifacts/debug/012_llama2_dialogsum_pareto/quality/uniform/marlin_nvfp4/results.jsonl
uniform,dense_nvfp4_prefill_marlin_decode,dense_nvfp4_prefill_marlin_decode,2,2,1.6177173800199112,5.041569185830118,87,0.309364867442304,0.08660714285714285,0.1852946786191112,fake/artifacts/debug/012_llama2_dialogsum_pareto/quality/uniform/dense_nvfp4_prefill_marlin_decode/results.jsonl
