status,method,model_path,scenario,batch,input_seq,output_seq,e2e_median_ms,e2e_mean_ms,e2e_min_ms,e2e_max_ms,e2e_std_ms,ttft_median_ms,ttft_mean_ms,tpot_ms,requests_per_s,prompt_tokens_per_s,output_tokens_per_s,total_tokens_per_s
OK,dense_bf16,/home/agent/wja/data/models/shakechen/Llama-2-7b-chat-hf,prefill_decode,16,2048,80,4859.890372492373,4870.871275663376,4849.384540691972,4906.126512214541,22.103181624806165,2113.951565697789,2112.8622414544225,34.75871907334916,3.2922553336927374,6742.538923402726,263.380426695419,7005.9193500981455
OK,dense_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/baselines/llama2-7b-chat/checkpoints/uniform_dense_nvfp4,prefill_decode,16,2048,80,4091.9641219079494,4079.087700136006,3959.161402657628,4211.73750422895,77.56107672967988,1158.4219951182604,1159.1234676539898,37.133444642907456,3.910102709439134,8007.890348931346,312.80821675513073,8320.698565686476
OK,sparse_bf16,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/baselines/llama2-7b-chat/checkpoints/uniform_sparse_bf16,prefill_decode,16,2048,80,3370.645039714873,3366.3844687864184,3352.4864446371794,3375.16719289124,8.936141710816344,1311.7624465376139,1311.9936879724264,26.061804976927327,4.746865899992086,9721.581363183792,379.7492719993669,10101.330635183158
OK,sparse_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/baselines/llama2-7b-chat/checkpoints/uniform_sparse_nvfp4,prefill_decode,16,2048,80,4100.601552985609,4108.32096748054,4088.9707300812006,4139.415968209505,17.55504194402845,1043.8884953036904,1045.0332025066018,38.692570350404026,3.9018665415932827,7991.022677183043,312.1493233274626,8303.172000510505
OK,marlin_nvfp4,/root/wja/project/my/cospaq/fake/artifacts/exports/vllm/baselines/llama2-7b-chat/checkpoints/uniform_marlin_nvfp4,prefill_decode,16,2048,80,3504.411829635501,3509.462331980467,3494.1703602671623,3530.0797391682863,11.718643651065015,2108.964345417917,2109.9108139052987,17.663892205285876,4.565673436179498,9350.499197295612,365.25387489435985,9715.753072189973
