layer,module_type,method,local_rel_mse,blocks,backend
24,gate_proj,sparse_bf16,0.07204033534919387,16,canonical_phase_wrapper
24,up_proj,sparse_bf16,0.09533574527715513,16,canonical_phase_wrapper
24,down_proj,sparse_bf16,0.11382618673714157,16,canonical_phase_wrapper
25,q_proj,sparse_bf16,0.03409622393638254,16,canonical_phase_wrapper
25,k_proj,sparse_bf16,0.02538558441145651,16,canonical_phase_wrapper
25,v_proj,sparse_bf16,0.10161320794091608,16,canonical_phase_wrapper
25,o_proj,sparse_bf16,0.06141838442880044,16,canonical_phase_wrapper
25,gate_proj,sparse_bf16,0.07142931511110222,16,canonical_phase_wrapper
25,up_proj,sparse_bf16,0.0957244787268723,16,canonical_phase_wrapper
25,down_proj,sparse_bf16,0.1052175806966833,16,canonical_phase_wrapper
26,q_proj,sparse_bf16,0.03018968871178456,16,canonical_phase_wrapper
26,k_proj,sparse_bf16,0.021910488571757362,16,canonical_phase_wrapper
26,v_proj,sparse_bf16,0.10189904284003767,16,canonical_phase_wrapper
26,o_proj,sparse_bf16,0.07951468493533968,16,canonical_phase_wrapper
26,gate_proj,sparse_bf16,0.06532954007243265,16,canonical_phase_wrapper
26,up_proj,sparse_bf16,0.09132531611618648,16,canonical_phase_wrapper
26,down_proj,sparse_bf16,0.10848111208653823,16,canonical_phase_wrapper
27,q_proj,sparse_bf16,0.03322256045005897,16,canonical_phase_wrapper
27,k_proj,sparse_bf16,0.02510618010078073,16,canonical_phase_wrapper
27,v_proj,sparse_bf16,0.10018886166772527,16,canonical_phase_wrapper
27,o_proj,sparse_bf16,0.08927463060084793,16,canonical_phase_wrapper
27,gate_proj,sparse_bf16,0.060136647953048364,16,canonical_phase_wrapper
27,up_proj,sparse_bf16,0.08351338832344708,16,canonical_phase_wrapper
27,down_proj,sparse_bf16,0.10194813235046317,16,canonical_phase_wrapper
28,q_proj,sparse_bf16,0.03241441743540071,16,canonical_phase_wrapper
28,k_proj,sparse_bf16,0.024506737669469703,16,canonical_phase_wrapper
28,v_proj,sparse_bf16,0.09825208876243435,16,canonical_phase_wrapper
28,o_proj,sparse_bf16,0.08000110375192249,16,canonical_phase_wrapper
28,gate_proj,sparse_bf16,0.057660020789707285,16,canonical_phase_wrapper
28,up_proj,sparse_bf16,0.07106453589846387,16,canonical_phase_wrapper
28,down_proj,sparse_bf16,0.10039817277267456,16,canonical_phase_wrapper
29,q_proj,sparse_bf16,0.03050816236289578,16,canonical_phase_wrapper
29,k_proj,sparse_bf16,0.022003649117458727,16,canonical_phase_wrapper
29,v_proj,sparse_bf16,0.1017276989499976,16,canonical_phase_wrapper
29,o_proj,sparse_bf16,0.06521478492028857,16,canonical_phase_wrapper
29,gate_proj,sparse_bf16,0.05177533881155122,16,canonical_phase_wrapper
29,up_proj,sparse_bf16,0.05685931120127471,16,canonical_phase_wrapper
29,down_proj,sparse_bf16,0.08923612559447555,16,canonical_phase_wrapper
