timestamp,model,method,task,dtype_arg,runtime_dtype,device,num_samples,batch_size,num_workers,top1,top5,elapsed_sec,images_per_sec,model_path,dataset_root,csv,zip,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,calib_samples
2026-05-08T18:25:20,timm/maxvit_tiny_tf_224.in1k,semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.638320,0.874900,64.319,777.369,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit/semi_structured_sparse/model.pt,semi_structured_sparse,0.5,16,128
2026-05-08T18:25:25,timm/maxvit_tiny_tf_224.in1k,nvfp4_unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.740960,0.934720,68.532,729.585,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit/nvfp4_unstructured_sparse/model.pt,nvfp4_unstructured_sparse,0.5,16,128
2026-05-08T18:25:25,timm/maxvit_tiny_tf_224.in1k,nvfp4_semi_structured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.335640,0.595180,69.208,722.462,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit/nvfp4_semi_structured_sparse/model.pt,nvfp4_semi_structured_sparse,0.5,32,128
2026-05-08T18:25:38,timm/maxvit_tiny_tf_224.in1k,unstructured_sparse,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.748760,0.938680,89.378,559.422,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit/unstructured_sparse/model.pt,unstructured_sparse,0.5,16,128
2026-05-08T18:25:40,timm/maxvit_tiny_tf_224.in1k,nvfp4,imagenet_accuracy,auto,float32,NVIDIA GeForce RTX 5090,50000,128,8,0.832380,0.965140,89.227,560.366,/data/home/scxj523/run/wja/data/models/timm/maxvit_tiny_tf_224.in1k,/data/home/scxj523/run/wja/data/datasets/imagenet_val,val.csv,imagenet_val.zip,2.9.0+cu128,12.8,artifacts/checkpoints/maxvit/nvfp4/model.pt,nvfp4,0.5,16,128
