method,model_variant,model_path,batch_size,input_tokens,output_tokens,multimodal,text_tokens,image_tokens,total_prefill_tokens,image_size,dtype,attn_implementation,input_mode,sampling,checkpoint_path,kernel_backend,nvfp4_block_size,nvfp4_backend,nvfp4_quant_backend,nvfp4_sf_layout,marlin_activation_dtype,replaced_linear_count,skipped_linear_count,compressed_module_count,packed_checkpoint_file_size_bytes,prefill_ms,decode_total_ms,first_decode_ms,decode_per_token_ms,tokens_per_sec,status
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,115.56567497253418,817.6953192710877,26.520905685424804,26.37726836358347,37.91143139676293,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,96.55560150146485,2775.514156627655,22.030030536651612,21.854442178170512,45.75728777918012,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,117.26315994262696,672.6600263595581,21.772817516326903,21.69871052772768,46.085687844084134,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,117.41210632324218,2764.4969692230225,21.858647918701173,21.76769267104742,45.939641610710126,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,146.00221099853516,674.6296878814697,21.935377597808838,21.76224799617644,45.95113520329779,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,145.79104385375976,2758.461388301849,21.85360641479492,21.720168411825586,46.04015866909891,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,203.05002365112304,674.8512667655945,21.831476783752443,21.76939570211595,45.93604772882151,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,203.21885833740234,2772.4274600028994,21.922366523742674,21.83013748033779,45.80823189504377,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,567.3925506591797,674.4887625694275,21.862027168273926,21.75770201836863,45.960736072024716,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,1,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,567.9120666503907,2765.7934049606324,21.93218078613281,21.77790082646167,45.91810790069032,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,2,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,96.67155876159669,691.3029963493348,22.416542339324952,22.300096656430153,89.68570992374184,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,2,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,96.44891242980957,2818.843498802185,22.288401508331297,22.195618100804605,90.10787583912784,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,2,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,119.88623352050782,689.1279077529907,22.307651424407958,22.229932508160992,89.96878417268093,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,2,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,119.89926071166992,2834.0980932235716,22.364166450500488,22.31573301750844,89.62286824415956,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,2,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,150.9606185913086,690.0868775367737,22.384038352966307,22.26086701731528,89.84376028320595,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,2,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,151.37432861328125,2833.491483879089,22.39182081222534,22.310956565977083,89.64205519766392,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,2,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,212.58455963134764,689.0552367210388,22.380110454559325,22.227588281323833,89.97827270718565,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,2,2048,128,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,212.57633514404296,2826.7879633903503,22.41410551071167,22.258172940081497,89.85463476197957,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,2,8192,32,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,793.9847473144531,687.5205897331238,22.28271369934082,22.178083539778186,90.1791174342381,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,2,8192,128,False,8192,0,8192,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,793.9822204589843,2817.727199268341,22.30204963684082,22.186828340695598,90.14357389386537,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,128,32,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,97.82241783142089,689.113788986206,22.32166395187378,22.229477064071162,179.94125495939264,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,128,128,False,128,0,128,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,98.05764427185059,2827.7250522613526,22.362447834014894,22.265551592609075,179.649715092968,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,512,32,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,125.00510177612304,691.7808260917664,22.43844327926636,22.315510519089237,179.2475236709598,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,512,128,False,512,0,512,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,125.01219596862794,2832.0155181884766,22.447838497161865,22.29933478888564,179.37754815868618,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,1024,32,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,164.53337631225585,687.862413597107,22.42723512649536,22.189110116035707,180.26860829850338,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,1024,128,False,1024,0,1024,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,164.4757873535156,2830.1480660438538,22.414691257476807,22.284630441290187,179.4959090992409,
dense,2B,/home/agent/wja/data/models/Qwen/Qwen3.5-2B,4,2048,32,False,2048,0,2048,,bf16,sdpa,random,False,,torch_dense,,,,,,,,,,315.6370376586914,691.7248960494995,22.476009559631347,22.313706324177403,179.2620168916497,
