module_name,layer,module_type,module_family,from_method,to_method,latency_delta_ms,quality_delta
model.layers.30.mlp.gate_proj,30,gate_proj,mlp,dense_bf16,dense_nvfp4,-3.308211159706116,0.05089069666119147
model.layers.31.mlp.gate_proj,31,gate_proj,mlp,dense_bf16,dense_nvfp4,-3.308211159706116,0.032622750178384924
