module_name,layer,module_type,module_family,from_method,to_method,latency_delta_ms,quality_delta
model.layers.28.mlp.gate_proj,28,gate_proj,mlp,dense_bf16,dense_nvfp4,-3.308211159706116,0.07657451384646109
model.layers.29.mlp.gate_proj,29,gate_proj,mlp,dense_bf16,dense_nvfp4,-3.308211159706116,0.07190466274535678
