timestamp,model,head,method,task,speed_scope,runtime_dtype,device,batch_size,input_c,input_h,input_w,warmup,iters,hidden_size,num_register_tokens,latency_mean_ms,latency_p50_ms,latency_p90_ms,latency_min_ms,latency_max_ms,images_per_sec,backbone_path,head_path,torch_version,cuda_version,checkpoint_path,compression_method,sparsity,nvfp4_group_size,calib_samples
2026-05-08T11:43:43,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,dense,forward_speed,random_input_classifier_forward_only,float32,NVIDIA GeForce RTX 5090,1,3,256,256,10,50,4096,4,108.281809,108.287106,108.548080,107.528641,108.726173,9.235,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,2.9.0+cu128,12.8,,,,,
2026-05-16T19:33:47,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,dense,forward_speed,random_input_classifier_forward_only,float32,NVIDIA GeForce RTX 5090,1,3,256,256,5,20,4096,4,106.144264,106.253086,106.579433,104.942947,106.783485,9.421,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,2.9.0+cu128,12.8,,dense,,,
2026-05-16T19:34:16,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,dense,forward_speed,random_input_classifier_forward_only,float32,NVIDIA GeForce RTX 5090,2,3,256,256,5,20,4096,4,156.372784,156.406448,156.579108,155.819778,156.649567,12.790,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,2.9.0+cu128,12.8,,dense,,,
2026-05-16T19:34:45,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,dense,forward_speed,random_input_classifier_forward_only,float32,NVIDIA GeForce RTX 5090,4,3,256,256,5,20,4096,4,299.742960,299.801315,300.327878,298.590546,300.730743,13.345,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,2.9.0+cu128,12.8,,dense,,,
2026-05-16T19:35:21,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,dense,forward_speed,random_input_classifier_forward_only,float32,NVIDIA GeForce RTX 5090,8,3,256,256,5,20,4096,4,567.643704,567.309845,569.518622,566.013062,569.588745,14.093,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,2.9.0+cu128,12.8,,dense,,,
2026-05-16T19:36:10,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,dense,forward_speed,random_input_classifier_forward_only,float32,NVIDIA GeForce RTX 5090,16,3,256,256,5,20,4096,4,1116.683746,1116.895874,1120.686963,1111.204346,1121.354248,14.328,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,2.9.0+cu128,12.8,,dense,,,
2026-05-16T19:37:26,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,dense,forward_speed,random_input_classifier_forward_only,float32,NVIDIA GeForce RTX 5090,32,3,256,256,5,20,4096,4,2183.231555,2185.355347,2196.136597,2161.092041,2198.800049,14.657,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,2.9.0+cu128,12.8,,dense,,,
2026-05-16T19:39:37,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,dense,forward_speed,random_input_classifier_forward_only,float32,NVIDIA GeForce RTX 5090,64,3,256,256,5,20,4096,4,4311.535449,4317.855713,4327.826758,4273.450195,4328.326172,14.844,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,2.9.0+cu128,12.8,,dense,,,
2026-05-16T19:43:36,facebook/dinov3-vit7b16-pretrain-lvd1689m,dinov3_vit7b16_imagenet1k_linear_head,dense,forward_speed,random_input_classifier_forward_only,float32,NVIDIA GeForce RTX 5090,128,3,256,256,5,20,4096,4,8552.396289,8562.957031,8569.295801,8496.632812,8574.456055,14.967,/data/home/scxj523/run/wja/data/models/facebook/dinov3-vit7b16-pretrain-lvd1689m,/data/home/scxj523/run/wja/data/models/facebook/dinov3_vit7b16_imagenet1k_linear_head/dinov3_vit7b16_imagenet1k_linear_head-90d8ed92.pth,2.9.0+cu128,12.8,,dense,,,
