timestamp,model,workload,batch_size,actual_batch_size,input_tokens,actual_input_tokens,output_tokens,warmup,iters,prefill_ms,decode_total_ms,decode_avg_ms,decode_first_ms,decode_steady_ms,e2e_ms,samples_per_sec,cuda_visible_devices,device_name,torch_version,cuda_version,all_linear_count,language_linear_count,vision_linear_count,projector_linear_count,other_linear_count,prefill_total_ms,decode_total_hook_ms,prefill_all_linear_ms,prefill_all_linear_pct,prefill_language_linear_ms,prefill_language_linear_pct,prefill_vision_linear_ms,prefill_vision_linear_pct,prefill_projector_linear_ms,prefill_projector_linear_pct,prefill_other_linear_ms,prefill_other_linear_pct,prefill_non_linear_pct,decode_all_linear_ms,decode_all_linear_pct,decode_language_linear_ms,decode_language_linear_pct,decode_vision_linear_ms,decode_vision_linear_pct,decode_projector_linear_ms,decode_projector_linear_pct,decode_other_linear_ms,decode_other_linear_pct,decode_non_linear_pct
2026-06-23T15:59:59,FakeVLM,prefill_b1_i1024,1,1,1024,1024,0,3,10,106.278381,0.000000,0.000000,0.000000,0.000000,106.278381,9.409251,7,NVIDIA GeForce RTX 5090,2.9.0+cu128,12.8,371,224,144,2,1,118.408874,0.000000,87.746637,74.104781,76.991434,65.021675,8.733661,7.375850,0.216467,0.182813,1.114138,0.940924,25.895219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000
2026-06-23T16:00:06,FakeVLM,prefill_b4_i1024,4,4,1024,1024,0,3,10,352.898828,0.000000,0.000000,0.000000,0.000000,352.898828,11.334693,6,NVIDIA GeForce RTX 5090,2.9.0+cu128,12.8,371,224,144,2,1,359.436127,0.000000,285.346909,79.387376,266.417830,74.121050,13.280134,3.694713,0.582474,0.162052,4.461795,1.241332,20.612624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000
2026-06-23T16:00:30,FakeVLM,prefill_b16_i1024,16,16,1024,1024,0,3,10,1294.148950,0.000000,0.000000,0.000000,0.000000,1294.148950,12.363337,5,NVIDIA GeForce RTX 5090,2.9.0+cu128,12.8,371,224,144,2,1,1296.154749,0.000000,949.917474,73.287350,903.049376,69.671417,27.558733,2.126192,1.723376,0.132961,17.579213,1.356259,26.712650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000
2026-06-23T16:00:38,FakeVLM,prefill_b4_i4096,4,4,4096,4096,0,3,10,1588.253638,0.000000,0.000000,0.000000,0.000000,1588.253638,2.518489,4,NVIDIA GeForce RTX 5090,2.9.0+cu128,12.8,371,224,144,2,1,1589.346484,0.000000,921.459960,57.977286,893.224308,56.200729,10.399242,0.654309,0.496067,0.031212,17.346368,1.091415,42.022714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000
2026-06-23T16:01:52,FakeVLM,normal_01,1,1,16384,16384,32,3,10,3013.597876,1887.530179,58.985318,60.149561,58.947762,4901.128055,0.204035,7,NVIDIA GeForce RTX 5090,2.9.0+cu128,12.8,371,224,144,2,1,3031.381641,60.447174,931.410047,30.725595,906.312646,29.897676,6.323722,0.208609,0.205677,0.006785,17.608301,0.580867,69.274405,9.615392,15.907099,9.463232,15.655375,0.000000,0.000000,0.000000,0.000000,0.159331,0.263587,84.092901
2026-06-23T16:04:13,FakeVLM,normal_02,1,1,16384,16384,256,3,10,3034.561938,15198.038865,59.367339,59.577274,59.366516,18232.600803,0.054847,6,NVIDIA GeForce RTX 5090,2.9.0+cu128,12.8,371,224,144,2,1,3046.457764,60.583699,936.736318,30.748377,911.514198,29.920461,6.262112,0.205554,0.202198,0.006637,17.757619,0.582894,69.251623,9.597030,15.840945,9.439830,15.581469,0.000000,0.000000,0.000000,0.000000,0.158912,0.262302,84.159055
