policy_id,sample_kind,method,selected_modules,replaced_modules,runtime_path,activation_quantization,loss,loss_delta_vs_dense,ppl,loss_tokens,loss_sum,dense_loss,worker_index,gpu,source_artifact
c004_uniform_000,uniform,dense_nvfp4,4,4,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.960260534473128,0.002372079632753543,7.101176925558856,65408,128216.72103881836,1.9578884548403745,0,0,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt
c004_uniform_004,uniform,dense_nvfp4,4,4,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9593554700190774,0.0014670151787028463,7.0947528102993145,65408,128157.52258300781,1.9578884548403745,0,0,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt
c004_uniform_008,uniform,dense_nvfp4,4,4,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9591105735465273,0.0012221187061527417,7.0930155430964446,65408,128141.50439453125,1.9578884548403745,0,0,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt
c004_uniform_012,uniform,dense_nvfp4,4,4,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9606135642691835,0.0027251094288089917,7.103684295162688,65408,128239.81201171875,1.9578884548403745,0,0,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt
c008_balanced_001,balanced,dense_nvfp4,8,8,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9583167297266235,0.00042827488624896937,7.087387030918466,65408,128089.58065795898,1.9578884548403745,0,0,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt
c008_balanced_005,balanced,dense_nvfp4,8,8,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.958523428370108,0.000634973529733518,7.088852135615967,65408,128103.10040283203,1.9578884548403745,0,0,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt
c008_balanced_009,balanced,dense_nvfp4,8,8,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9604667469480033,0.0025782921076287213,7.102641427821331,65408,128230.208984375,1.9578884548403745,0,0,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt
c008_balanced_013,balanced,dense_nvfp4,8,8,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9598562852743786,0.0019678304340040587,7.09830686062633,65408,128190.27990722656,1.9578884548403745,0,0,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt
c016_uniform_002,uniform,dense_nvfp4,16,16,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.962539121829367,0.0046506669889925245,7.117376026039863,65408,128365.75888061523,1.9578884548403745,0,0,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt
c016_uniform_006,uniform,dense_nvfp4,16,16,selected_compressed_weight_to_real_kernel_module,runtime_kernel,1.9612542402487678,0.0033657854083932737,7.108236913277961,65408,128281.7173461914,1.9578884548403745,0,0,/root/wja/project/my/cospaq/fake/artifacts/results/main/003_llama2_7b_arc_easy_accuracy/prepared/dense_nvfp4/model.pt
